IDRoute,linkid
108,1211850411
108,1211961049
108,1211961221
108,1212025180
108,1212025182
108,1212026504
108,1212026525
108,1212026526
108,1212026531
108,1212026532
108,1212101876
108,1212101877
108,1212183728
108,1212606186
108,1212606340
108,1212606341
108,1212882456
108,1218984502
108,1218984981
108,1219248043
108,1219254405
108,1219254406
108,1219265835
108,1227285260
108,1236781791
108,1236836526
108,1236836527
108,1251634268
108,1251634269
109,543102122
109,543102147
109,543102237
109,543102270
109,543102289
109,543102488
109,543103213
109,543104065
109,543104071
109,543105374
109,543105383
109,593887662
109,593887663
109,593887671
109,593888050
109,709289717
109,736509256
109,811829452
109,812034333
109,812034334
109,812034335
109,812034336
109,812037894
109,812038275
109,812131439
109,812141842
109,812141843
109,812141844
109,812141845
109,812143684
109,812146100
109,812146101
109,835651169
109,835717230
109,835717231
109,836146032
109,1171347059
109,1171359594
109,1213166501
109,1248037440
109,1248037441
110,543097032
110,543097209
110,543097276
110,543097277
110,543097299
110,543097302
110,543097320
110,543097352
110,543097357
110,543097368
110,543097436
110,543097455
110,543097472
110,543097476
110,543097484
110,543097492
110,543097504
110,543097509
110,543097518
110,543097519
110,543097533
110,543097685
110,543097973
110,543098369
110,543098536
110,543098547
110,543098554
110,543098618
110,543098728
110,543099285
110,543099462
110,543099556
110,543099762
110,543099781
110,543099829
110,543099927
110,543099957
110,543100649
110,543101631
110,543101675
110,543101771
110,543101832
110,543101895
110,543101921
110,543102113
110,543103154
110,543103213
110,543103434
110,543103443
110,543103539
110,543103542
110,543103544
110,543103548
110,543103729
110,543103731
110,543104057
110,543104063
110,543104065
110,543104085
110,543104952
110,543104980
110,543104981
110,543105167
110,543105168
110,543105601
110,543105753
110,543105754
110,543106125
110,545342351
110,593887771
110,593888050
110,711547041
110,711547356
110,711547360
110,736509330
110,736509335
110,736565263
110,743692009
110,743692010
110,743737371
110,744172777
110,744172780
110,744172783
110,744326046
110,783420837
110,797876751
110,797876801
110,807509443
110,807509444
110,811176069
110,811232309
110,811232443
110,811232447
110,811232800
110,811484206
110,811484207
110,811551151
110,811551157
110,811551158
110,811551164
110,811551165
110,811552618
110,811754002
110,811814897
110,811828187
110,811958035
110,812034335
110,812034336
110,812038275
110,812061721
110,812061722
110,812131439
110,812146100
110,812146101
110,812146327
110,812146328
110,812147935
110,812147936
110,812147937
110,833428141
110,835591489
110,835591490
110,835597604
110,835597605
110,835600358
110,835600359
110,835601895
110,835717230
110,835717231
110,835925693
110,836144359
110,858131274
110,858168217
110,858168218
110,866794411
110,866808645
110,866808646
110,867214358
110,867273178
110,867273179
110,867433183
110,867528293
110,877309500
110,877622739
110,880354371
110,880404883
110,880415981
110,880477145
110,880477149
110,880480015
110,880484212
110,880484213
110,880485070
110,880489194
110,880490785
110,880511217
110,907024718
110,907591769
110,913877958
110,913877960
110,913877961
110,913877962
110,925663712
110,929314409
110,983929521
110,983929522
110,1001963391
110,1002011231
110,1002011232
110,1037768305
110,1038445768
110,1046311957
110,1046311959
110,1078913799
110,1078913800
110,1080025417
110,1164355383
110,1164355384
110,1170739149
110,1170739216
110,1170817168
110,1171279855
110,1171279857
110,1171350860
110,1171350861
110,1171359594
110,1172255594
110,1172255595
110,1172354792
110,1172418805
110,1172418981
110,1172422105
110,1172422106
110,1172432841
110,1172436993
110,1172437247
110,1172696272
110,1172696280
110,1173039427
110,1173039429
110,1199546059
110,1202336220
110,1202763430
110,1211872240
110,1212023288
110,1212025126
110,1212025127
110,1212104736
110,1212104737
110,1212187274
110,1212187275
110,1212237989
110,1212239471
110,1212377739
110,1212380393
110,1212935599
110,1212935600
110,1219059933
110,1219059952
110,1219258086
110,1219259196
110,1219264249
110,1219264288
110,1219270267
110,1219332307
110,1219338127
110,1220078461
110,1226898221
110,1227233070
110,1232073260
110,1232073261
110,1232073262
111,543096845
111,543096957
111,543096976
111,543097032
111,543097262
111,543097276
111,543097277
111,543097299
111,543097302
111,543097352
111,543097357
111,543097368
111,543097436
111,543097455
111,543097472
111,543097476
111,543097484
111,543097492
111,543097509
111,543097510
111,543097518
111,543097519
111,543097686
111,543097973
111,543098535
111,543098547
111,543098554
111,543099144
111,543099208
111,543099462
111,543099556
111,543099735
111,543099781
111,543099927
111,543099957
111,543100587
111,543100650
111,543101171
111,543101267
111,543101317
111,543101365
111,543101465
111,543101944
111,543101981
111,543102014
111,543102110
111,543102113
111,543102138
111,543102238
111,543102250
111,543102256
111,543102270
111,543102772
111,543103154
111,543103460
111,543103548
111,543103684
111,543103686
111,543103731
111,543104952
111,543104980
111,543104981
111,543105137
111,543105138
111,543105197
111,543105753
111,543105955
111,543105957
111,543106125
111,545342306
111,545342311
111,545342379
111,575150847
111,593888852
111,593889143
111,593889144
111,709289717
111,709752753
111,711547098
111,711547360
111,716763207
111,724622677
111,724622678
111,736565263
111,743692009
111,743692010
111,744172781
111,744307767
111,766148518
111,788029961
111,797876751
111,809259433
111,811232444
111,811232799
111,811232800
111,811242098
111,811551159
111,811552614
111,811552615
111,811552968
111,811636810
111,811636811
111,811817394
111,811882178
111,811891994
111,811891996
111,812034333
111,812034334
111,812037894
111,812037895
111,812040380
111,812145959
111,812145962
111,812146331
111,812148655
111,812148656
111,826444895
111,833428142
111,835530657
111,835530658
111,835530665
111,835530666
111,835530672
111,835598247
111,835598248
111,835925694
111,836145237
111,858131279
111,858131280
111,866794411
111,866808646
111,867002406
111,867214359
111,867273178
111,867403880
111,867526324
111,867526325
111,867528229
111,867528230
111,867551066
111,867551067
111,867747646
111,867747647
111,880354371
111,880363633
111,880363634
111,880415981
111,880417854
111,880477122
111,880477131
111,880477145
111,880477149
111,880484211
111,880484213
111,880489194
111,906957830
111,907177640
111,908446770
111,913705055
111,913877960
111,913877961
111,913877963
111,925663712
111,929314409
111,932514366
111,932514367
111,936482792
111,983929521
111,983929522
111,1001202581
111,1002011231
111,1002011232
111,1037768304
111,1046311958
111,1046311959
111,1078913799
111,1080025419
111,1130150752
111,1164355383
111,1170739148
111,1170739149
111,1171178358
111,1171178359
111,1171265633
111,1171365936
111,1171365937
111,1172354792
111,1172418981
111,1172422105
111,1172422106
111,1172422794
111,1172437246
111,1172437247
111,1172696280
111,1172978238
111,1172978240
111,1172978242
111,1199546058
111,1202336225
111,1211926128
111,1211926129
111,1211926160
111,1212025126
111,1212025127
111,1212103908
111,1212112562
111,1212183835
111,1212237988
111,1212239470
111,1212284884
111,1212325676
111,1212325677
111,1212332093
111,1212332094
111,1212376772
111,1212713161
111,1212935599
111,1212937226
111,1212937227
111,1219059933
111,1219264225
111,1219338116
111,1219338118
111,1219344876
111,1221308046
111,1221308047
111,1226894749
111,1226898221
111,1248037440
112,543099630
112,543099673
112,543099678
112,543099823
112,543099865
112,543099879
112,543100321
112,543100401
112,543101153
112,543101410
112,543101424
112,543101433
112,543102122
112,543102139
112,543102147
112,543102158
112,543103213
112,543103308
112,543103367
112,543103421
112,543104057
112,543104065
112,543104085
112,543105152
112,543105171
112,543105233
112,593887771
112,593888050
112,709647706
112,724622684
112,724627588
112,724627589
112,724627590
112,724627591
112,736509267
112,736509268
112,744296368
112,744296369
112,744326046
112,753342662
112,811233541
112,811233879
112,811233881
112,811234000
112,811484206
112,811484207
112,811484208
112,811484209
112,811627721
112,811627722
112,812030150
112,812034335
112,812034336
112,812037146
112,812037150
112,812038275
112,812061721
112,812061722
112,812131439
112,812146100
112,812146101
112,812249043
112,835593691
112,835595999
112,835596000
112,835596850
112,835597604
112,835597605
112,835717230
112,835717231
112,835904206
112,835905611
112,835907473
112,867474552
112,867526324
112,867551096
112,880410077
112,880410087
112,907042869
112,907157864
112,907591769
112,907591784
112,907731990
112,907944234
112,929614596
112,937979849
112,937979850
112,956818920
112,1001296817
112,1001944994
112,1038612571
112,1038612572
112,1170739217
112,1170739218
112,1170817168
112,1170817170
112,1171350860
112,1171350861
112,1171359594
112,1194293778
112,1196606811
112,1211872372
112,1211874632
112,1211953659
112,1211953725
112,1212187175
112,1212187274
112,1212187275
112,1212293652
112,1212320165
112,1212332612
112,1212332613
112,1212606341
112,1212706643
112,1212707363
112,1212795503
112,1212795504
112,1213166501
112,1218984494
112,1218984495
112,1218984995
112,1219264294
112,1219265835
112,1219344881
112,1227285260
112,1236856073
113,542381237
113,543099394
113,543099398
113,543099408
113,543099449
113,543099618
113,543099692
113,543099823
113,543100321
113,543100401
113,543100724
113,543101153
113,543101832
113,543101895
113,543101921
113,543102014
113,543102119
113,543102221
113,543102270
113,543102289
113,543102347
113,543102587
113,543103396
113,543103423
113,543103738
113,543103740
113,543103748
113,543104210
113,543105114
113,543105152
113,543105173
113,543105244
113,543105400
113,593887771
113,709289716
113,709289717
113,709297296
113,709815901
113,724627582
113,724627583
113,724627584
113,736509300
113,744296369
113,744410111
113,744410112
113,750247787
113,766148518
113,783420838
113,809259433
113,811233541
113,811233878
113,811233879
113,811233880
113,811234000
113,811243069
113,811399443
113,811484206
113,811484207
113,811560684
113,811628414
113,811629203
113,811899411
113,811899667
113,812033273
113,812034333
113,812034334
113,812037147
113,812037148
113,812037151
113,812037888
113,812037894
113,812143681
113,812145959
113,812145962
113,812147713
113,835530657
113,835530658
113,835530665
113,835530672
113,835588457
113,835588461
113,835588462
113,835595991
113,835596838
113,835596839
113,835597604
113,835597605
113,835600716
113,835606010
113,836110932
113,836110934
113,836145236
113,836145237
113,867474574
113,867482604
113,867526324
113,867526325
113,867551096
113,880378512
113,880415976
113,907042869
113,907156576
113,907591769
113,907591770
113,907942654
113,907942655
113,907942656
113,907942660
113,907944234
113,908481383
113,913705055
113,929614596
113,937979849
113,937979850
113,983809968
113,1001296818
113,1038612571
113,1038612572
113,1047478353
113,1047478354
113,1047479446
113,1056140259
113,1170525891
113,1170739144
113,1170739145
113,1170739153
113,1170739214
113,1171255966
113,1171255967
113,1171268117
113,1171277434
113,1171279850
113,1172432839
113,1172432840
113,1172439245
113,1172439246
113,1194293777
113,1194293778
113,1196766229
113,1211953659
113,1211953725
113,1212183835
113,1212183921
113,1212184101
113,1212187274
113,1212187275
113,1212187611
113,1212187612
113,1212284884
113,1212293651
113,1212325676
113,1212325677
113,1212603475
113,1212605079
113,1212606340
113,1212606341
113,1212794952
113,1212795504
113,1212875591
113,1212875592
113,1218984494
113,1218984495
113,1218984995
113,1219248043
113,1219257871
113,1219257950
113,1219257951
113,1219265835
113,1219344876
113,1221290927
113,1226896464
113,1227276422
113,1227276423
113,1227285260
113,1232073261
113,1232073262
113,1248037440
114,543097272
114,543097413
114,543097414
114,543097448
114,543097472
114,543097492
114,543097504
114,543097519
114,543097560
114,543097655
114,543097688
114,543097702
114,543097713
114,543097729
114,543097731
114,543097737
114,543097742
114,543097746
114,543097749
114,543097758
114,543097759
114,543097779
114,543097870
114,543100155
114,543100392
114,543100733
114,543100751
114,543100912
114,543101221
114,543101276
114,543101419
114,543101623
114,543101808
114,543101893
114,543103055
114,543103056
114,543103213
114,543103346
114,543103383
114,543103424
114,543103425
114,543103649
114,543103670
114,543104118
114,543105591
114,593888050
114,711547356
114,711547360
114,733432799
114,743692009
114,743692010
114,744172780
114,744172781
114,778762015
114,810311529
114,811232577
114,811232578
114,811234061
114,811309307
114,811400003
114,811471083
114,811471085
114,811471086
114,811471087
114,811900954
114,811956687
114,811956688
114,811961195
114,811961196
114,812034335
114,812034336
114,812037422
114,812249084
114,812249085
114,835577142
114,835577146
114,835714223
114,835714260
114,835716055
114,835717230
114,837226702
114,838246081
114,866808641
114,867551066
114,867551067
114,877309498
114,877309499
114,877309517
114,880393398
114,880501945
114,906931329
114,906951449
114,907152339
114,907152340
114,929721171
114,1001195906
114,1001195907
114,1001831007
114,1001831008
114,1027558780
114,1115437425
114,1115437426
114,1115437428
114,1170739744
114,1171254017
114,1171254018
114,1171254020
114,1171259382
114,1171260687
114,1171279860
114,1171279861
114,1171347059
114,1171355012
114,1171359594
114,1172954970
114,1172954972
114,1212183829
114,1212183843
114,1212183844
114,1212183902
114,1212183903
114,1212183904
114,1212184294
114,1212184295
114,1212185090
114,1212185091
114,1212288464
114,1212288465
114,1212732403
114,1213166502
114,1213166517
114,1213343961
114,1213343962
114,1213349557
114,1213349558
114,1219254708
114,1219254765
114,1219257927
114,1227225901
114,1227225902
114,1227226209
114,1227232905
114,1227280856
114,1227282668
115,542381848
115,543097077
115,543097131
115,543097138
115,543097161
115,543098233
115,543098609
115,543098667
115,543098725
115,543098932
115,543098957
115,543099091
115,543099401
115,543099735
115,543099762
115,543099829
115,543101631
115,543101675
115,543101771
115,543101832
115,543101895
115,543101921
115,543101944
115,543101981
115,543102014
115,543102110
115,543102113
115,543102138
115,543102238
115,543102250
115,543102256
115,543102270
115,543103213
115,543103443
115,543103729
115,543103731
115,543104057
115,543104065
115,543104085
115,543105653
115,543105654
115,543105849
115,543105850
115,543105955
115,543105957
115,543112787
115,545342310
115,545342311
115,545342351
115,545342370
115,545343010
115,545343012
115,545343014
115,545343015
115,545343016
115,545343018
115,576717364
115,576724081
115,576724083
115,576724085
115,593887771
115,593888050
115,709289717
115,709335070
115,709335071
115,709335074
115,709335075
115,709573010
115,709752753
115,736509256
115,736509330
115,736509335
115,744130687
115,744326046
115,747391498
115,747391499
115,766148518
115,783420837
115,807509443
115,807509444
115,807509445
115,807509446
115,809259433
115,810710396
115,810710397
115,811484206
115,811484207
115,811552614
115,811552615
115,811552618
115,811552968
115,811882178
115,812034333
115,812034334
115,812034335
115,812034336
115,812037894
115,812037895
115,812038275
115,812040417
115,812040418
115,812131439
115,812131440
115,812146100
115,833428298
115,833432369
115,833432371
115,833432372
115,835530657
115,835530658
115,835530665
115,835530672
115,835530673
115,835591489
115,835591490
115,835597604
115,835597605
115,835717230
115,835717231
115,836145237
115,867002406
115,867371950
115,867371951
115,867371957
115,867403880
115,867747646
115,867747647
115,877622739
115,880485070
115,880509087
115,907024718
115,907591769
115,907591770
115,907591780
115,913067312
115,913329230
115,913333887
115,913705055
115,932514366
115,932514367
115,1001202581
115,1001963391
115,1002011231
115,1002011232
115,1037768304
115,1037768305
115,1038445768
115,1047153242
115,1080025417
115,1080025419
115,1086403250
115,1163154250
115,1163209723
115,1163340392
115,1164354848
115,1164354849
115,1170739148
115,1170739149
115,1170739216
115,1171178358
115,1171178359
115,1171255966
115,1171279855
115,1171279857
115,1171347059
115,1171350860
115,1171350861
115,1171359594
115,1202336220
115,1202336225
115,1211848547
115,1211848617
115,1211848630
115,1211848631
115,1211872240
115,1211873285
115,1211926160
115,1211940498
115,1212017151
115,1212017311
115,1212026012
115,1212026013
115,1212040971
115,1212040973
115,1212101501
115,1212103908
115,1212104736
115,1212104737
115,1212104792
115,1212112562
115,1212122056
115,1212122623
115,1212122624
115,1212122625
115,1212122626
115,1212183810
115,1212183811
115,1212187274
115,1212187275
115,1212187611
115,1212187612
115,1212237988
115,1212237989
115,1212239470
115,1212239471
115,1212325676
115,1212325677
115,1212332093
115,1212332094
115,1212376772
115,1212377739
115,1212380393
115,1212713161
115,1212713241
115,1212713242
115,1212713533
115,1212713534
115,1212893401
115,1212937226
115,1212937227
115,1218333768
115,1218333769
115,1218965187
115,1218965294
115,1218965310
115,1218965331
115,1218965332
115,1218965413
115,1219067922
115,1219068097
115,1219068269
115,1219068270
115,1219071514
115,1219257992
115,1219258086
115,1219258529
115,1219264225
115,1219264287
115,1219264288
115,1219336037
115,1219338116
115,1219338117
115,1219338118
115,1219338126
115,1219338127
115,1219344270
115,1219344675
115,1219344676
115,1219591369
115,1219591370
115,1219891025
115,1226898221
115,1232073261
115,1232073262
115,1232117689
115,1232174060
115,1248037440
116,543097189
116,543097340
116,543097604
116,543097686
116,543098369
116,543099462
116,543099556
116,543099781
116,543099927
116,543099957
116,543100529
116,543100587
116,543100650
116,543100728
116,543100912
116,543100933
116,543101221
116,543103649
116,543103651
116,543103655
116,543103668
116,543103686
116,543104118
116,543104291
116,543104952
116,543105197
116,543117335
116,543117336
116,543118045
116,543118057
116,543118058
116,543118890
116,543118891
116,543119787
116,543119801
116,543119802
116,543128027
116,543128029
116,543128030
116,543130948
116,545342586
116,575144250
116,575144254
116,575144585
116,575144586
116,575144587
116,575144588
116,575144590
116,575144591
116,575144593
116,575144714
116,575144716
116,575144717
116,575144722
116,575144739
116,575144741
116,575144742
116,575144743
116,575144744
116,575144745
116,575144746
116,575144747
116,575144748
116,575144749
116,575144752
116,575144753
116,575146040
116,575150905
116,575151477
116,575151478
116,576717118
116,576717119
116,576719538
116,576719643
116,576719647
116,576719672
116,576721196
116,576721206
116,576721555
116,576721556
116,576721560
116,576721561
116,576721562
116,576721563
116,576723604
116,576724275
116,576724458
116,591111875
116,593917217
116,593917218
116,593917270
116,709885798
116,717711909
116,717711913
116,717714191
116,733432799
116,737830309
116,737830327
116,754494199
116,783505153
116,797876751
116,806701647
116,806701667
116,811232309
116,811232443
116,811232444
116,811232447
116,811232448
116,811232799
116,811232800
116,811234060
116,811234061
116,811242098
116,811309307
116,811636810
116,811636811
116,811878381
116,811898893
116,812037422
116,812040380
116,812040405
116,812040406
116,812148390
116,812148391
116,812249082
116,812249084
116,812249085
116,820574808
116,820574827
116,826444895
116,833428141
116,833428142
116,835598247
116,835598248
116,835601895
116,835661143
116,835714223
116,835721972
116,835721976
116,835721977
116,835765627
116,835765629
116,835765630
116,835906752
116,835925693
116,835925694
116,837573874
116,838246079
116,838246080
116,838246081
116,866747110
116,866747113
116,866747114
116,866747115
116,866808645
116,866808646
116,867231871
116,867231885
116,867403470
116,867403471
116,867403478
116,881473059
116,892175904
116,892175905
116,892175906
116,892175909
116,892175911
116,892175912
116,892175914
116,892175915
116,892179152
116,892179153
116,892179158
116,892179160
116,892179161
116,892179162
116,892179163
116,892179164
116,892179165
116,892257694
116,892257695
116,892265026
116,892265548
116,892268960
116,892269514
116,892269515
116,892269516
116,892269517
116,892269710
116,892269711
116,892269713
116,892269714
116,892271464
116,893882635
116,906835427
116,906957830
116,907149545
116,907177640
116,908446770
116,913171318
116,913171319
116,913875445
116,913875646
116,913875647
116,913876102
116,913876103
116,913876104
116,913876106
116,913877958
116,913877960
116,913877961
116,913877962
116,913877963
116,913877965
116,929313881
116,929314408
116,929314409
116,936482792
116,983929521
116,983929522
116,1026964354
116,1026964359
116,1026964370
116,1026964374
116,1056137859
116,1056137860
116,1087920274
116,1125775967
116,1125775968
116,1132797077
116,1168146601
116,1168219031
116,1171254015
116,1171254016
116,1171351133
116,1171351134
116,1171355012
116,1172354792
116,1172418805
116,1172418981
116,1172422794
116,1172432841
116,1172436993
116,1172437246
116,1172437247
116,1172451449
116,1185104329
116,1185104330
116,1198682165
116,1198765990
116,1198765991
116,1211852849
116,1211852850
116,1212023288
116,1212025126
116,1212025127
116,1212183902
116,1212183904
116,1212732403
116,1212732734
116,1212734785
116,1212734786
116,1213166517
116,1213166679
116,1213166889
116,1213166949
116,1213166950
116,1213167068
116,1213167079
116,1213167080
116,1213230161
116,1213230162
116,1213282979
116,1213282980
116,1213343961
116,1217935284
116,1217938635
116,1217938636
116,1217938678
116,1217938679
116,1218136149
116,1218139961
116,1218332907
116,1218332941
116,1218332989
116,1218332990
116,1226756515
116,1226756538
116,1226894221
116,1226894336
116,1226894337
116,1226894364
116,1226894365
116,1226894631
116,1226894748
116,1226894749
116,1226894836
116,1226895442
116,1226895443
116,1226895717
116,1226895718
116,1226896958
116,1226896972
116,1226896974
116,1226897004
116,1226897037
116,1226897061
116,1226897113
116,1226898034
116,1226898546
116,1226953919
116,1226954959
116,1226954961
116,1226956657
116,1226956658
116,1226956659
116,1226957498
116,1226957499
116,1227185649
116,1227282668
116,1232835570
116,1251019202
116,1251019203
117,542381237
117,543099047
117,543099557
117,543099569
117,543099757
117,543100972
117,543101235
117,543101259
117,543101272
117,543101273
117,543101305
117,543101308
117,543101331
117,543101361
117,543101376
117,543101892
117,543101922
117,543102032
117,543102059
117,543102122
117,543102147
117,543102180
117,543102194
117,543102195
117,543102227
117,543102247
117,543102280
117,543102285
117,543102286
117,543102289
117,543102292
117,543102294
117,543102347
117,543102406
117,543102407
117,543102417
117,543102587
117,543102780
117,543102804
117,543102811
117,543103551
117,543103597
117,543103598
117,543103601
117,543103602
117,543103883
117,543103884
117,543104210
117,543104250
117,543104251
117,543104252
117,543104253
117,543104714
117,543104869
117,543105114
117,543105400
117,545930763
117,545930774
117,545930781
117,545930787
117,545930788
117,545930789
117,545930792
117,545930796
117,545930811
117,545930813
117,545930816
117,575171175
117,575171176
117,575171180
117,575171225
117,575171226
117,575171246
117,575171247
117,575171298
117,575171299
117,593887671
117,593888103
117,593888137
117,593888138
117,593888143
117,593888284
117,593888285
117,593888286
117,706468034
117,706468035
117,706468045
117,709179250
117,709289716
117,709289717
117,709573014
117,709573019
117,709573024
117,709573027
117,709573031
117,721151229
117,724585154
117,724585156
117,724585157
117,736509256
117,743999990
117,743999995
117,743999998
117,744000000
117,744000005
117,744015140
117,744015148
117,744015154
117,744410111
117,744410112
117,750247787
117,811243069
117,811311093
117,811311695
117,811311696
117,811311697
117,811311698
117,811628414
117,811629203
117,811634805
117,811634806
117,811635375
117,811635376
117,811829452
117,812037888
117,812038275
117,812131439
117,812138635
117,812141842
117,812141843
117,812141844
117,812141845
117,812143681
117,812146100
117,812147713
117,833439735
117,833439737
117,835588456
117,835588457
117,835588461
117,835588462
117,835595991
117,835730416
117,835765630
117,835894787
117,835894788
117,851668098
117,859195431
117,867284756
117,867284757
117,867284758
117,867284759
117,867284785
117,867284797
117,867309951
117,867401604
117,867404488
117,867539435
117,867539436
117,871629200
117,872592596
117,872592597
117,874917827
117,880372099
117,880417460
117,880504464
117,906947273
117,906947274
117,906949450
117,906949451
117,906949452
117,906949455
117,906949456
117,906949459
117,906951009
117,906951010
117,906951011
117,907156576
117,907436281
117,907436283
117,907436284
117,907436288
117,907436289
117,907436290
117,907436292
117,907553436
117,907553437
117,907553438
117,907553440
117,907553443
117,907553445
117,908481382
117,908481383
117,910415390
117,918504215
117,956818950
117,983913873
117,1007326884
117,1007326886
117,1007326888
117,1047369796
117,1054613279
117,1158691551
117,1159041891
117,1159043120
117,1159229725
117,1159694424
117,1159694425
117,1162984013
117,1162984014
117,1162984016
117,1162984017
117,1162984018
117,1163333351
117,1168658899
117,1168668695
117,1170525891
117,1170739144
117,1170739145
117,1171268117
117,1172971372
117,1211872246
117,1211872247
117,1211957060
117,1211957061
117,1212167797
117,1212167798
117,1212167799
117,1212167802
117,1212167803
117,1212167805
117,1212183700
117,1212183701
117,1212183724
117,1212183809
117,1212183819
117,1212183874
117,1212185088
117,1212185089
117,1212234760
117,1212234761
117,1212244796
117,1212244797
117,1212244940
117,1212244991
117,1212244992
117,1212280635
117,1212285916
117,1212285917
117,1212619011
117,1212620737
117,1212713746
117,1212713747
117,1212713817
117,1212713849
117,1212713875
117,1212713907
117,1212713908
117,1213167079
117,1213167080
117,1218115343
117,1218172910
117,1218172911
117,1218172948
117,1218172950
117,1218173489
117,1218173490
117,1218173505
117,1218173506
117,1218173568
117,1218173575
117,1218662824
117,1218662825
117,1218662840
117,1218662841
117,1218662974
117,1218663319
117,1218841672
117,1218979336
117,1218979337
117,1219257950
117,1219257951
117,1219270304
117,1219270335
117,1226387953
117,1226387954
117,1226389137
117,1226896464
117,1226896602
117,1226896603
117,1227276422
117,1227276423
118,537325920
118,542381848
118,543099047
118,543099109
118,543099164
118,543099498
118,543099511
118,543099557
118,543099566
118,543099569
118,543099735
118,543099739
118,543099750
118,543099757
118,543099762
118,543099771
118,543099772
118,543099822
118,543099829
118,543099854
118,543099902
118,543099984
118,543099995
118,543100053
118,543100067
118,543100083
118,543101675
118,543101771
118,543101832
118,543101895
118,543101921
118,543101981
118,543102014
118,543102110
118,543102138
118,543102780
118,543103434
118,543103443
118,543103729
118,543103731
118,543105955
118,543105957
118,545342302
118,545342306
118,545342310
118,545342311
118,545342351
118,593887771
118,593888113
118,593888847
118,593888848
118,593888852
118,593889028
118,593889143
118,593889144
118,709573008
118,709573033
118,709573034
118,711525196
118,711547415
118,724622677
118,724622678
118,736509330
118,744053946
118,744053947
118,766148518
118,778783937
118,778783938
118,783420837
118,807509443
118,807509444
118,811484016
118,811484206
118,811484207
118,811552614
118,811552615
118,811552618
118,811552968
118,811882177
118,811882178
118,832837284
118,833428302
118,835591489
118,835591490
118,835597604
118,835597605
118,835598502
118,835601185
118,867284732
118,867284756
118,867284757
118,867284758
118,867284759
118,867284768
118,867289133
118,867289134
118,867289135
118,867289138
118,867289152
118,867289153
118,867309920
118,867309921
118,867309930
118,867403880
118,867747646
118,867747647
118,877622739
118,880410098
118,880417460
118,880418376
118,880420892
118,880485070
118,880485920
118,906949443
118,906949444
118,906949445
118,906949446
118,906949459
118,906951009
118,906951010
118,906951011
118,906962390
118,906962398
118,906962399
118,906962400
118,907024718
118,907028008
118,907028009
118,907591769
118,907591770
118,907591780
118,932514366
118,932514367
118,1001963391
118,1038445768
118,1050345778
118,1050345779
118,1078914890
118,1078914891
118,1080025417
118,1080025419
118,1081599220
118,1081599221
118,1129657238
118,1158691504
118,1170739148
118,1170739149
118,1170739216
118,1171178358
118,1171178359
118,1171279855
118,1171279857
118,1202336220
118,1202336225
118,1211872240
118,1211876115
118,1212103182
118,1212103183
118,1212105622
118,1212105623
118,1212112562
118,1212183644
118,1212183645
118,1212183847
118,1212183848
118,1212187274
118,1212187275
118,1212187611
118,1212187612
118,1212225967
118,1212225968
118,1212227386
118,1212227387
118,1212237988
118,1212237989
118,1212239470
118,1212239471
118,1212332093
118,1212332094
118,1212338353
118,1212338354
118,1212338364
118,1212338365
118,1212340629
118,1212340631
118,1212340670
118,1212340671
118,1212376772
118,1212377739
118,1212380393
118,1218115377
118,1218115378
118,1218115379
118,1218662824
118,1218662825
118,1218662840
118,1218662841
118,1218663159
118,1218663345
118,1218663346
118,1218663384
118,1218663385
118,1218663391
118,1218663524
118,1218663525
118,1218758516
118,1218758517
118,1218979336
118,1219258086
118,1219258529
118,1219264225
118,1219264287
118,1219264288
118,1219336037
118,1219338116
118,1219338118
118,1219338126
118,1219338127
118,1226555799
118,1226555800
118,1226898221
118,1232073261
118,1232073262
118,1236855048
118,1236855049
118,1236855050
119,80217820
119,543098422
119,543098450
119,543098472
119,543098609
119,543098667
119,543098686
119,543098709
119,543098710
119,543098725
119,543098732
119,543098740
119,543098777
119,543098801
119,543098858
119,543098932
119,543098957
119,543098968
119,543098970
119,543098975
119,543098984
119,543098991
119,543098995
119,543098996
119,543099009
119,543099010
119,543099012
119,543099015
119,543099017
119,543099030
119,543099034
119,543099091
119,543099104
119,543099111
119,543099119
119,543099145
119,543099185
119,543099394
119,543099398
119,543099401
119,543099408
119,543099449
119,543099618
119,543099630
119,543099673
119,543099678
119,543099692
119,543099735
119,543099762
119,543099818
119,543099823
119,543099865
119,543099879
119,543100060
119,543100076
119,543100100
119,543103308
119,543103421
119,543103423
119,543103723
119,543103725
119,543103726
119,543103738
119,543104356
119,543104359
119,543104360
119,543104364
119,543104735
119,543104861
119,543104862
119,543105152
119,543105171
119,543105173
119,543105242
119,543105246
119,543105767
119,543105773
119,543105774
119,543105778
119,543105779
119,543105780
119,543105794
119,543105795
119,543105849
119,543105850
119,543105955
119,543105957
119,545342256
119,545342310
119,545342311
119,545342351
119,545342370
119,593888271
119,593888272
119,593888307
119,593888318
119,593888322
119,709297296
119,709301695
119,709573010
119,709815880
119,709815901
119,716814908
119,724627582
119,724627583
119,724627584
119,724627586
119,724627588
119,724627589
119,724627590
119,724627591
119,736509267
119,736509268
119,736509300
119,744015160
119,744231045
119,744231046
119,744307772
119,747391498
119,747391499
119,753342662
119,807509443
119,807509444
119,807509445
119,807509446
119,811233878
119,811233879
119,811233880
119,811233881
119,811233999
119,811234000
119,811560684
119,811691583
119,811691584
119,811828032
119,811828984
