Categoria criminologa;Sottocategoria Criminologica;Circoscrizione;Localita;Area Verde;Data;Ora
Qualità Urbana;Altro;7;NOVARA/(CORSO)                                                        ;;12/12/2019;10.48
Qualità Urbana;Altro;7;NOVARA/(CORSO)                                                        ;;17/12/2019;11.35
Qualità Urbana;Altro;1;ARQUATA/(VIA)                                                         ;;18/12/2019;11.09
Qualità Urbana;Altro;3;SESTRIERE/(VIA)                                                       ;;20/12/2019;12.00
Qualità Urbana;Decoro e degrado urbano;6;TARANTO/(CORSO)                                                       ;;01/07/2019;
Qualità Urbana;Decoro e degrado urbano;5;MONTALENGHE/(VIA)                                                     ;;01/07/2019;09.24
Qualità Urbana;Decoro e degrado urbano;9;GIACOMINI/CARLO (PIAZZA)                                              ;;01/07/2019;09.45
Qualità Urbana;Decoro e degrado urbano;4;SERVAIS/GIOVANNI (VIA)                                                ;;01/07/2019;10.19
Qualità Urbana;Decoro e degrado urbano;;;Area Verde;01/07/2019;10.44
Qualità Urbana;Decoro e degrado urbano;5;VILLARI/PASQUALE (PIAZZA)                                             ;;02/07/2019;
Qualità Urbana;Decoro e degrado urbano;8;CASTEGGIO/(VIA)                                                       ;;02/07/2019;
Qualità Urbana;Decoro e degrado urbano;6;FELETTO/(VIA)                                                         ;;02/07/2019;09.21
Qualità Urbana;Decoro e degrado urbano;4;SERVAIS/GIOVANNI (VIA)                                                ;;02/07/2019;11.51
Qualità Urbana;Decoro e degrado urbano;5;VENEZIA/(CORSO)                                                       ;;03/07/2019;
Qualità Urbana;Decoro e degrado urbano;9;MADONNA DELLE ROSE/(VIA)                                              ;;04/07/2019;
Qualità Urbana;Decoro e degrado urbano;4;SERVAIS/GIOVANNI (VIA)                                                ;;08/07/2019;
Qualità Urbana;Decoro e degrado urbano;4;SVIZZERA/(CORSO)                                                      ;;08/07/2019;
Qualità Urbana;Decoro e degrado urbano;6;REISS ROMOLI/GUGLIELMO (VIA)                                          ;;08/07/2019;
Qualità Urbana;Decoro e degrado urbano;1;DUSE/ELEONORA (VIA)                                                   ;;08/07/2019;12.23
Qualità Urbana;Decoro e degrado urbano;6;RESPIGHI/OTTORINO (PIAZZA)                                            ;;09/07/2019;
Qualità Urbana;Decoro e degrado urbano;5;TICINO/(VIA)                                                          ;;10/07/2019;
Qualità Urbana;Decoro e degrado urbano;6;TARANTO/(CORSO)                                                       ;;10/07/2019;11.11
Qualità Urbana;Decoro e degrado urbano;1;S. FRANCESCO DA PAOLA/(VIA)                                           ;;10/07/2019;09.49
Qualità Urbana;Decoro e degrado urbano;6;SOFIA/(PIAZZA)                                                        ;Area Verde;11/07/2019;
Qualità Urbana;Decoro e degrado urbano;2;MONTANARI/CARLO (PIAZZA)                                              ;;11/07/2019;12.56
Qualità Urbana;Decoro e degrado urbano;4;MEDICI/GIACOMO (VIA)                                                  ;;12/07/2019;
Qualità Urbana;Decoro e degrado urbano;9;NIZZA/(VIA)                                                           ;;12/07/2019;11.21
Qualità Urbana;Decoro e degrado urbano;2;MONFALCONE/(VIA)                                                      ;;14/07/2019;
Qualità Urbana;Decoro e degrado urbano;9;NICHELINO/(VIA)                                                       ;;14/07/2019;
Qualità Urbana;Decoro e degrado urbano;1;PRATI/GIOVANNI (VIA)                                                  ;;15/07/2019;
Qualità Urbana;Decoro e degrado urbano;3;VILLAR FOCCHIARDO/(VIA)                                               ;;15/07/2019;
Qualità Urbana;Decoro e degrado urbano;6;GIULIO CESARE/(CORSO)                                                 ;;15/07/2019;09.57
Qualità Urbana;Decoro e degrado urbano;7;PACOT/PININ (VIA)                                                     ;;16/07/2019;
Qualità Urbana;Decoro e degrado urbano;7;PORRO/IGNAZIO (VIA)                                                   ;;16/07/2019;
Qualità Urbana;Decoro e degrado urbano;8;ZARA/(PIAZZA)                                                         ;;16/07/2019;13.43
Qualità Urbana;Decoro e degrado urbano;3;FIDIA/(VIA)                                                           ;;17/07/2019;
Qualità Urbana;Decoro e degrado urbano;1;CASTELFIDARDO/(CORSO)                                                 ;;17/07/2019;12.30
Qualità Urbana;Decoro e degrado urbano;2;GAIDANO/PAOLO (VIA)                                                   ;;19/07/2019;
Qualità Urbana;Decoro e degrado urbano;4;CHIRONI/GIAMPIETRO (PIAZZA)                                           ;;19/07/2019;
Qualità Urbana;Decoro e degrado urbano;4;STATUTO/(PIAZZA)                                                      ;;19/07/2019;
Qualità Urbana;Decoro e degrado urbano;2;TRIPOLI/(VIA)                                                         ;;19/07/2019;09.19
Qualità Urbana;Decoro e degrado urbano;5;REISS ROMOLI/GUGLIELMO (VIA)                                          ;;19/07/2019;12.48
Qualità Urbana;Decoro e degrado urbano;7;FONTANESI/ANTONIO (VIA)                                               ;;20/07/2019;
Qualità Urbana;Decoro e degrado urbano;9;CAIO PLINIO/(CORSO)                                                   ;Area Verde;21/07/2019;
Qualità Urbana;Decoro e degrado urbano;1;GARIBALDI/GIUSEPPE (VIA)                                              ;;22/07/2019;
Qualità Urbana;Decoro e degrado urbano;2;QUATTRO NOVEMBRE/(CORSO)                                              ;;22/07/2019;
Qualità Urbana;Decoro e degrado urbano;5;GUBBIO/(VIA)                                                          ;;22/07/2019;
Qualità Urbana;Decoro e degrado urbano;6;SETTIMO/(STRADA DI)                                                   ;;23/07/2019;
Qualità Urbana;Decoro e degrado urbano;7;CINZANO/(VIA)                                                         ;;24/07/2019;
Qualità Urbana;Decoro e degrado urbano;9;GIORDANO/BRUNO (VIA)                                                  ;;25/07/2019;
Qualità Urbana;Decoro e degrado urbano;4;ASCOLI/GRAZIADIO (VIA)                                                ;;26/07/2019;
Qualità Urbana;Decoro e degrado urbano;9;CERCENASCO/(VIA)                                                      ;;26/07/2019;
Qualità Urbana;Decoro e degrado urbano;9;TRAIANO/(CORSO)                                                       ;Area Verde;26/07/2019;
Qualità Urbana;Decoro e degrado urbano;1;S. SECONDO/(VIA)                                                      ;;29/07/2019;
Qualità Urbana;Decoro e degrado urbano;1;TURATI/FILIPPO (CORSO)                                                ;;29/07/2019;
Qualità Urbana;Decoro e degrado urbano;4;BOSSI/CARLO (VIA)                                                     ;;29/07/2019;
Qualità Urbana;Decoro e degrado urbano;4;TASSONI/ALESSANDRO (CORSO)                                            ;;29/07/2019;
Qualità Urbana;Decoro e degrado urbano;5;CHIESA DELLA SALUTE/(VIA)                                             ;;30/07/2019;
Qualità Urbana;Decoro e degrado urbano;6;COGNE/(VIA)                                                           ;Area Verde;30/07/2019;
Qualità Urbana;Decoro e degrado urbano;7;BUSCALIONI/CARLO MICHELE (VIA)                                        ;Area Verde;30/07/2019;
Qualità Urbana;Decoro e degrado urbano;7;BORROMINI/FRANCESCO (PIAZZA)                                          ;;31/07/2019;
Qualità Urbana;Decoro e degrado urbano;1;BARBAROUX/GIUSEPPE (VIA)                                              ;;01/08/2019;
Qualità Urbana;Decoro e degrado urbano;2;FILADELFIA/(VIA)                                                      ;;01/08/2019;
Qualità Urbana;Decoro e degrado urbano;4;TELESIO/BERNARDINO (CORSO)                                            ;;01/08/2019;
Qualità Urbana;Decoro e degrado urbano;8;BIDONE/GIORGIO (VIA)                                                  ;;01/08/2019;
Qualità Urbana;Decoro e degrado urbano;1;S. DOMENICO/(VIA)                                                     ;;01/08/2019;13.33
Qualità Urbana;Decoro e degrado urbano;4;FRANCIA/(CORSO)                                                       ;;02/08/2019;12.48
Qualità Urbana;Decoro e degrado urbano;10;SOMALIA/(VIA)                                                         ;;05/08/2019;11.32
Qualità Urbana;Decoro e degrado urbano;7;PADOVA/(VIA)                                                          ;;07/08/2019;09.40
Qualità Urbana;Decoro e degrado urbano;4;BIANCHI/NICOMEDE (VIA)                                                ;;07/08/2019;14.01
Qualità Urbana;Decoro e degrado urbano;1;PALAZZO DI CITTA'/(VIA)                                               ;;08/08/2019;10.10
Qualità Urbana;Decoro e degrado urbano;1;MONTEBELLO/(VIA)                                                      ;;08/08/2019;10.33
Qualità Urbana;Decoro e degrado urbano;4;S. DONATO/(VIA)                                                       ;;08/08/2019;13.35
Qualità Urbana;Decoro e degrado urbano;8;MADAMA CRISTINA/(VIA)                                                 ;;09/08/2019;
Qualità Urbana;Decoro e degrado urbano;8;TADINI/(STRADA DEI)                                                   ;;09/08/2019;14.46
Qualità Urbana;Decoro e degrado urbano;6;TARANTO/(CORSO)                                                       ;;11/08/2019;07.45
Qualità Urbana;Decoro e degrado urbano;5;SANSOVINO/ANDREA (VIA)                                                ;;12/08/2019;10.32
Qualità Urbana;Decoro e degrado urbano;2;AGNELLI/GIOVANNI (CORSO)                                              ;;12/08/2019;11.07
Qualità Urbana;Decoro e degrado urbano;9;SPOTORNO/(VIA)                                                        ;;12/08/2019;11.43
Qualità Urbana;Decoro e degrado urbano;1;CORPUS DOMINI/(PIAZZA)                                                ;;18/08/2019;09.59
Qualità Urbana;Decoro e degrado urbano;7;PISANO/ANDREA (VIA)                                                   ;;19/08/2019;10.09
Qualità Urbana;Decoro e degrado urbano;7;MEISINO/(STRADA DEL)                                                  ;Area Verde;19/08/2019;14.48
Qualità Urbana;Decoro e degrado urbano;6;BRANDIZZO/(VIA)                                                       ;;19/08/2019;11.05
Qualità Urbana;Decoro e degrado urbano;6;BELMONTE/(VIA)                                                        ;;20/08/2019;08.00
Qualità Urbana;Decoro e degrado urbano;1;REGINA MARGHERITA/(CORSO)                                             ;Area Verde;21/08/2019;11.46
Qualità Urbana;Decoro e degrado urbano;10;MIRAFIORI/(STRADA DI)                                                 ;;23/08/2019;10.54
Qualità Urbana;Decoro e degrado urbano;2;POZZI/TANCREDI (VIA)                                                  ;;23/08/2019;11.59
Qualità Urbana;Decoro e degrado urbano;9;GARESSIO/(VIA)                                                        ;;24/08/2019;
Qualità Urbana;Decoro e degrado urbano;8;VENTICINQUE APRILE/(VIALE)                                            ;;26/08/2019;12.10
Qualità Urbana;Decoro e degrado urbano;7;S. MAURIZIO/(CORSO)                                                   ;;27/08/2019;
Qualità Urbana;Decoro e degrado urbano;8;RONCHI/(STRADA DEI)                                                   ;;28/08/2019;08.36
Qualità Urbana;Decoro e degrado urbano;7;CASALE/(CORSO)                                                        ;;29/08/2019;
Qualità Urbana;Decoro e degrado urbano;9;GIAMBONE/EUSEBIO (CORSO)                                              ;;29/08/2019;
Qualità Urbana;Decoro e degrado urbano;2;DE CANAL/BERNARDO (VIA)                                               ;Area Verde;30/08/2019;
Qualità Urbana;Decoro e degrado urbano;1;MADONNA DEGLI ANGELI/(PIAZZETTA)                                      ;;02/09/2019;
Qualità Urbana;Decoro e degrado urbano;2;FILADELFIA/(VIA)                                                      ;;02/09/2019;
Qualità Urbana;Decoro e degrado urbano;7;CASALE/(CORSO)                                                        ;;02/09/2019;
Qualità Urbana;Decoro e degrado urbano;6;SETTIMO/(STRADA DI)                                                   ;;03/09/2019;
Qualità Urbana;Decoro e degrado urbano;4;CASALIS/GOFFREDO (VIA)                                                ;;03/09/2019;10.36
Qualità Urbana;Decoro e degrado urbano;7;BELGIO/(CORSO)                                                        ;;04/09/2019;
Qualità Urbana;Decoro e degrado urbano;5;FEA/LEONARDO (VIA)                                                    ;;04/09/2019;14.54
Qualità Urbana;Decoro e degrado urbano;;;Area Verde;05/09/2019;
Qualità Urbana;Decoro e degrado urbano;1;FERRARIS/GALILEO (CORSO)                                              ;;05/09/2019;
Qualità Urbana;Decoro e degrado urbano;5;VENARIA/(VIA)                                                         ;;06/09/2019;10.28
Qualità Urbana;Decoro e degrado urbano;6;ULIVI/(VIA DEGLI)                                                     ;;06/09/2019;14.55
Qualità Urbana;Decoro e degrado urbano;6;COLONNA/VITTORIA (VIA)                                                ;;07/09/2019;10.35
Qualità Urbana;Decoro e degrado urbano;9;LA LOGGIA/(VIA)                                                       ;;08/09/2019;12.13
Qualità Urbana;Decoro e degrado urbano;;;;10/09/2019;
Qualità Urbana;Decoro e degrado urbano;2;TIRRENO/(LARGO)                                                       ;;10/09/2019;12.56
Qualità Urbana;Decoro e degrado urbano;1;EMANUELE FILIBERTO/(PIAZZA)                                           ;;11/09/2019;
Qualità Urbana;Decoro e degrado urbano;5;TOSCANA/(CORSO)                                                       ;;12/09/2019;
Qualità Urbana;Decoro e degrado urbano;6;CUORGNE'/(VIA)                                                        ;;12/09/2019;
Qualità Urbana;Decoro e degrado urbano;2;GORIZIA/(VIA)                                                         ;;12/09/2019;10.37
Qualità Urbana;Decoro e degrado urbano;6;SOFIA/(PIAZZA)                                                        ;;13/09/2019;
Qualità Urbana;Decoro e degrado urbano;10;ROVEDA/GIOVANNI (VIA)                                                 ;;14/09/2019;
Qualità Urbana;Decoro e degrado urbano;;;;16/09/2019;
Qualità Urbana;Decoro e degrado urbano;1;RE UMBERTO/(CORSO)                                                    ;Area Verde;16/09/2019;
Qualità Urbana;Decoro e degrado urbano;1;RE UMBERTO/(CORSO)                                                    ;Area Verde;16/09/2019;
Qualità Urbana;Decoro e degrado urbano;6;SOFIA/(PIAZZA)                                                        ;;16/09/2019;
Qualità Urbana;Decoro e degrado urbano;7;NOVARA/(CORSO)                                                        ;;17/09/2019;
Qualità Urbana;Decoro e degrado urbano;4;SVIZZERA/(CORSO)                                                      ;;18/09/2019;
Qualità Urbana;Decoro e degrado urbano;5;ORBETELLO/(VIA)                                                       ;;18/09/2019;12.05
Qualità Urbana;Decoro e degrado urbano;1;PORTA PALATINA/(VIA)                                                  ;;18/09/2019;13.12
Qualità Urbana;Decoro e degrado urbano;9;GALIMBERTI/TANCREDI (PIAZZA)                                          ;;18/09/2019;12.42
Qualità Urbana;Decoro e degrado urbano;2;MONTE LUNGO/(CORSO)                                                   ;Area Verde;19/09/2019;
Qualità Urbana;Decoro e degrado urbano;3;FERRUCCI/FRANCESCO (CORSO)                                            ;;19/09/2019;
Qualità Urbana;Decoro e degrado urbano;4;SOSTEGNO/(VIA)                                                        ;;19/09/2019;
Qualità Urbana;Decoro e degrado urbano;5;LATINA/(VIA)                                                          ;;19/09/2019;
Qualità Urbana;Decoro e degrado urbano;5;ORVIETO/(VIA)                                                         ;;20/09/2019;
Qualità Urbana;Decoro e degrado urbano;7;BALBO/CESARE (VIA)                                                    ;;20/09/2019;10.37
Qualità Urbana;Decoro e degrado urbano;5;LULLI/G. BATTISTA (VIA)                                               ;;20/09/2019;15.18
Qualità Urbana;Decoro e degrado urbano;7;S. GIULIA/(PIAZZA)                                                    ;;24/09/2019;
Qualità Urbana;Decoro e degrado urbano;9;GALIMBERTI/TANCREDI (PIAZZA)                                          ;;25/09/2019;12.22
Qualità Urbana;Decoro e degrado urbano;4;SCHINA/MICHELE (VIA)                                                  ;;25/09/2019;14.29
Qualità Urbana;Decoro e degrado urbano;2;UNIONE SOVIETICA/(CORSO)                                              ;;25/09/2019;08.55
Qualità Urbana;Decoro e degrado urbano;6;VERCELLI/(CORSO)                                                      ;;26/09/2019;
Qualità Urbana;Decoro e degrado urbano;8;S. PIO V/(VIA)                                                        ;;26/09/2019;
Qualità Urbana;Decoro e degrado urbano;4;PEYRON/AMEDEO (PIAZZA)                                                ;;26/09/2019;11.07
Qualità Urbana;Decoro e degrado urbano;;;;26/09/2019;09.14
Qualità Urbana;Decoro e degrado urbano;1;BOTTA/CARLO (VIA)                                                     ;;30/09/2019;
Qualità Urbana;Decoro e degrado urbano;3;TRAPANI/(CORSO)                                                       ;Area Verde;30/09/2019;
Qualità Urbana;Decoro e degrado urbano;7;VERCELLI/(CORSO)                                                      ;;01/10/2019;
Qualità Urbana;Decoro e degrado urbano;9;ZINI/ZINO GIACOMO (VIA)                                               ;;01/10/2019;
Qualità Urbana;Decoro e degrado urbano;3;RIVOLI/(PIAZZA)                                                       ;;01/10/2019;12.26
Qualità Urbana;Decoro e degrado urbano;9;NIZZA/(VIA)                                                           ;;01/10/2019;14.01
Qualità Urbana;Decoro e degrado urbano;5;MAZZE'/(VIA)                                                          ;;01/10/2019;11.18
Qualità Urbana;Decoro e degrado urbano;;;Area Verde;02/10/2019;
Qualità Urbana;Decoro e degrado urbano;5;POTENZA/(CORSO)                                                       ;;02/10/2019;
Qualità Urbana;Decoro e degrado urbano;3;S. PAOLO/(VIA)                                                        ;;02/10/2019;11.29
Qualità Urbana;Decoro e degrado urbano;1;PROVANA/ANDREA (VIA)                                                  ;;02/10/2019;11.52
Qualità Urbana;Decoro e degrado urbano;1;S. FRANCESCO DA PAOLA/(VIA)                                           ;;03/10/2019;
Qualità Urbana;Decoro e degrado urbano;5;COSSA/PIETRO (VIA)                                                    ;;03/10/2019;
Qualità Urbana;Decoro e degrado urbano;5;FOLIGNO/(VIA)                                                         ;;03/10/2019;12.32
Qualità Urbana;Decoro e degrado urbano;1;CASELLE/(VIA)                                                         ;;03/10/2019;12.54
Qualità Urbana;Decoro e degrado urbano;2;ROSSELLI/CARLO E NELLO (CORSO)                                        ;;03/10/2019;14.39
Qualità Urbana;Decoro e degrado urbano;6;SOFIA/(PIAZZA)                                                        ;Area Verde;04/10/2019;
Qualità Urbana;Decoro e degrado urbano;7;PERUGIA/(VIA)                                                         ;;05/10/2019;
Qualità Urbana;Decoro e degrado urbano;6;DONATORE DI SANGUE/(PIAZZA DEL)                                       ;;06/10/2019;
Qualità Urbana;Decoro e degrado urbano;8;NOBILE/(STRADA DEL)                                                   ;;06/10/2019;
Qualità Urbana;Decoro e degrado urbano;7;AGUDIO/TOMMASO (VIA)                                                  ;;08/10/2019;
Qualità Urbana;Decoro e degrado urbano;7;CADORE/(CORSO)                                                        ;;08/10/2019;
Qualità Urbana;Decoro e degrado urbano;2;S. MARINO/(VIA)                                                       ;;08/10/2019;08.04
Qualità Urbana;Decoro e degrado urbano;1;S. QUINTINO/(VIA)                                                     ;;08/10/2019;14.58
Qualità Urbana;Decoro e degrado urbano;9;INVERNIZIO/CAROLINA (VIA)                                             ;;09/10/2019;
Qualità Urbana;Decoro e degrado urbano;5;POTENZA/(CORSO)                                                       ;;09/10/2019;12.46
Qualità Urbana;Decoro e degrado urbano;4;SONDRIO/(VIA)                                                         ;Area Verde;10/10/2019;
Qualità Urbana;Decoro e degrado urbano;9;ALBENGA/(VIA)                                                         ;;11/10/2019;10.22
Qualità Urbana;Decoro e degrado urbano;6;CIGNA/FRANCESCO (VIA)                                                 ;;11/10/2019;10.37
Qualità Urbana;Decoro e degrado urbano;4;RISORGIMENTO/(PIAZZA)                                                 ;;11/10/2019;12.03
Qualità Urbana;Decoro e degrado urbano;6;CRISPI/FRANCESCO (PIAZZA)                                             ;;12/10/2019;
Qualità Urbana;Decoro e degrado urbano;3;PESCHIERA/(CORSO)                                                     ;Area Verde;13/10/2019;
Qualità Urbana;Decoro e degrado urbano;3;D'ALBERTIS/LUIGI (CORSO)                                              ;;13/10/2019;14.50
Qualità Urbana;Decoro e degrado urbano;3;MILLIO/FRANCESCO (VIA)                                                ;;14/10/2019;
Qualità Urbana;Decoro e degrado urbano;4;BELLARDI/LUDOVICO (VIA)                                               ;;15/10/2019;
Qualità Urbana;Decoro e degrado urbano;5;COSSA/PIETRO (VIA)                                                    ;;15/10/2019;12.26
Qualità Urbana;Decoro e degrado urbano;2;UNIONE SOVIETICA/(CORSO)                                              ;;16/10/2019;
Qualità Urbana;Decoro e degrado urbano;6;ROSSI/LAURO (VIA)                                                     ;;16/10/2019;
Qualità Urbana;Decoro e degrado urbano;6;CASCINOTTO/(STRADA DEL)                                               ;;16/10/2019;13.03
Qualità Urbana;Decoro e degrado urbano;7;MEISINO/(STRADA DEL)                                                  ;;16/10/2019;14.37
Qualità Urbana;Decoro e degrado urbano;5;LANZO/(VIA)                                                           ;;17/10/2019;
Qualità Urbana;Decoro e degrado urbano;5;LANZO/(VIA)                                                           ;;17/10/2019;
Qualità Urbana;Decoro e degrado urbano;5;MONTALENGHE/(VIA)                                                     ;;17/10/2019;
Qualità Urbana;Decoro e degrado urbano;7;BORGO DORA/(VIA)                                                      ;;17/10/2019;
Qualità Urbana;Decoro e degrado urbano;1;MAZZINI/GIUSEPPE (VIA)                                                ;;18/10/2019;
Qualità Urbana;Decoro e degrado urbano;4;CHIRONI/GIAMPIETRO (PIAZZA)                                           ;;18/10/2019;12.03
Qualità Urbana;Decoro e degrado urbano;2;BENE VAGIENNA/(VIA)                                                   ;;18/10/2019;12.59
Qualità Urbana;Decoro e degrado urbano;7;VERCELLI/(CORSO)                                                      ;;18/10/2019;11.19
Qualità Urbana;Decoro e degrado urbano;1;BECCARIA/GIAMBATTISTA (CORSO)                                         ;;18/10/2019;13.52
Qualità Urbana;Decoro e degrado urbano;2;SIRACUSA/(CORSO)                                                      ;;20/10/2019;
Qualità Urbana;Decoro e degrado urbano;7;AGRIGENTO/(LUNGO DORA)                                                ;;21/10/2019;
Qualità Urbana;Decoro e degrado urbano;7;AGRIGENTO/(LUNGO DORA)                                                ;;21/10/2019;
Qualità Urbana;Decoro e degrado urbano;3;LANCIA/VINCENZO (VIA)                                                 ;;21/10/2019;11.13
Qualità Urbana;Decoro e degrado urbano;2;GESSI/ROMOLO (VIA)                                                    ;;21/10/2019;11.42
Qualità Urbana;Decoro e degrado urbano;9;VIGLIANI/ONORATO (VIA)                                                ;;23/10/2019;
Qualità Urbana;Decoro e degrado urbano;6;AOSTA/(VIA)                                                           ;;23/10/2019;14.45
Qualità Urbana;Decoro e degrado urbano;1;FRUGAROLO/(VIA)                                                       ;;24/10/2019;
Qualità Urbana;Decoro e degrado urbano;3;BORGONE/(VIA)                                                         ;;25/10/2019;
Qualità Urbana;Decoro e degrado urbano;6;CHIUSELLA/(VIA)                                                       ;;25/10/2019;
Qualità Urbana;Decoro e degrado urbano;1;EINAUDI/LUIGI (CORSO)                                                 ;;28/10/2019;
Qualità Urbana;Decoro e degrado urbano;8;FIUME/(CORSO)                                                         ;;28/10/2019;
Qualità Urbana;Decoro e degrado urbano;;;;28/10/2019;12.07
Qualità Urbana;Decoro e degrado urbano;3;S. AMBROGIO/(VIA)                                                     ;;30/10/2019;
Qualità Urbana;Decoro e degrado urbano;6;MARTORELLI/RENATO (VIA)                                               ;;30/10/2019;09.21
Qualità Urbana;Decoro e degrado urbano;8;MADAMA CRISTINA/(PIAZZA)                                              ;;30/10/2019;11.25
Qualità Urbana;Decoro e degrado urbano;3;SAGRA DI S. MICHELE/(VIA)                                             ;;30/10/2019;13.19
Qualità Urbana;Decoro e degrado urbano;1;MASSENA/ANDREA (VIA)                                                  ;;31/10/2019;13.52
Qualità Urbana;Decoro e degrado urbano;10;TAZZOLI/ENRICO (CORSO)                                                ;;01/11/2019;
Qualità Urbana;Decoro e degrado urbano;6;BRANDIZZO/(VIA)                                                       ;;01/11/2019;12.42
Qualità Urbana;Decoro e degrado urbano;5;ISERNIA/(VIA)                                                         ;;03/11/2019;
Qualità Urbana;Decoro e degrado urbano;5;VENARIA/(VIA)                                                         ;;04/11/2019;12.30
Qualità Urbana;Decoro e degrado urbano;5;BONZO/(VIA)                                                           ;;04/11/2019;13.03
Qualità Urbana;Decoro e degrado urbano;3;OSASCO/(VIA)                                                          ;Area Verde;07/11/2019;
Qualità Urbana;Decoro e degrado urbano;6;SALASSA/(VIA)                                                         ;;07/11/2019;
Qualità Urbana;Decoro e degrado urbano;3;RACCONIGI/(CORSO)                                                     ;;11/11/2019;
Qualità Urbana;Decoro e degrado urbano;4;CHIRONI/GIAMPIETRO (PIAZZA)                                           ;;11/11/2019;
Qualità Urbana;Decoro e degrado urbano;9;TROFARELLO/(VIA)                                                      ;;11/11/2019;
Qualità Urbana;Decoro e degrado urbano;7;BALDISSERA/ANTONIO GENERALE (PIAZZA)                                  ;;11/11/2019;11.46
Qualità Urbana;Decoro e degrado urbano;7;AGRIGENTO/(LUNGO DORA)                                                ;;12/11/2019;09.37
Qualità Urbana;Decoro e degrado urbano;1;PIAZZI/GIUSEPPE (VIA)                                                 ;;12/11/2019;08.35
Qualità Urbana;Decoro e degrado urbano;3;LIMONE/(VIA)                                                          ;;13/11/2019;
Qualità Urbana;Decoro e degrado urbano;1;MICCA/PIETRO (VIA)                                                    ;;14/11/2019;
Qualità Urbana;Decoro e degrado urbano;1;VITTORIO EMANUELE II/(CORSO)                                          ;;14/11/2019;
Qualità Urbana;Decoro e degrado urbano;3;LANCIA/VINCENZO (VIA)                                                 ;;14/11/2019;10.44
Qualità Urbana;Decoro e degrado urbano;4;LECCE/(CORSO)                                                         ;;14/11/2019;11.14
Qualità Urbana;Decoro e degrado urbano;5;PARENZO/(VIA)                                                         ;;15/11/2019;
Qualità Urbana;Decoro e degrado urbano;7;BERARDI/ROSARIO/(LARGO)                                               ;;15/11/2019;
Qualità Urbana;Decoro e degrado urbano;6;VIGEVANO/(CORSO)                                                      ;;15/11/2019;11.20
Qualità Urbana;Decoro e degrado urbano;4;BRIONE/(VIA)                                                          ;;15/11/2019;11.24
Qualità Urbana;Decoro e degrado urbano;;;;18/11/2019;
Qualità Urbana;Decoro e degrado urbano;3;BEAUMONT/CLAUDIO (VIA)                                                ;;19/11/2019;
Qualità Urbana;Decoro e degrado urbano;9;BRONI/(VIA)                                                           ;;19/11/2019;
Qualità Urbana;Decoro e degrado urbano;7;CASTIGLIONE/(VIA)                                                     ;;19/11/2019;09.15
Qualità Urbana;Decoro e degrado urbano;1;GARIBALDI/GIUSEPPE (VIA)                                              ;;20/11/2019;
Qualità Urbana;Decoro e degrado urbano;3;TOFANE/(VIA)                                                          ;;20/11/2019;
Qualità Urbana;Decoro e degrado urbano;9;CAIO PLINIO/(CORSO)                                                   ;;20/11/2019;11.42
Qualità Urbana;Decoro e degrado urbano;4;TELESIO/BERNARDINO (CORSO)                                            ;;20/11/2019;12.39
Qualità Urbana;Decoro e degrado urbano;2;UNIONE SOVIETICA/(CORSO)                                              ;;21/11/2019;
Qualità Urbana;Decoro e degrado urbano;3;BORSELLINO/PAOLO (VIA)/                                               ;;21/11/2019;
Qualità Urbana;Decoro e degrado urbano;4;TELESIO/BERNARDINO (CORSO)                                            ;;21/11/2019;
Qualità Urbana;Decoro e degrado urbano;5;FOLIGNO/(VIA)                                                         ;;21/11/2019;
Qualità Urbana;Decoro e degrado urbano;9;ZURETTI/GIANFRANCO (VIA)                                              ;;21/11/2019;
Qualità Urbana;Decoro e degrado urbano;3;PEROSA/(VIA)                                                          ;;22/11/2019;11.36
Qualità Urbana;Decoro e degrado urbano;6;SEMPIONE/(LARGO)                                                      ;;22/11/2019;13.37
Qualità Urbana;Decoro e degrado urbano;7;VERCELLI/(CORSO)                                                      ;;25/11/2019;
Qualità Urbana;Decoro e degrado urbano;6;MAMIANI/TERENZIO (CORSO)                                              ;Area Verde;26/11/2019;
Qualità Urbana;Decoro e degrado urbano;6;VERCELLI/(CORSO)                                                      ;;26/11/2019;
Qualità Urbana;Decoro e degrado urbano;2;AGNELLI/GIOVANNI (CORSO)                                              ;;27/11/2019;
Qualità Urbana;Decoro e degrado urbano;5;VEROLENGO/(VIA)                                                       ;;27/11/2019;
Qualità Urbana;Decoro e degrado urbano;9;INVERNIZIO/CAROLINA (VIA)                                             ;;27/11/2019;
Qualità Urbana;Decoro e degrado urbano;6;GIULIO CESARE/(CORSO)                                                 ;;28/11/2019;12.53
Qualità Urbana;Decoro e degrado urbano;7;REGINA MARGHERITA/(CORSO)                                             ;;29/11/2019;
Qualità Urbana;Decoro e degrado urbano;1;S. OTTAVIO/(VIA)                                                      ;;02/12/2019;07.57
Qualità Urbana;Decoro e degrado urbano;6;ULIVI/(VIA DEGLI)                                                     ;;02/12/2019;11.19
Qualità Urbana;Decoro e degrado urbano;3;CESANA/(VIA)                                                          ;;06/12/2019;
Qualità Urbana;Decoro e degrado urbano;2;LESEGNO/(VIA)                                                         ;;09/12/2019;
Qualità Urbana;Decoro e degrado urbano;7;CASALBORGONE/(VIA)                                                    ;;09/12/2019;11.53
