"Categoria criminologa","Sottocategoria Criminologica","Circoscrizione","Localita","Area Verde","Data","Ora"
"Convivenza Civile","Disturbi da locali",8,"NIZZA/(VIA)                                                           ",,"16/12/2016",
"Convivenza Civile","Disturbi da locali",9,"DANEO/EDOARDO (VIA)                                                   ",,"17/12/2016",
"Convivenza Civile","Disturbi da locali",1,"VANCHIGLIA/(VIA)                                                      ",,"19/12/2016",
"Convivenza Civile","Disturbi da locali",5,"STRADELLA/(VIA)                                                       ",,"26/12/2016",
"Convivenza Civile","Disturbi da locali",6,"STRADELLA/(VIA)                                                       ",,"26/12/2016",
"Convivenza Civile","Disturbi da locali",8,"BERTHOLLET/CLAUDIO LUIGI (VIA)                                        ",,"29/12/2016",
"Convivenza Civile","Disturbi da locali",1,"MURAZZI DEL PO/                                                       ",,"30/12/2016",
"Convivenza Civile","Rumori molesti",8,"S. ANSELMO/(VIA)                                                      ",,"01/07/2016",
"Convivenza Civile","Rumori molesti",3,"ISSIGLIO/(VIA)                                                        ",,"04/07/2016",
"Convivenza Civile","Rumori molesti",5,"GROSSETO/(CORSO)                                                      ",,"04/07/2016",
"Convivenza Civile","Rumori molesti",10,"SETTEMBRINI/LUIGI (CORSO)                                             ",,"04/07/2016",
"Convivenza Civile","Rumori molesti",6,"PORPORA/NICOLA (VIA)                                                  ",,"05/07/2016",
"Convivenza Civile","Rumori molesti",3,"BARGE/(VIA)                                                           ",,"06/07/2016",
"Convivenza Civile","Rumori molesti",4,"RIVARA/(VIA)                                                          ",,"07/07/2016",
"Convivenza Civile","Rumori molesti",1,"ARBARELLO/VINCENZO (PIAZZA)                                           ",,"13/07/2016",
"Convivenza Civile","Rumori molesti",5,"LOMBARDIA/(CORSO)                                                     ",,"14/07/2016",
"Convivenza Civile","Rumori molesti",5,"CHIESA DELLA SALUTE/(VIA)                                             ",,"18/07/2016",
"Convivenza Civile","Rumori molesti",7,"REGINA MARGHERITA/(CORSO)                                             ",,"18/07/2016",
"Convivenza Civile","Rumori molesti",4,"CAPELLI/CARLO (VIA)                                                   ",,"19/07/2016",
"Convivenza Civile","Rumori molesti",4,"PINELLI/PIERDIONIGI (VIA)                                             ",,"19/07/2016","08.19"
"Convivenza Civile","Rumori molesti",5,"VIBO'/(VIA)                                                           ",,"21/07/2016",
"Convivenza Civile","Rumori molesti",9,"GENOVA/(VIA)                                                          ",,"21/07/2016",
"Convivenza Civile","Rumori molesti",4,"INVORIO/(VIA)                                                         ",,"22/07/2016",
"Convivenza Civile","Rumori molesti",6,"BOLOGNA/(VIA)                                                         ",,"22/07/2016",
"Convivenza Civile","Rumori molesti",8,"D'AZEGLIO/MASSIMO (CORSO)                                             ","Area Verde","22/07/2016",
"Convivenza Civile","Rumori molesti",5,"CHIESA DELLA SALUTE/(VIA)                                             ",,"25/07/2016",
"Convivenza Civile","Rumori molesti",1,"VITTORIO AMEDEO II/(VIA)                                              ",,"26/07/2016",
"Convivenza Civile","Rumori molesti",3,"SERRANO/(VIA)                                                         ",,"27/07/2016",
"Convivenza Civile","Rumori molesti",2,"BOSTON/(VIA)                                                          ",,"28/07/2016",
"Convivenza Civile","Rumori molesti",9,"NIZZA/(VIA)                                                           ",,"28/07/2016",
"Convivenza Civile","Rumori molesti",4,"REGINA MARGHERITA/(CORSO)                                             ",,"29/07/2016",
"Convivenza Civile","Rumori molesti",7,"CASALE/(CORSO)                                                        ","Area Verde","01/08/2016",
"Convivenza Civile","Rumori molesti",3,"FIDIA/(VIA)                                                           ",,"02/08/2016",
"Convivenza Civile","Rumori molesti",1,"BELLEZIA/GIAN FRANCESCO (VIA)                                         ",,"03/08/2016",
"Convivenza Civile","Rumori molesti",9,"NIZZA/(VIA)                                                           ",,"06/08/2016",
"Convivenza Civile","Rumori molesti",9,"SIDOLI/GIUDITTA (VIA)                                                 ",,"08/08/2016",
"Convivenza Civile","Rumori molesti",4,"MASERA/(VIA)                                                          ",,"08/08/2016","08.56"
"Convivenza Civile","Rumori molesti",5,"SANSOVINO/ANDREA (VIA)                                                ",,"11/08/2016",
"Convivenza Civile","Rumori molesti",8,"CANOVA/ANTONIO (VIA)                                                  ",,"12/08/2016",
"Convivenza Civile","Rumori molesti",8,"CANOVA/ANTONIO (VIA)                                                  ",,"12/08/2016","13.03"
"Convivenza Civile","Rumori molesti",6,"STRADELLA/(VIA)                                                       ",,"16/08/2016",
"Convivenza Civile","Rumori molesti",2,"MONTE LUNGO/(CORSO)                                                   ",,"22/08/2016","18.04"
"Convivenza Civile","Rumori molesti",5,"MORTARA/(CORSO)                                                       ",,"29/08/2016",
"Convivenza Civile","Rumori molesti",1,"ASSIETTA/(VIA)                                                        ",,"05/09/2016",
"Convivenza Civile","Rumori molesti",1,"SACCHI/PAOLO (VIA)                                                    ",,"05/09/2016",
"Convivenza Civile","Rumori molesti",1,"SACCHI/PAOLO (VIA)                                                    ",,"05/09/2016",
"Convivenza Civile","Rumori molesti",7,"VIGEVANO/(CORSO)                                                      ",,"06/09/2016",
"Convivenza Civile","Rumori molesti",2,"AGRICOLA/ATTILIO (VIA)                                                ",,"07/09/2016",
"Convivenza Civile","Rumori molesti",7,"GIULIO CESARE/(CORSO)                                                 ",,"07/09/2016",
"Convivenza Civile","Rumori molesti",7,"GIULIO CESARE/(CORSO)                                                 ",,"08/09/2016",
"Convivenza Civile","Rumori molesti",8,"CORREGGIO/(VIA)                                                       ",,"13/09/2016",
"Convivenza Civile","Rumori molesti",1,"STATI UNITI/(CORSO)                                                   ",,"14/09/2016",
"Convivenza Civile","Rumori molesti",4,"COLLEGNO/GIACINTO (VIA)                                               ",,"14/09/2016",
"Convivenza Civile","Rumori molesti",10,"CHIALA/LUIGI (VIA)                                                    ",,"14/09/2016",
"Convivenza Civile","Rumori molesti",8,"BELFIORE/(VIA)                                                        ",,"15/09/2016",
"Convivenza Civile","Rumori molesti",6,"SOFIA/(PIAZZA)                                                        ",,"16/09/2016",
"Convivenza Civile","Rumori molesti",8,"PRINCIPE TOMMASO/(VIA)                                                ",,"19/09/2016",
"Convivenza Civile","Rumori molesti",5,"LANZO/(VIA)                                                           ",,"20/09/2016",
"Convivenza Civile","Rumori molesti",1,"CARIGNANO/(PIAZZA)                                                    ",,"23/09/2016",
"Convivenza Civile","Rumori molesti",3,"RACCONIGI/(LARGO)                                                     ",,"23/09/2016",
"Convivenza Civile","Rumori molesti",5,"CAPPONI/GINO (VIA)                                                    ",,"23/09/2016",
"Convivenza Civile","Rumori molesti",9,"MARONCELLI/PIERO (CORSO)                                              ",,"23/09/2016",
"Convivenza Civile","Rumori molesti",1,"BERTOLA/ANTONIO GIUSEPPE (VIA)                                        ",,"26/09/2016",
"Convivenza Civile","Rumori molesti",3,"CARSO/(VIA)                                                           ",,"27/09/2016",
"Convivenza Civile","Rumori molesti",4,"GALVANI/LUIGI (VIA)                                                   ",,"27/09/2016",
"Convivenza Civile","Rumori molesti",4,"PIANEZZA/(VIA)                                                        ",,"03/10/2016",
"Convivenza Civile","Rumori molesti",6,"PETRELLA/ERRICO (VIA)                                                 ",,"03/10/2016",
"Convivenza Civile","Rumori molesti",,,"Area Verde","05/10/2016",
"Convivenza Civile","Rumori molesti",1,"ACCADEMIA ALBERTINA/(VIA)                                             ",,"05/10/2016",
"Convivenza Civile","Rumori molesti",3,"FERRUCCI/FRANCESCO (CORSO)                                            ",,"06/10/2016",
"Convivenza Civile","Rumori molesti",4,"RE GIANFRANCESCO (VIA)                                                ",,"10/10/2016",
"Convivenza Civile","Rumori molesti",8,"SICILIA/(CORSO)                                                       ",,"10/10/2016",
"Convivenza Civile","Rumori molesti",3,"DE SANCTIS/FRANCESCO (VIA)                                            ",,"13/10/2016",
"Convivenza Civile","Rumori molesti",1,"CAIROLI/(CORSO)                                                       ",,"14/10/2016",
"Convivenza Civile","Rumori molesti",1,"STATUTO/(PIAZZA)                                                      ",,"14/10/2016",
"Convivenza Civile","Rumori molesti",3,"MURIALDO/DON LEONARDO (VIA)                                           ",,"16/10/2016",
"Convivenza Civile","Rumori molesti",9,"TUNISI/(VIA)                                                          ",,"17/10/2016",
"Convivenza Civile","Rumori molesti",7,"GIAVENO/(VIA)                                                         ",,"19/10/2016",
"Convivenza Civile","Rumori molesti",7,"GIAVENO/(VIA)                                                         ",,"19/10/2016",
"Convivenza Civile","Rumori molesti",7,"REGIO PARCO/(LARGO)                                                   ",,"25/10/2016",
"Convivenza Civile","Rumori molesti",3,"FATTORI/GIOVANNI (VIA)                                                ",,"27/10/2016",
"Convivenza Civile","Rumori molesti",7,"PRIOCCA/CLEMENTE DAMIANO (VIA)                                        ",,"27/10/2016",
"Convivenza Civile","Rumori molesti",7,"UNDICI FEBBRAIO/(CORSO)                                               ",,"27/10/2016",
"Convivenza Civile","Rumori molesti",8,"D'AZEGLIO/MASSIMO (CORSO)                                             ",,"27/10/2016",
"Convivenza Civile","Rumori molesti",3,"INGHILTERRA/(CORSO)                                                   ",,"02/11/2016",
"Convivenza Civile","Rumori molesti",7,"REGINA MARGHERITA/(CORSO)                                             ",,"04/11/2016",
"Convivenza Civile","Rumori molesti",1,"PORTA PALATINA/(VIA)                                                  ",,"08/11/2016",
"Convivenza Civile","Rumori molesti",9,"CAIO PLINIO/(CORSO)                                                   ",,"09/11/2016",
"Convivenza Civile","Rumori molesti",4,"REGINA MARGHERITA/(CORSO)                                             ",,"16/11/2016",
"Convivenza Civile","Rumori molesti",7,"MONTEBELLO/(VIA)                                                      ",,"17/11/2016",
"Convivenza Civile","Rumori molesti",1,"SICCARDI/GIUSEPPE (CORSO)                                             ",,"23/11/2016",
"Convivenza Civile","Rumori molesti",2,"PORTONE/(STRADA DEL)                                                  ",,"28/11/2016",
"Convivenza Civile","Rumori molesti",5,"FORLI'/(VIA)                                                          ",,"29/11/2016",
"Convivenza Civile","Rumori molesti",1,"CABOTO/SEBASTIANO (VIA)                                               ",,"30/11/2016",
"Convivenza Civile","Rumori molesti",7,"PINEROLO/(VIA)                                                        ",,"01/12/2016","08.54"
"Convivenza Civile","Rumori molesti",1,"LAGRANGE/GIUSEPPE LUIGI (VIA)                                         ",,"02/12/2016",
"Convivenza Civile","Rumori molesti",8,"DONIZETTI/GAETANO (VIA)                                               ",,"02/12/2016","10.52"
"Convivenza Civile","Rumori molesti",3,"CESANA/(VIA)                                                          ",,"12/12/2016",
"Convivenza Civile","Rumori molesti",1,"LAGRANGE/GIUSEPPE LUIGI (VIA)                                         ",,"17/12/2016",
"Convivenza Civile","Rumori molesti",8,"MARCONI/GUGLIELMO (CORSO)                                             ",,"19/12/2016",
"Convivenza Civile","Rumori molesti",10,"TOGLIATTI/PALMIRO (VIA)                                               ",,"19/12/2016",
"Convivenza Civile","Rumori molesti",3,"CARSO/(VIA)                                                           ",,"22/12/2016",
"Convivenza Civile","Rumori molesti",3,"CAVALLERMAGGIORE/(VIA)                                                ",,"29/12/2016","12.34"
"Convivenza Civile","Uso improprio parti comuni",7,"GIULIO CESARE/(CORSO)                                                 ",,"04/07/2016",
"Convivenza Civile","Uso improprio parti comuni",7,"REGINA MARGHERITA/(CORSO)                                             ",,"09/07/2016",
"Convivenza Civile","Uso improprio parti comuni",7,"FORTINO/(STRADA DEL)                                                  ",,"05/09/2016",
"Convivenza Civile","Uso improprio parti comuni",3,"INGHILTERRA/(CORSO)                                                   ",,"29/09/2016",
"Convivenza Civile","Uso improprio parti comuni",5,"PRIMULE/(VIA DELLE)                                                   ",,"29/09/2016",
"Convivenza Civile","Uso improprio parti comuni",1,"ARQUATA/(VIA)                                                         ",,"11/10/2016",
"Convivenza Civile","Uso improprio parti comuni",6,"GALLINA/GIACINTO (VIA)                                                ",,"20/10/2016",
"Qualit� Urbana","Altro",6,"MONTE ROSA/(VIA)                                                      ",,"01/07/2016","10.17"
"Qualit� Urbana","Altro",2,"S. MARINO/(VIA)                                                       ",,"01/07/2016","11.39"
"Qualit� Urbana","Altro",3,"ASIAGO/(VIA)                                                          ",,"01/07/2016","12.58"
"Qualit� Urbana","Altro",7,"VANCHIGLIA/(VIA)                                                      ",,"01/07/2016","13.50"
"Qualit� Urbana","Altro",3,"RACCONIGI/(CORSO)                                                     ",,"04/07/2016","11.44"
"Qualit� Urbana","Altro",1,"PRINCIPE ODDONE/(CORSO)                                               ",,"04/07/2016","12.05"
"Qualit� Urbana","Altro",6,"GERMAGNANO/(VIA)                                                      ",,"06/07/2016",
"Qualit� Urbana","Altro",2,"FILADELFIA/(VIA)                                                      ",,"06/07/2016","10.18"
"Qualit� Urbana","Altro",1,"SICCARDI/GIUSEPPE (CORSO)                                             ",,"06/07/2016","10.55"
"Qualit� Urbana","Altro",4,"S. GIOVANNI BOSCO/(VIA)                                               ",,"06/07/2016","11.14"
"Qualit� Urbana","Altro",4,"FRANCIA/(CORSO)                                                       ",,"07/07/2016",
"Qualit� Urbana","Altro",7,"AOSTA/(VIA)                                                           ",,"08/07/2016",
"Qualit� Urbana","Altro",8,"VILLA GLORI/(VIA)                                                     ",,"08/07/2016","10.21"
"Qualit� Urbana","Altro",3,"MONGINEVRO/(VIA)                                                      ",,"15/07/2016",
"Qualit� Urbana","Altro",6,"SANTHIA'/(VIA)                                                        ",,"15/07/2016","12.41"
"Qualit� Urbana","Altro",1,"PRINCIPE ODDONE/(CORSO)                                               ",,"15/07/2016","13.11"
"Qualit� Urbana","Altro",6,"SCARLATTI/ALESSANDRO (VIA)                                            ",,"15/07/2016","13.54"
"Qualit� Urbana","Altro",2,"ALLAMANO/CANONICO GIUSEPPE (CORSO)                                    ",,"18/07/2016",
"Qualit� Urbana","Altro",8,"BELFIORE/(VIA)                                                        ",,"18/07/2016",
"Qualit� Urbana","Altro",6,"TROYA/VINCENZO (VIA)                                                  ",,"21/07/2016",
"Qualit� Urbana","Altro",6,"BOLOGNA/(VIA)                                                         ","Area Verde","26/07/2016",
"Qualit� Urbana","Altro",6,"PALERMO/(CORSO)                                                       ",,"28/07/2016",
"Qualit� Urbana","Altro",1,"VENTI SETTEMBRE/(VIA)                                                 ",,"04/08/2016","11.33"
"Qualit� Urbana","Altro",8,"LANZA/GIOVANNI (CORSO)                                                ",,"08/08/2016",
"Qualit� Urbana","Altro",1,"DE GASPERI/ALCIDE (CORSO)                                             ",,"08/08/2016","09.41"
"Qualit� Urbana","Altro",8,"S. VITO REVIGLIASCO/(STRADA)                                          ","Area Verde","08/08/2016","14.54"
"Qualit� Urbana","Altro",4,"S. ROCCHETTO/(VIA)                                                    ",,"08/08/2016","15.12"
"Qualit� Urbana","Altro",1,"REGINA MARGHERITA/(CORSO)                                             ",,"09/08/2016",
"Qualit� Urbana","Altro",1,"S. QUINTINO/(VIA)                                                     ",,"09/08/2016","12.04"
"Qualit� Urbana","Altro",4,"CIBRARIO/LUIGI (VIA)                                                  ",,"12/08/2016","10.38"
"Qualit� Urbana","Altro",7,"PADOVA/(VIA)                                                          ",,"16/08/2016",
"Qualit� Urbana","Altro",9,"VINOVO/(VIA)                                                          ",,"22/08/2016","11.00"
"Qualit� Urbana","Altro",5,"SANSOVINO/ANDREA (VIA)                                                ",,"22/08/2016","11.41"
"Qualit� Urbana","Altro",4,"BOSSI/CARLO (VIA)                                                     ",,"23/08/2016","10.37"
"Qualit� Urbana","Altro",6,"MALONE/(VIA)                                                          ",,"23/08/2016","13.30"
"Qualit� Urbana","Altro",2,"BALTIMORA/(VIA)                                                       ",,"24/08/2016","09.45"
"Qualit� Urbana","Altro",7,"NOVARA/(CORSO)                                                        ",,"24/08/2016","14.05"
"Qualit� Urbana","Altro",8,"BRAMANTE/(CORSO)                                                      ",,"24/08/2016","14.54"
"Qualit� Urbana","Altro",8,"MONCALIERI/(CORSO)                                                    ","Area Verde","24/08/2016","10.33"
"Qualit� Urbana","Altro",4,"MIGLIETTI/VINCENZO MARIA (VIA)                                        ",,"24/08/2016","10.12"
"Qualit� Urbana","Altro",9,"NIZZA/(VIA)                                                           ",,"25/08/2016","10.11"
"Qualit� Urbana","Altro",4,"MIGLIETTI/VINCENZO MARIA (VIA)                                        ",,"26/08/2016","09.43"
"Qualit� Urbana","Altro",2,"S. MARINO/(VIA)                                                       ",,"26/08/2016","11.59"
"Qualit� Urbana","Altro",2,"S. MARINO/(VIA)                                                       ",,"26/08/2016","12.04"
"Qualit� Urbana","Altro",1,"LAGRANGE/GIUSEPPE LUIGI (VIA)                                         ",,"26/08/2016","13.22"
"Qualit� Urbana","Altro",1,"GARIBALDI/GIUSEPPE (VIA)                                              ",,"29/08/2016","08.42"
"Qualit� Urbana","Altro",1,"GARIBALDI/GIUSEPPE (VIA)                                              ",,"29/08/2016","08.47"
"Qualit� Urbana","Altro",3,"INGHILTERRA/(CORSO)                                                   ",,"30/08/2016","10.48"
"Qualit� Urbana","Altro",,,,"02/09/2016",
"Qualit� Urbana","Altro",4,"SVIZZERA/(CORSO)                                                      ",,"03/09/2016",
"Qualit� Urbana","Altro",5,"VEROLENGO/(VIA)                                                       ",,"05/09/2016",
"Qualit� Urbana","Altro",4,"COSSA/PIETRO (VIA)                                                    ",,"06/09/2016",
"Qualit� Urbana","Altro",7,"CUNEO/(VIA)                                                           ",,"06/09/2016",
"Qualit� Urbana","Altro",3,"BEAUMONT/CLAUDIO (VIA)                                                ",,"09/09/2016","10.47"
"Qualit� Urbana","Altro",5,"BRAMAFAME/(STRADA DEL)                                                ",,"09/09/2016","11.12"
"Qualit� Urbana","Altro",3,"DI NANNI/DANTE (VIA)                                                  ",,"12/09/2016",
"Qualit� Urbana","Altro",7,"CASALE/(CORSO)                                                        ",,"12/09/2016",
"Qualit� Urbana","Altro",8,"DE AMICIS/EDMONDO (PIAZZA)                                            ",,"12/09/2016",
"Qualit� Urbana","Altro",4,"MEINA/(VIA)                                                           ",,"13/09/2016",
"Qualit� Urbana","Altro",7,"GABETTI/GIUSEPPE (CORSO)                                              ",,"13/09/2016",
"Qualit� Urbana","Altro",1,"DUCA DEGLI ABRUZZI/(CORSO)                                            ",,"14/09/2016",
"Qualit� Urbana","Altro",3,"BIONAZ/(VIA)                                                          ",,"14/09/2016",
"Qualit� Urbana","Altro",7,"VERCELLI/(CORSO)                                                      ",,"16/09/2016",
"Qualit� Urbana","Altro",7,"DOGLIANI/(VIA)                                                        ",,"20/09/2016",
"Qualit� Urbana","Altro",3,"INGHILTERRA/(CORSO)                                                   ",,"23/09/2016",
"Qualit� Urbana","Altro",7,"PRIOCCA/CLEMENTE DAMIANO (VIA)                                        ",,"23/09/2016",
"Qualit� Urbana","Altro",1,"SAVONAROLA/GEROLAMO (VIA)                                             ",,"27/09/2016",
"Qualit� Urbana","Altro",3,"BEAULARD/(VIA)                                                        ",,"28/09/2016",
"Qualit� Urbana","Altro",3,"FENOGLIO GIUSEPPE (BEPPE) (VIA)                                       ",,"28/09/2016",
"Qualit� Urbana","Altro",6,"CAVAGNOLO/(VIA)                                                       ",,"29/09/2016",
"Qualit� Urbana","Altro",8,"D'AZEGLIO/MASSIMO (CORSO)                                             ",,"30/09/2016",
"Qualit� Urbana","Altro",,,,"03/10/2016","11.00"
"Qualit� Urbana","Altro",3,"CAVALLI/GIOVANNI CARLO (VIA)                                          ",,"04/10/2016",
"Qualit� Urbana","Altro",1,"CAVOUR (VIA)                                                          ",,"05/10/2016",
"Qualit� Urbana","Altro",1,"S. MARTINO/(CORSO)                                                    ",,"05/10/2016",
"Qualit� Urbana","Altro",4,"DOMODOSSOLA/(VIA)                                                     ",,"05/10/2016",
"Qualit� Urbana","Altro",8,"SANTENA/(VIA)                                                         ",,"05/10/2016",
"Qualit� Urbana","Altro",1,"EINAUDI/LUIGI (CORSO)                                                 ",,"07/10/2016",
"Qualit� Urbana","Altro",6,"LAZIO/(LUNGO STURA)                                                   ",,"07/10/2016",
"Qualit� Urbana","Altro",7,"CIRIE'/(CORSO)                                                        ",,"07/10/2016",
"Qualit� Urbana","Altro",7,"ARTISTI/(VIA)                                                         ",,"07/10/2016","11.28"
"Qualit� Urbana","Altro",2,"BOSTON/(VIA)                                                          ",,"08/10/2016",
"Qualit� Urbana","Altro",7,"CIRIO/FRANCESCO (VIA)                                                 ",,"08/10/2016",
"Qualit� Urbana","Altro",3,"FRANCIA/(LARGO)                                                       ",,"10/10/2016",
"Qualit� Urbana","Altro",6,"GIULIO CESARE/(CORSO)                                                 ",,"11/10/2016",
"Qualit� Urbana","Altro",7,"MODENA/(VIA)                                                          ",,"11/10/2016",
"Qualit� Urbana","Altro",3,"BERNINI/LORENZO (PIAZZA)                                              ",,"12/10/2016",
"Qualit� Urbana","Altro",6,"SEMPIONE/(LARGO)                                                      ","Area Verde","19/10/2016",
"Qualit� Urbana","Altro",7,"CASALE/(CORSO)                                                        ",,"20/10/2016",
"Qualit� Urbana","Altro",6,"NOVARA/(CORSO)                                                        ",,"21/10/2016",
"Qualit� Urbana","Altro",8,"SALUZZO/(VIA)                                                         ",,"23/10/2016",
"Qualit� Urbana","Altro",,,,"27/10/2016",
"Qualit� Urbana","Altro",9,"TRAIANO/(CORSO)                                                       ",,"27/10/2016",
"Qualit� Urbana","Altro",,,"Area Verde","28/10/2016",
"Qualit� Urbana","Altro",4,"TASSONI/ALESSANDRO (CORSO)                                            ",,"28/10/2016","10.18"
"Qualit� Urbana","Altro",4,"BRIONE/(VIA)                                                          ",,"31/10/2016",
"Qualit� Urbana","Altro",5,"SANSOVINO/ANDREA (VIA)                                                ",,"31/10/2016",
"Qualit� Urbana","Altro",6,"TANARO/(VIA)                                                          ",,"03/11/2016",
"Qualit� Urbana","Altro",10,"LOANO/(VIA)                                                           ",,"03/11/2016",
"Qualit� Urbana","Altro",10,"RICCIO/CAMILLO (VIA)                                                  ",,"03/11/2016",
"Qualit� Urbana","Altro",10,"LOANO/(VIA)                                                           ",,"04/11/2016","10.16"
"Qualit� Urbana","Altro",5,"GROSSETO/(CORSO)                                                      ",,"09/11/2016",
"Qualit� Urbana","Altro",6,"CHIESA/DAMIANO (VIA)                                                  ",,"09/11/2016",
"Qualit� Urbana","Altro",6,"S. MAURO/(STRADA)                                                     ",,"09/11/2016",
"Qualit� Urbana","Altro",1,"TURATI/FILIPPO (CORSO)                                                ",,"10/11/2016","10.15"
"Qualit� Urbana","Altro",5,"SANSOVINO/ANDREA (VIA)                                                ",,"10/11/2016","09.35"
"Qualit� Urbana","Altro",10,"VIGLIANI/ONORATO (VIA)                                                ",,"11/11/2016",
"Qualit� Urbana","Altro",1,"BERTOLA/ANTONIO GIUSEPPE (VIA)                                        ",,"14/11/2016",
"Qualit� Urbana","Altro",3,"VILLARBASSE/(VIA)                                                     ",,"14/11/2016",
"Qualit� Urbana","Altro",5,"STRADELLA/(VIA)                                                       ",,"14/11/2016",
"Qualit� Urbana","Altro",3,"MALTA/(VIA)                                                           ",,"15/11/2016",
"Qualit� Urbana","Altro",5,"POTENZA/(CORSO)                                                       ",,"15/11/2016",
"Qualit� Urbana","Altro",1,"CONSOLATA/(VIA DELLA)                                                 ",,"17/11/2016",
"Qualit� Urbana","Altro",1,"SICCARDI/GIUSEPPE (CORSO)                                             ",,"17/11/2016",
"Qualit� Urbana","Altro",4,"S. DONATO/(VIA)                                                       ",,"17/11/2016",
"Qualit� Urbana","Altro",1,"BERTOLA/ANTONIO GIUSEPPE (VIA)                                        ",,"18/11/2016",
"Qualit� Urbana","Altro",3,"FENOGLIO GIUSEPPE (BEPPE) (VIA)                                       ",,"18/11/2016",
"Qualit� Urbana","Altro",5,"GUBBIO/(VIA)                                                          ",,"19/11/2016",
"Qualit� Urbana","Altro",8,"BELFIORE/(VIA)                                                        ",,"20/11/2016",
"Qualit� Urbana","Altro",7,"REGGIO/(VIA)                                                          ",,"22/11/2016",
"Qualit� Urbana","Altro",2,"CATTANEO/RICCARDO (PIAZZA)                                            ",,"23/11/2016",
"Qualit� Urbana","Altro",8,"DE AMICIS/EDMONDO (PIAZZA)                                            ",,"23/11/2016","11.26"
"Qualit� Urbana","Altro",4,"RE GIANFRANCESCO (VIA)                                                ",,"23/11/2016","15.19"
"Qualit� Urbana","Altro",9,"TUNISI/(VIA)                                                          ",,"23/11/2016","09.14"
"Qualit� Urbana","Altro",1,"DUSE/ELEONORA (VIA)                                                   ",,"23/11/2016","09.27"
"Qualit� Urbana","Altro",10,"CASTELLO DI MIRAFIORI/(STRADA)                                        ",,"25/11/2016",
"Qualit� Urbana","Altro",3,"PESCHIERA/(CORSO)                                                     ",,"25/11/2016","09.24"
"Qualit� Urbana","Altro",1,"BELLEZIA/GIAN FRANCESCO (VIA)                                         ",,"27/11/2016",
"Qualit� Urbana","Altro",8,"VIRGILIO/(VIALE)                                                      ",,"28/11/2016",
"Qualit� Urbana","Altro",8,"DANTE/(CORSO)                                                         ",,"29/11/2016",
"Qualit� Urbana","Altro",8,"PETRARCA/FRANCESCO (VIA)                                              ",,"29/11/2016",
"Qualit� Urbana","Altro",6,"S. BENIGNO/(VIA)                                                      ",,"29/11/2016","10.40"
"Qualit� Urbana","Altro",1,"CASSINI/GIAN DOMENICO (VIA)                                           ",,"29/11/2016","12.37"
"Qualit� Urbana","Altro",3,"CARSO/(VIA)                                                           ",,"29/11/2016","13.46"
"Qualit� Urbana","Altro",,,,"30/11/2016",
"Qualit� Urbana","Altro",1,"VITTORIO EMANUELE II/(CORSO)                                          ",,"30/11/2016",
"Qualit� Urbana","Altro",7,"SELLA/QUINTINO (CORSO)                                                ",,"01/12/2016",
"Qualit� Urbana","Altro",3,"TRANA/(VIA)                                                           ",,"01/12/2016","11.46"
"Qualit� Urbana","Altro",4,"BAVENO/(VIA)                                                          ",,"02/12/2016",
"Qualit� Urbana","Altro",2,"SIRACUSA/(CORSO)                                                      ",,"02/12/2016","09.48"
"Qualit� Urbana","Altro",3,"PESCHIERA/(CORSO)                                                     ",,"02/12/2016","14.09"
"Qualit� Urbana","Altro",4,"BIANCHI/NICOMEDE (VIA)                                                ",,"06/12/2016",
"Qualit� Urbana","Altro",7,"OROPA/(VIA)                                                           ",,"07/12/2016",
"Qualit� Urbana","Altro",8,"BRAMANTE/(CORSO)                                                      ",,"07/12/2016","15.15"
"Qualit� Urbana","Altro",7,"CATANIA/(VIA)                                                         ",,"07/12/2016","08.56"
"Qualit� Urbana","Altro",1,"DUCA DEGLI ABRUZZI/(CORSO)                                            ",,"07/12/2016","09.31"
"Qualit� Urbana","Altro",,,,"10/12/2016",
"Qualit� Urbana","Altro",7,"MONGRENO/(STRADA)                                                     ",,"11/12/2016",
"Qualit� Urbana","Altro",1,"CASSINI/GIAN DOMENICO (VIA)                                           ",,"12/12/2016",
"Qualit� Urbana","Altro",6,"ROSSI/LAURO (VIA)                                                     ",,"14/12/2016",
"Qualit� Urbana","Altro",3,"ROSSELLI/CARLO E NELLO (CORSO)                                        ",,"16/12/2016","12.09"
"Qualit� Urbana","Altro",3,"ROSSELLI/CARLO E NELLO (CORSO)                                        ",,"16/12/2016","12.30"
"Qualit� Urbana","Altro",5,"CASTELDELFINO/(VIA)                                                   ",,"20/12/2016",
"Qualit� Urbana","Altro",1,"S. TOMMASO/(VIA)                                                      ",,"21/12/2016",
"Qualit� Urbana","Altro",5,"GROSSETO/(CORSO)                                                      ",,"21/12/2016",
"Qualit� Urbana","Altro",6,"AEROPORTO/(STRADA DELL')                                              ",,"21/12/2016",
"Qualit� Urbana","Altro",1,"S. TERESA/(VIA)                                                       ",,"22/12/2016","11.28"
"Qualit� Urbana","Altro",5,"STRADELLA/(VIA)                                                       ",,"26/12/2016",
"Qualit� Urbana","Altro",7,"MEISINO/(STRADA DEL)                                                  ",,"27/12/2016","08.47"
"Qualit� Urbana","Altro",3,"BORGONE/(VIA)                                                         ",,"27/12/2016","09.13"
"Qualit� Urbana","Altro",1,"QUATTRO MARZO/(LARGO)                                                 ",,"28/12/2016",
