"Categoria criminologa","Sottocategoria Criminologica","Circoscrizione","Localita","Area Verde","Data","Ora"
"Convivenza Civile","Rumori molesti",9,"CROCE/BENEDETTO (CORSO)                                               ",,"09/02/2016",
"Convivenza Civile","Rumori molesti",2,"BIANCO/DANTE LIVIO (PIAZZA)                                           ",,"15/02/2016",
"Convivenza Civile","Rumori molesti",5,"REFRANCORE/(VIA)                                                      ",,"17/02/2016",
"Convivenza Civile","Rumori molesti",1,"S. GIOVANNI/(PIAZZA)                                                  ",,"18/02/2016",
"Convivenza Civile","Rumori molesti",1,"MAZZINI/GIUSEPPE (VIA)                                                ",,"22/02/2016",
"Convivenza Civile","Rumori molesti",1,"MAZZINI/GIUSEPPE (VIA)                                                ",,"22/02/2016",
"Convivenza Civile","Rumori molesti",1,"CAVOUR (VIA)                                                          ",,"23/02/2016",
"Convivenza Civile","Rumori molesti",1,"PIAZZI/GIUSEPPE (VIA)                                                 ",,"23/02/2016",
"Convivenza Civile","Rumori molesti",7,"TORTONA/(CORSO)                                                       ",,"23/02/2016",
"Convivenza Civile","Rumori molesti",8,"MARCONI/GUGLIELMO (CORSO)                                             ",,"24/02/2016",
"Convivenza Civile","Rumori molesti",1,"VENTI SETTEMBRE/(VIA)                                                 ",,"27/02/2016",
"Convivenza Civile","Rumori molesti",4,"PACCHIOTTI/GIACINTO (VIA)                                             ",,"29/02/2016",
"Convivenza Civile","Rumori molesti",1,"MISERICORDIA/(VIA)                                                    ",,"01/03/2016",
"Convivenza Civile","Rumori molesti",5,"LOMBARDIA/(CORSO)                                                     ",,"10/03/2016",
"Convivenza Civile","Rumori molesti",8,"PETITTI/ILARIONE (VIA)                                                ",,"10/03/2016",
"Convivenza Civile","Rumori molesti",7,"BELGIO/(CORSO)                                                        ",,"18/03/2016",
"Convivenza Civile","Rumori molesti",7,"OSLAVIA/(VIA)                                                         ",,"21/03/2016",
"Convivenza Civile","Rumori molesti",1,"S. CROCE/(VIA)                                                        ",,"23/03/2016",
"Convivenza Civile","Rumori molesti",1,"POMBA/GIUSEPPE (VIA)                                                  ",,"24/03/2016",
"Convivenza Civile","Rumori molesti",4,"RE GIANFRANCESCO (VIA)                                                ",,"31/03/2016",
"Convivenza Civile","Rumori molesti",1,"TASSO/TORQUATO (VIA)                                                  ",,"31/03/2016","14.52"
"Convivenza Civile","Rumori molesti",3,"FATTORI/GIOVANNI (VIA)                                                ",,"06/04/2016",
"Convivenza Civile","Rumori molesti",7,"BAVA/EUSEBIO (VIA)                                                    ",,"06/04/2016",
"Convivenza Civile","Rumori molesti",,,"Area Verde","07/04/2016",
"Convivenza Civile","Rumori molesti",1,"S. GIOVANNI/(PIAZZA)                                                  ",,"07/04/2016",
"Convivenza Civile","Rumori molesti",4,"CARRERA/VALENTINO (VIA)                                               ",,"07/04/2016",
"Convivenza Civile","Rumori molesti",1,"LAGRANGE/GIUSEPPE LUIGI (VIA)                                         ",,"11/04/2016",
"Convivenza Civile","Rumori molesti",,,"Area Verde","13/04/2016",
"Convivenza Civile","Rumori molesti",2,"FERRARIS/GALILEO (CORSO)                                              ",,"13/04/2016",
"Convivenza Civile","Rumori molesti",2,"TINTORETTO/(VIA)                                                      ",,"15/04/2016",
"Convivenza Civile","Rumori molesti",8,"GOITO/(VIA)                                                           ",,"15/04/2016",
"Convivenza Civile","Rumori molesti",7,"CADORE/(CORSO)                                                        ",,"15/04/2016","09.21"
"Convivenza Civile","Rumori molesti",1,"RE UMBERTO/(CORSO)                                                    ",,"21/04/2016",
"Convivenza Civile","Rumori molesti",3,"VASSALLI-EANDI/ABATE ANTONIO (VIA)                                    ",,"21/04/2016",
"Convivenza Civile","Rumori molesti",7,"VIGEVANO/(CORSO)                                                      ",,"22/04/2016",
"Convivenza Civile","Rumori molesti",8,"GALLIARI/BERNARDINO (VIA)                                             ",,"22/04/2016",
"Convivenza Civile","Rumori molesti",1,"ROERO DI CORTANZE/ERCOLE TOMMASO (VIA)                                ",,"23/04/2016",
"Convivenza Civile","Rumori molesti",7,"OROPA/(VIA)                                                           ",,"29/04/2016",
"Convivenza Civile","Rumori molesti",7,"TABACCHI/ODOARDO (VIA)                                                ",,"02/05/2016",
"Convivenza Civile","Rumori molesti",1,"MERCANTI/(VIA)                                                        ",,"09/05/2016",
"Convivenza Civile","Rumori molesti",5,"GANDINO/GIOVANNI BATTISTA (VIA)                                       ",,"09/05/2016",
"Convivenza Civile","Rumori molesti",1,"BARBAROUX/GIUSEPPE (VIA)                                              ",,"10/05/2016",
"Convivenza Civile","Rumori molesti",1,"PORTA PALATINA/(VIA)                                                  ",,"12/05/2016",
"Convivenza Civile","Rumori molesti",3,"CHAMBERY/(VIA)                                                        ",,"13/05/2016",
"Convivenza Civile","Rumori molesti",8,"CELLINI/BENVENUTO (VIA)                                               ",,"13/05/2016",
"Convivenza Civile","Rumori molesti",2,"TRIPOLI/(VIA)                                                         ",,"16/05/2016",
"Convivenza Civile","Rumori molesti",3,"LIONE/(CORSO)                                                         ",,"18/05/2016",
"Convivenza Civile","Rumori molesti",4,"PINELLI/PIERDIONIGI (VIA)                                             ",,"18/05/2016",
"Convivenza Civile","Rumori molesti",6,"GHIRLANDAIO/(PIAZZA)                                                  ",,"27/05/2016",
"Convivenza Civile","Rumori molesti",1,"QUATTRO MARZO/(LARGO)                                                 ",,"05/06/2016",
"Convivenza Civile","Rumori molesti",5,"SANSOVINO/ANDREA (VIA)                                                ",,"09/06/2016",
"Convivenza Civile","Rumori molesti",8,"BELFIORE/(VIA)                                                        ",,"10/06/2016","12.25"
"Convivenza Civile","Rumori molesti",1,"STATUTO/(PIAZZA)                                                      ",,"13/06/2016",
"Convivenza Civile","Rumori molesti",5,"BOCCARDO/GIOVANNI MICHELE (VIA)                                       ",,"13/06/2016",
"Convivenza Civile","Rumori molesti",6,"VALDENGO/(VIA)                                                        ",,"15/06/2016",
"Convivenza Civile","Rumori molesti",10,"PALMA DI CESNOLA/LUIGI (VIA)                                          ",,"15/06/2016",
"Convivenza Civile","Rumori molesti",4,"BAVENO/(VIA)                                                          ",,"16/06/2016",
"Convivenza Civile","Rumori molesti",4,"BORGOMANERO/(VIA)                                                     ",,"17/06/2016",
"Convivenza Civile","Rumori molesti",1,"S. DOMENICO/(VIA)                                                     ",,"21/06/2016",
"Convivenza Civile","Rumori molesti",2,"SIRACUSA/(CORSO)                                                      ",,"22/06/2016",
"Convivenza Civile","Rumori molesti",3,"MILLIO/FRANCESCO (VIA)                                                ",,"23/06/2016",
"Convivenza Civile","Rumori molesti",3,"PESCHIERA/(CORSO)                                                     ",,"25/06/2016",
"Convivenza Civile","Rumori molesti",6,"BOTTICELLI/SANDRO (VIA)                                               ",,"30/06/2016",
"Convivenza Civile","Uso improprio parti comuni",4,"SVIZZERA/(CORSO)                                                      ",,"15/02/2016",
"Convivenza Civile","Uso improprio parti comuni",5,"SLATAPER/SCIPIO (VIA)                                                 ",,"26/04/2016",
"Convivenza Civile","Uso improprio parti comuni",6,"BOLOGNA/(VIA)                                                         ",,"27/04/2016",
"Convivenza Civile","Uso improprio parti comuni",5,"COLAJANNI/POMPEO (VIA)                                                ",,"28/04/2016",
"Convivenza Civile","Uso improprio parti comuni",6,"MONTANARO/(VIA)                                                       ",,"28/04/2016",
"Convivenza Civile","Uso improprio parti comuni",4,"PINELLI/PIERDIONIGI (VIA)                                             ",,"02/05/2016",
"Convivenza Civile","Uso improprio parti comuni",9,"GALLUPPI/PASQUALE (VIA)                                               ",,"08/06/2016",
"Qualit� Urbana","Altro",,,,"02/01/2016",
"Qualit� Urbana","Altro",6,"RESPIGHI/OTTORINO (PIAZZA)                                            ",,"02/01/2016",
"Qualit� Urbana","Altro",4,"EXILLES/(VIA)                                                         ",,"05/01/2016",
"Qualit� Urbana","Altro",10,"CASTELLO DI MIRAFIORI/(STRADA)                                        ",,"09/01/2016",
"Qualit� Urbana","Altro",5,"ALTESSANO/(STRADA DI)                                                 ",,"11/01/2016",
"Qualit� Urbana","Altro",3,"MARMOLADA/(PIAZZA)                                                    ","Area Verde","12/01/2016",
"Qualit� Urbana","Altro",4,"MATTEUCCI/CARLO (VIA)                                                 ",,"12/01/2016",
"Qualit� Urbana","Altro",6,"VALPRATO/(VIA)                                                        ",,"12/01/2016",
"Qualit� Urbana","Altro",3,"LIONE/(CORSO)                                                         ",,"12/01/2016","11.29"
"Qualit� Urbana","Altro",1,"S. AGOSTINO/(VIA)                                                     ",,"13/01/2016",
"Qualit� Urbana","Altro",4,"S. ROCCHETTO/(VIA)                                                    ",,"13/01/2016",
"Qualit� Urbana","Altro",3,"S. ANTONINO/(VIA)                                                     ",,"15/01/2016",
"Qualit� Urbana","Altro",2,"LANUSEI/(VIA)                                                         ",,"15/01/2016","09.03"
"Qualit� Urbana","Altro",3,"VANDALINO/(VIA)                                                       ",,"16/01/2016",
"Qualit� Urbana","Altro",4,"FRANCIA/(CORSO)                                                       ",,"16/01/2016",
"Qualit� Urbana","Altro",1,"VITTORIO EMANUELE II/(CORSO)                                          ",,"18/01/2016",
"Qualit� Urbana","Altro",9,"SEBASTOPOLI/(CORSO)                                                   ",,"18/01/2016","10.23"
"Qualit� Urbana","Altro",7,"VERCELLI/(CORSO)                                                      ",,"19/01/2016",
"Qualit� Urbana","Altro",1,"BELLINI/VINCENZO (VIA)                                                ",,"19/01/2016","09.47"
"Qualit� Urbana","Altro",8,"GRAF/ARTURO (PIAZZA)                                                  ",,"20/01/2016","09.23"
"Qualit� Urbana","Altro",7,"REPUBBLICA/(PIAZZA DELLA)                                             ",,"21/01/2016","09.44"
"Qualit� Urbana","Altro",8,"VAL SALICE/(STRADA)                                                   ",,"21/01/2016","11.54"
"Qualit� Urbana","Altro",,,,"22/01/2016",
"Qualit� Urbana","Altro",1,"PRINCIPE EUGENIO/(CORSO)                                              ",,"22/01/2016","11.09"
"Qualit� Urbana","Altro",6,"CEBROSA/(STRADA DELLA)                                                ",,"23/01/2016","10.33"
"Qualit� Urbana","Altro",7,"BRESCIA/(CORSO)                                                       ",,"25/01/2016",
"Qualit� Urbana","Altro",6,"IVREA/(VIA)                                                           ",,"25/01/2016","11.25"
"Qualit� Urbana","Altro",3,"BEAUMONT/CLAUDIO (VIA)                                                ",,"26/01/2016",
"Qualit� Urbana","Altro",3,"CERVIGNASCO/(VIA)                                                     ",,"26/01/2016",
"Qualit� Urbana","Altro",7,"AGUDIO/TOMMASO (VIA)                                                  ","Area Verde","26/01/2016","13.46"
"Qualit� Urbana","Altro",3,"DELLEANI/LORENZO (VIA)                                                ",,"27/01/2016",
"Qualit� Urbana","Altro",3,"S. ANTONINO/(VIA)                                                     ",,"28/01/2016",
"Qualit� Urbana","Altro",4,"VAGNONE/(VIA)                                                         ",,"28/01/2016",
"Qualit� Urbana","Altro",2,"POMARO/(VIA)                                                          ",,"28/01/2016","09.09"
"Qualit� Urbana","Altro",1,"PRINCIPE AMEDEO/(VIA)                                                 ",,"29/01/2016",
"Qualit� Urbana","Altro",5,"BREGLIO/(VIA)                                                         ",,"31/01/2016",
"Qualit� Urbana","Altro",3,"PESCHIERA/(CORSO)                                                     ",,"01/02/2016",
"Qualit� Urbana","Altro",5,"FOLIGNO/(VIA)                                                         ",,"01/02/2016",
"Qualit� Urbana","Altro",5,"LANZO/(STRADA)                                                        ",,"02/02/2016",
"Qualit� Urbana","Altro",10,"PORTOFINO/(VIA)                                                       ",,"02/02/2016",
"Qualit� Urbana","Altro",6,"BELLACOMBA/(STRADA)                                                   ",,"03/02/2016",
"Qualit� Urbana","Altro",8,"BELFIORE/(VIA)                                                        ",,"03/02/2016",
"Qualit� Urbana","Altro",7,"DOBERDO'/(VIA)                                                        ",,"04/02/2016",
"Qualit� Urbana","Altro",7,"PALERMO/(LARGO)                                                       ",,"04/02/2016",
"Qualit� Urbana","Altro",9,"SEBASTOPOLI/(CORSO)                                                   ",,"04/02/2016",
"Qualit� Urbana","Altro",2,"FRATTINI/PIETRO (VIA)                                                 ",,"04/02/2016","11.43"
"Qualit� Urbana","Altro",6,"PACINI/GIOVANNI (VIA)                                                 ",,"05/02/2016","08.00"
"Qualit� Urbana","Altro",5,"USSEGLIO/LEOPOLDO (VIA)                                               ",,"07/02/2016",
"Qualit� Urbana","Altro",7,"SIENA/(LUNGO DORA)                                                    ","Area Verde","08/02/2016",
"Qualit� Urbana","Altro",7,"GUASTALLA/(VIA)                                                       ",,"10/02/2016",
"Qualit� Urbana","Altro",3,"ISONZO/(VIA)                                                          ",,"11/02/2016",
"Qualit� Urbana","Altro",1,"CASTELLO/(PIAZZA)                                                     ",,"11/02/2016","18.45"
"Qualit� Urbana","Altro",8,"VAL SALICE/(STRADA)                                                   ",,"12/02/2016",
"Qualit� Urbana","Altro",7,"VEZZOLANO/(VIA)                                                       ",,"12/02/2016","10.17"
"Qualit� Urbana","Altro",7,"PIOSSASCO/(VIA)                                                       ",,"15/02/2016",
"Qualit� Urbana","Altro",1,"CESARE AUGUSTO/(PIAZZA)                                               ",,"16/02/2016",
"Qualit� Urbana","Altro",7,"COLLETTA/PIETRO (LUNGO DORA)                                          ",,"16/02/2016",
"Qualit� Urbana","Altro",7,"S. GIUSEPPE BENEDETTO COTTOLENGO/(VIA)                                ",,"17/02/2016",
"Qualit� Urbana","Altro",3,"BEVILACQUA/QUINTO (VIA)                                               ",,"20/02/2016",
"Qualit� Urbana","Altro",1,"GIULIO/CARLO IGNAZIO (VIA)                                            ",,"22/02/2016",
"Qualit� Urbana","Altro",1,"MANZONI/ALESSANDRO (VIA)                                              ",,"23/02/2016",
"Qualit� Urbana","Altro",6,"GIULIO CESARE/(CORSO)                                                 ",,"23/02/2016",
"Qualit� Urbana","Altro",3,"ROSSELLI/CARLO E NELLO (CORSO)                                        ",,"25/02/2016",
"Qualit� Urbana","Altro",4,"S. DONATO/(VIA)                                                       ",,"01/03/2016",
"Qualit� Urbana","Altro",4,"SVIZZERA/(CORSO)                                                      ",,"01/03/2016",
"Qualit� Urbana","Altro",1,"CADORNA/LUIGI (LUNGO PO)                                              ",,"02/03/2016",
"Qualit� Urbana","Altro",7,"ANDORNO/(VIA)                                                         ",,"02/03/2016",
"Qualit� Urbana","Altro",7,"VERCELLI/(CORSO)                                                      ","Area Verde","07/03/2016",
"Qualit� Urbana","Altro",9,"GENOVA/(VIA)                                                          ",,"07/03/2016",
"Qualit� Urbana","Altro",5,"PARIS/ANDREA (VIA)                                                    ",,"07/03/2016","08.44"
"Qualit� Urbana","Altro",8,"ORNATO/LUIGI (VIA)                                                    ",,"08/03/2016",
"Qualit� Urbana","Altro",4,"MURRONI/(STRADA)                                                      ",,"09/03/2016",
"Qualit� Urbana","Altro",8,"HERMADA/(PIAZZA)                                                      ",,"09/03/2016",
"Qualit� Urbana","Altro",7,"ROVIGO/(VIA)                                                          ",,"11/03/2016",
"Qualit� Urbana","Altro",7,"VERCELLI/(CORSO)                                                      ",,"11/03/2016",
"Qualit� Urbana","Altro",7,"OSLAVIA/(VIA)                                                         ",,"11/03/2016","09.42"
"Qualit� Urbana","Altro",3,"FENOGLIO GIUSEPPE (BEPPE) (VIA)                                       ",,"14/03/2016",
"Qualit� Urbana","Altro",3,"MONTE CUCCO/(CORSO)                                                   ",,"14/03/2016",
"Qualit� Urbana","Altro",4,"S. ROCCHETTO/(VIA)                                                    ",,"15/03/2016",
"Qualit� Urbana","Altro",5,"LUCENTO/(VIA)                                                         ",,"18/03/2016","10.07"
"Qualit� Urbana","Altro",7,"S. GIUSEPPE BENEDETTO COTTOLENGO/(VIA)                                ",,"21/03/2016",
"Qualit� Urbana","Altro",6,"VERONESE/PAOLO (VIA)                                                  ",,"22/03/2016",
"Qualit� Urbana","Altro",7,"NAPOLI/(LUNGO DORA)                                                   ",,"22/03/2016",
"Qualit� Urbana","Altro",1,"FANTI/MANFREDO (VIA)                                                  ",,"24/03/2016",
"Qualit� Urbana","Altro",1,"MERCANTI/(VIA)                                                        ",,"24/03/2016",
"Qualit� Urbana","Altro",1,"PORTA PALATINA/(VIA)                                                  ",,"25/03/2016","10.01"
"Qualit� Urbana","Altro",7,"LANINO/BERNARDINO (VIA)                                               ",,"29/03/2016",
"Qualit� Urbana","Altro",4,"FRANCIA/(CORSO)                                                       ",,"30/03/2016",
"Qualit� Urbana","Altro",1,"AVOGADRO/AMEDEO (VIA)                                                 ",,"05/04/2016",
"Qualit� Urbana","Altro",1,"MATTEOTTI/GIACOMO (CORSO)                                             ",,"06/04/2016",
"Qualit� Urbana","Altro",1,"TASSO/TORQUATO (VIA)                                                  ",,"07/04/2016",
"Qualit� Urbana","Altro",4,"EXILLES/(VIA)                                                         ",,"07/04/2016",
"Qualit� Urbana","Altro",5,"CASTELDELFINO/(VIA)                                                   ",,"07/04/2016",
"Qualit� Urbana","Altro",8,"SEGURANA/CATERINA (VIA)                                               ",,"07/04/2016",
"Qualit� Urbana","Altro",4,"LECCE/(CORSO)                                                         ",,"08/04/2016",
"Qualit� Urbana","Altro",7,"S. MAURIZIO/(CORSO)                                                   ",,"13/04/2016",
"Qualit� Urbana","Altro",5,"STOPPANI/ANTONIO (VIA)                                                ",,"14/04/2016",
"Qualit� Urbana","Altro",6,"PUCCINI/GIACOMO (VIA)                                                 ",,"14/04/2016",
"Qualit� Urbana","Altro",4,"SOBRERO/ASCANIO (VIA)                                                 ",,"14/04/2016","14.23"
"Qualit� Urbana","Altro",1,"DE GASPERI/ALCIDE (CORSO)                                             ",,"15/04/2016","10.08"
"Qualit� Urbana","Altro",3,"RIETI/(VIA)                                                           ",,"15/04/2016","10.33"
"Qualit� Urbana","Altro",8,"CAVORETTO/(STRADA DI)                                                 ",,"16/04/2016",
"Qualit� Urbana","Altro",4,"MARCHE/(CORSO)                                                        ",,"16/04/2016","14.51"
"Qualit� Urbana","Altro",8,"MONCALIERI/(CORSO)                                                    ","Area Verde","17/04/2016",
"Qualit� Urbana","Altro",8,"D'AZEGLIO/MASSIMO (CORSO)                                             ",,"18/04/2016",
"Qualit� Urbana","Altro",4,"PESSINETTO/(VIA)                                                      ",,"19/04/2016",
"Qualit� Urbana","Altro",7,"BRINDISI/(VIA)                                                        ",,"20/04/2016",
"Qualit� Urbana","Altro",8,"MONCALIERI/(CORSO)                                                    ",,"20/04/2016",
"Qualit� Urbana","Altro",1,"PO/(VIA)                                                              ",,"21/04/2016",
"Qualit� Urbana","Altro",2,"TAZZOLI/ENRICO (CORSO)                                                ",,"22/04/2016",
"Qualit� Urbana","Altro",6,"SESIA/(VIA)                                                           ",,"22/04/2016",
"Qualit� Urbana","Altro",1,"REVEL OTTAVIO (VIA)                                                   ",,"22/04/2016","09.15"
"Qualit� Urbana","Altro",1,"MONTECUCCOLI/RAIMONDO (VIA)                                           ",,"26/04/2016",
"Qualit� Urbana","Altro",3,"BRUNELLESCHI/FILIPPO (CORSO)                                          ",,"26/04/2016",
"Qualit� Urbana","Altro",3,"SUSA/(VIA)                                                            ",,"26/04/2016",
"Qualit� Urbana","Altro",7,"ROVIGO/(VIA)                                                          ",,"26/04/2016",
"Qualit� Urbana","Altro",9,"GUALA/PIETRO FRANCESCO (VIA)                                          ",,"26/04/2016",
"Qualit� Urbana","Altro",7,"PALLANZA/(VIA)                                                        ","Area Verde","27/04/2016",
"Qualit� Urbana","Altro",7,"PALLAVICINO/GIORGIO (VIA)                                             ",,"27/04/2016",
"Qualit� Urbana","Altro",3,"CAVALLI/GIOVANNI CARLO (VIA)                                          ",,"28/04/2016",
"Qualit� Urbana","Altro",1,"CASTELLO/(PIAZZA)                                                     ",,"29/04/2016",
"Qualit� Urbana","Altro",4,"S. DONATO/(VIA)                                                       ",,"02/05/2016",
"Qualit� Urbana","Altro",1,"COLOMBO/CRISTOFORO (VIA)                                              ",,"03/05/2016",
"Qualit� Urbana","Altro",4,"CAPELLI/CARLO (VIA)                                                   ",,"04/05/2016",
"Qualit� Urbana","Altro",7,"FORNI E GOFFI/(STRADA DEI)                                            ",,"04/05/2016",
"Qualit� Urbana","Altro",5,"LANZO/(VIA)                                                           ",,"10/05/2016",
"Qualit� Urbana","Altro",,,"Area Verde","11/05/2016",
"Qualit� Urbana","Altro",3,"CHIRIBIRI/ANTONIO (PIAZZALE)/                                         ",,"12/05/2016",
"Qualit� Urbana","Altro",1,"GIOLITTI/GIOVANNI (VIA)                                               ",,"17/05/2016",
"Qualit� Urbana","Altro",8,"NIZZA/(VIA)                                                           ",,"18/05/2016",
"Qualit� Urbana","Altro",8,"ORNATO/LUIGI (VIA)                                                    ",,"19/05/2016",
"Qualit� Urbana","Altro",3,"BORSELLINO/PAOLO (VIA)/                                               ","Area Verde","20/05/2016",
"Qualit� Urbana","Altro",5,"GIACHINO/ERRICO (LARGO)                                               ",,"20/05/2016","09.33"
"Qualit� Urbana","Altro",1,"ROSINE/(VIA DELLE)                                                    ",,"23/05/2016",
"Qualit� Urbana","Altro",4,"VIDUA/CARLO (VIA)                                                     ",,"23/05/2016",
"Qualit� Urbana","Altro",4,"RISORGIMENTO/(PIAZZA)                                                 ","Area Verde","24/05/2016",
"Qualit� Urbana","Altro",1,"REGINA MARGHERITA/(CORSO)                                             ",,"25/05/2016",
"Qualit� Urbana","Altro",8,"LODOVICA/(VIA)                                                        ",,"25/05/2016",
"Qualit� Urbana","Altro",3,"DROVETTI/BERNARDINO (VIA)                                             ",,"26/05/2016",
"Qualit� Urbana","Altro",7,"BELGIO/(CORSO)                                                        ",,"26/05/2016",
"Qualit� Urbana","Altro",8,"MONCALIERI/(CORSO)                                                    ",,"26/05/2016",
"Qualit� Urbana","Altro",3,"RACCONIGI/(CORSO)                                                     ",,"27/05/2016",
"Qualit� Urbana","Altro",4,"GHEMME/(VIA)                                                          ",,"27/05/2016",
"Qualit� Urbana","Altro",5,"CIAMARELLA/(VIA)                                                      ",,"30/05/2016",
"Qualit� Urbana","Altro",2,"FERRARIS/GALILEO (CORSO)                                              ",,"31/05/2016",
"Qualit� Urbana","Altro",7,"BELGIO/(CORSO)                                                        ",,"31/05/2016",
"Qualit� Urbana","Altro",8,"MONCALIERI/(CORSO)                                                    ",,"31/05/2016",
"Qualit� Urbana","Altro",7,"SELLA/QUINTINO (CORSO)                                                ",,"01/06/2016",
"Qualit� Urbana","Altro",1,"PORTA PALATINA/(VIA)                                                  ",,"03/06/2016",
"Qualit� Urbana","Altro",1,"VITTORIO EMANUELE II/(CORSO)                                          ",,"06/06/2016",
"Qualit� Urbana","Altro",5,"COPPINO/MICHELE (VIA)                                                 ",,"07/06/2016",
"Qualit� Urbana","Altro",6,"STRADELLA/(VIA)                                                       ",,"07/06/2016",
"Qualit� Urbana","Altro",9,"THAON DI REVEL/PAOLO (VIALE)                                          ",,"07/06/2016",
"Qualit� Urbana","Altro",8,"NIZZA/(VIA)                                                           ",,"08/06/2016",
"Qualit� Urbana","Altro",6,"PASTRONE/GIOVANNI (VIA)                                               ",,"09/06/2016",
"Qualit� Urbana","Altro",5,"PIANEZZA/(VIA)                                                        ",,"10/06/2016",
"Qualit� Urbana","Altro",6,"CEBROSA/(STRADA DELLA)                                                ",,"10/06/2016",
"Qualit� Urbana","Altro",7,"TRAFORO DI PINO/(STRADA AL)                                           ",,"13/06/2016",
"Qualit� Urbana","Altro",9,"VENTIMIGLIA/(VIA)                                                     ",,"13/06/2016",
"Qualit� Urbana","Altro",1,"LAGRANGE/GIUSEPPE LUIGI (VIA)                                         ",,"14/06/2016",
"Qualit� Urbana","Altro",7,"S. GIULIA/(VIA)                                                       ",,"14/06/2016",
"Qualit� Urbana","Altro",8,"D'AZEGLIO/MASSIMO (CORSO)                                             ",,"15/06/2016","13.50"
"Qualit� Urbana","Altro",8,"NIZZA/(VIA)                                                           ",,"15/06/2016","14.03"
"Qualit� Urbana","Altro",1,"DE NICOLA/ENRICO (CORSO)                                              ",,"16/06/2016",
"Qualit� Urbana","Altro",1,"SACCHI/PAOLO (VIA)                                                    ",,"16/06/2016","11.35"
"Qualit� Urbana","Altro",3,"LANCIA/VINCENZO (VIA)                                                 ",,"16/06/2016","12.19"
"Qualit� Urbana","Altro",3,"BEVILACQUA/QUINTO (VIA)                                               ",,"17/06/2016",
"Qualit� Urbana","Altro",5,"STRADELLA/(VIA)                                                       ",,"20/06/2016",
"Qualit� Urbana","Altro",7,"PORRI/VINCENZO (VIA)                                                  ",,"20/06/2016",
"Qualit� Urbana","Altro",3,"GARIZIO/EUSEBIO (VIA)                                                 ",,"21/06/2016",
"Qualit� Urbana","Altro",6,"VILLARETTO/(STRADA DEL)                                               ",,"21/06/2016",
"Qualit� Urbana","Altro",1,"RE UMBERTO/(CORSO)                                                    ",,"22/06/2016",
"Qualit� Urbana","Altro",3,"BERNINI/LORENZO (PIAZZA)                                              ",,"22/06/2016",
"Qualit� Urbana","Altro",4,"LECCE/(CORSO)                                                         ",,"22/06/2016",
"Qualit� Urbana","Altro",6,"SETTIMO/(STRADA DI)                                                   ",,"22/06/2016",
"Qualit� Urbana","Altro",7,"CASALE/(CORSO)                                                        ",,"23/06/2016",
"Qualit� Urbana","Altro",6,"VISTRORIO/(VIA)                                                       ",,"23/06/2016","12.07"
"Qualit� Urbana","Altro",1,"QUATTRO MARZO/(LARGO)                                                 ",,"27/06/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"COAZZE/(VIA)                                                          ",,"01/01/2016","17.49"
"Qualit� Urbana","Decoro e degrado urbano",1,"VITTORIO EMANUELE II/(CORSO)                                          ",,"02/01/2016",
"Qualit� Urbana","Decoro e degrado urbano",9,"GALLUPPI/PASQUALE (VIA)                                               ",,"02/01/2016","10.11"
"Qualit� Urbana","Decoro e degrado urbano",9,"ROCCA DE' BALDI/(VIA)                                                 ",,"04/01/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"SPALATO/(VIA)                                                         ",,"05/01/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"SVIZZERA/(CORSO)                                                      ",,"05/01/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"CHIRONI/GIAMPIETRO (PIAZZA)                                           ",,"06/01/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"PESCHIERA/(CORSO)                                                     ",,"07/01/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"PESCHIERA/(CORSO)                                                     ",,"07/01/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"VERCELLI/(CORSO)                                                      ",,"07/01/2016",
"Qualit� Urbana","Decoro e degrado urbano",,,,"08/01/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"BALME/(VIA)                                                           ",,"08/01/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"S. BERNARDINO/(VIA)                                                   ",,"11/01/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"VITTORIO EMANUELE II/(CORSO)                                          ",,"11/01/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"CARRERA/VALENTINO (VIA)                                               ",,"11/01/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"SVIZZERA/(CORSO)                                                      ",,"11/01/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"FILANGIERI/GAETANO (VIA)                                              ","Area Verde","14/01/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"ROSSANA/(VIA)                                                         ",,"14/01/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"CIGNA/FRANCESCO (VIA)                                                 ",,"16/01/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"MAZZINI/GIUSEPPE (VIA)                                                ",,"18/01/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"SOMMEILLER/GERMANO (CORSO)                                            ",,"18/01/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"ARBARELLO/VINCENZO (PIAZZA)                                           ",,"19/01/2016",
