"Categoria criminologa","Sottocategoria Criminologica","Circoscrizione","Localita","Area Verde","Data","Ora"
"Convivenza Civile","Rumori molesti",3,"CAVALLERMAGGIORE/(VIA)",,"09/01/2017",
"Convivenza Civile","Rumori molesti",3,"QUART/(VIA)",,"09/01/2017",
"Convivenza Civile","Rumori molesti",7,"PRIOCCA/CLEMENTE DAMIANO (VIA)",,"10/01/2017","10.36"
"Convivenza Civile","Rumori molesti",1,"SACCHI/PAOLO (VIA)",,"12/01/2017","09.18"
"Convivenza Civile","Rumori molesti",7,"ANDREIS/VITTORIO (VIA)",,"13/01/2017",
"Convivenza Civile","Rumori molesti",1,"ROMA/(VIA)",,"13/01/2017","12.23"
"Convivenza Civile","Rumori molesti",8,"SOMMEILLER/GERMANO (CORSO)",,"16/01/2017",
"Convivenza Civile","Rumori molesti",1,"VESPUCCI/AMERIGO (VIA)",,"27/01/2017","11.34"
"Convivenza Civile","Rumori molesti",6,"LEINI'/(VIA)",,"27/01/2017","10.06"
"Convivenza Civile","Rumori molesti",2,"GORIZIA/(VIA)",,"30/01/2017",
"Convivenza Civile","Rumori molesti",7,"AOSTA/(VIA)",,"03/02/2017",
"Convivenza Civile","Rumori molesti",5,"FOLIGNO/(VIA)",,"04/02/2017",
"Convivenza Civile","Rumori molesti",1,"VERDI/GIUSEPPE (VIA)",,"06/02/2017",
"Convivenza Civile","Rumori molesti",7,"SASSARI/(VIA)",,"06/02/2017",
"Convivenza Civile","Rumori molesti",6,"BOLLENGO/(VIA)",,"08/02/2017",
"Convivenza Civile","Rumori molesti",6,"FELETTO/(VIA)",,"08/02/2017","12.52"
"Convivenza Civile","Rumori molesti",1,"GIOBERTI/VINCENZO (VIA)",,"13/02/2017",
"Convivenza Civile","Rumori molesti",3,"MONTE ASOLONE/(VIA)",,"18/02/2017","07.11"
"Convivenza Civile","Rumori molesti",6,"VERCELLI/(CORSO)",,"22/02/2017","10.16"
"Convivenza Civile","Rumori molesti",1,"S. AGOSTINO/(VIA)",,"22/02/2017","14.58"
"Convivenza Civile","Rumori molesti",2,"ORBASSANO/(CORSO)",,"23/02/2017","11.08"
"Convivenza Civile","Rumori molesti",5,"GIACHINO/ERRICO (VIA)",,"24/02/2017",
"Convivenza Civile","Rumori molesti",7,"COMO/(VIA)",,"25/02/2017",
"Convivenza Civile","Rumori molesti",1,"ARSENALE/(VIA)",,"28/02/2017",
"Convivenza Civile","Rumori molesti",8,"ASTI/(VIA)",,"06/03/2017",
"Convivenza Civile","Rumori molesti",7,"S. OTTAVIO/(VIA)",,"10/03/2017","09.39"
"Convivenza Civile","Rumori molesti",,,,"14/03/2017",
"Convivenza Civile","Rumori molesti",1,"MATTEOTTI/GIACOMO (CORSO)",,"14/03/2017","11.25"
"Convivenza Civile","Rumori molesti",5,"VITTORIA/(VIA)",,"20/03/2017",
"Convivenza Civile","Rumori molesti",1,"SACCHI/PAOLO (VIA)",,"23/03/2017",
"Convivenza Civile","Rumori molesti",7,"S. OTTAVIO/(VIA)",,"25/03/2017","08.02"
"Convivenza Civile","Rumori molesti",9,"SPANO/GIOVANNI (VIA)",,"30/03/2017","10.45"
"Convivenza Civile","Rumori molesti",5,"POTENZA/(CORSO)",,"31/03/2017",
"Convivenza Civile","Rumori molesti",7,"GUASTALLA/(VIA)",,"31/03/2017","14.35"
"Convivenza Civile","Rumori molesti",8,"BELFIORE/(VIA)",,"04/04/2017",
"Convivenza Civile","Rumori molesti",3,"PESCHIERA/(CORSO)",,"05/04/2017",
"Convivenza Civile","Rumori molesti",2,"BARLETTA/(VIA)",,"06/04/2017",
"Convivenza Civile","Rumori molesti",7,"ANTONELLI/ALESSANDRO (LUNGO PO)",,"12/04/2017",
"Convivenza Civile","Rumori molesti",7,"NOVARA/(CORSO)",,"12/04/2017",
"Convivenza Civile","Rumori molesti",3,"SPANZOTTI/MARTINO (VIA)",,"14/04/2017",
"Convivenza Civile","Rumori molesti",8,"PELLICO/SILVIO (VIA)",,"14/04/2017",
"Convivenza Civile","Rumori molesti",4,"PIANEZZA/(VIA)",,"18/04/2017",
"Convivenza Civile","Rumori molesti",3,"SAGRA DI S. MICHELE/(VIA)",,"19/04/2017","12.08"
"Convivenza Civile","Rumori molesti",6,"VERCELLI/(CORSO)",,"24/04/2017",
"Convivenza Civile","Rumori molesti",4,"S. DONATO/(VIA)",,"26/04/2017",
"Convivenza Civile","Rumori molesti",1,"MERCANTI/(VIA)",,"01/05/2017",
"Convivenza Civile","Rumori molesti",2,"BUENOS AIRES/(VIA)",,"02/05/2017","10.10"
"Convivenza Civile","Rumori molesti",1,"RE UMBERTO/(CORSO)",,"03/05/2017",
"Convivenza Civile","Rumori molesti",7,"CAGLIARI/(VIA)",,"03/05/2017","11.42"
"Convivenza Civile","Rumori molesti",8,"MENABREA/FEDERICO (VIA)",,"04/05/2017",
"Convivenza Civile","Rumori molesti",5,"MORTARA/(CORSO)",,"07/05/2017",
"Convivenza Civile","Rumori molesti",,,,"08/05/2017",
"Convivenza Civile","Rumori molesti",1,"S. QUINTINO/(VIA)",,"08/05/2017",
"Convivenza Civile","Rumori molesti",4,"S. GIOVANNI BOSCO/(VIA)",,"08/05/2017",
"Convivenza Civile","Rumori molesti",1,"SICCARDI/GIUSEPPE (CORSO)",,"15/05/2017",
"Convivenza Civile","Rumori molesti",1,"ASSAROTTI/OTTAVIO (VIA)",,"17/05/2017",
"Convivenza Civile","Rumori molesti",1,"VERDI/GIUSEPPE (VIA)",,"17/05/2017",
"Convivenza Civile","Rumori molesti",5,"GUBBIO/(VIA)",,"22/05/2017",
"Convivenza Civile","Rumori molesti",7,"BRIANZA/(CORSO)",,"22/05/2017",
"Convivenza Civile","Rumori molesti",1,"BERCHET/GIOVANNI (VIA)",,"24/05/2017",
"Convivenza Civile","Rumori molesti",1,"MILANO/(VIA)",,"24/05/2017",
"Convivenza Civile","Rumori molesti",3,"BUSSOLENO/(VIA)",,"26/05/2017",
"Convivenza Civile","Rumori molesti",1,"LAGRANGE/GIUSEPPE LUIGI (VIA)",,"29/05/2017",
"Convivenza Civile","Rumori molesti",9,"GIANELLI/GIULIO (VIA)",,"29/05/2017",
"Convivenza Civile","Rumori molesti",6,"PATETTA/FEDERICO (VIA)",,"30/05/2017",
"Convivenza Civile","Rumori molesti",8,"GRAN MADRE DI DIO/(PIAZZA)","Area Verde","30/05/2017",
"Convivenza Civile","Rumori molesti",2,"ORBASSANO/(CORSO)",,"01/06/2017",
"Convivenza Civile","Rumori molesti",1,"CARLO ALBERTO/(VIA)",,"05/06/2017",
"Convivenza Civile","Rumori molesti",2,"AGRICOLA/ATTILIO (VIA)",,"05/06/2017",
"Convivenza Civile","Rumori molesti",3,"CHALLANT/(VIA)",,"05/06/2017",
"Convivenza Civile","Rumori molesti",4,"INVORIO/(VIA)",,"05/06/2017",
"Convivenza Civile","Rumori molesti",8,"BELFIORE/(VIA)",,"05/06/2017",
"Convivenza Civile","Rumori molesti",10,"NEGARVILLE/CELESTE (VIA)",,"05/06/2017",
"Convivenza Civile","Rumori molesti",7,"ARTISTI/(VIA)",,"06/06/2017",
"Convivenza Civile","Rumori molesti",1,"CABOTO/SEBASTIANO (VIA)",,"07/06/2017",
"Convivenza Civile","Rumori molesti",9,"SEBASTOPOLI/(CORSO)",,"07/06/2017",
"Convivenza Civile","Rumori molesti",7,"BRESCIA/(CORSO)",,"08/06/2017",
"Convivenza Civile","Rumori molesti",1,"SICCARDI/GIUSEPPE (CORSO)",,"09/06/2017",
"Convivenza Civile","Rumori molesti",2,"SIRACUSA/(CORSO)",,"09/06/2017",
"Convivenza Civile","Rumori molesti",6,"CASELLA/ALFREDO (VIA)",,"09/06/2017",
"Convivenza Civile","Rumori molesti",10,"SAPRI/(VIA)",,"11/06/2017",
"Convivenza Civile","Rumori molesti",5,"OLIVETTI/ARRIGO (VIA)",,"12/06/2017",
"Convivenza Civile","Rumori molesti",2,"SARPI/PAOLO (VIA)",,"14/06/2017",
"Convivenza Civile","Rumori molesti",7,"MONTEBELLO/(VIA)",,"14/06/2017",
"Convivenza Civile","Rumori molesti",8,"BELFIORE/(VIA)",,"14/06/2017",
"Convivenza Civile","Rumori molesti",4,"AVELLINO/(VIA)",,"15/06/2017",
"Convivenza Civile","Rumori molesti",3,"BRACCINI/PAOLO (VIA)","Area Verde","19/06/2017",
"Convivenza Civile","Rumori molesti",8,"BARETTI/GIUSEPPE (VIA)",,"19/06/2017",
"Convivenza Civile","Rumori molesti",3,"RACCONIGI/(CORSO)",,"19/06/2017","10.54"
"Convivenza Civile","Rumori molesti",4,"PRINCIPESSA CLOTILDE/(VIA)",,"20/06/2017",
"Convivenza Civile","Rumori molesti",4,"PRINCIPESSA CLOTILDE/(VIA)",,"20/06/2017",
"Convivenza Civile","Rumori molesti",1,"RE UMBERTO/(CORSO)",,"20/06/2017","09.32"
"Convivenza Civile","Rumori molesti",1,"VENTI SETTEMBRE/(VIA)",,"23/06/2017",
"Convivenza Civile","Rumori molesti",4,"LECCE/(CORSO)",,"23/06/2017",
"Convivenza Civile","Rumori molesti",4,"MIGLIETTI/VINCENZO MARIA (VIA)",,"23/06/2017",
"Convivenza Civile","Rumori molesti",1,"PRINCIPE AMEDEO/(VIA)",,"26/06/2017",
"Convivenza Civile","Rumori molesti",4,"SPOLETO/(VIA)",,"26/06/2017",
"Convivenza Civile","Uso improprio parti comuni",6,"CENA/GIOVANNI (VIA)",,"16/01/2017",
"Convivenza Civile","Uso improprio parti comuni",6,"LEINI'/(VIA)",,"08/02/2017","12.12"
"Convivenza Civile","Uso improprio parti comuni",7,"S. MAURIZIO/(CORSO)",,"13/03/2017","09.46"
"Convivenza Civile","Uso improprio parti comuni",1,"EINAUDI/LUIGI (CORSO)",,"28/04/2017",
"Convivenza Civile","Uso improprio parti comuni",3,"CHAMBERY/(VIA)",,"10/05/2017",
"Convivenza Civile","Uso improprio parti comuni",2,"BUENOS AIRES/(VIA)",,"26/05/2017","11.17"
"Qualit� Urbana","Altro",6,"GIULIO CESARE/(CORSO)",,"04/01/2017",
"Qualit� Urbana","Altro",7,"CADORE/(CORSO)",,"04/01/2017",
"Qualit� Urbana","Altro",4,"CIBRARIO/LUIGI (VIA)",,"04/01/2017","13.21"
"Qualit� Urbana","Altro",2,"FORNO CANAVESE/(VIA)",,"04/01/2017","10.29"
"Qualit� Urbana","Altro",3,"DI NANNI/DANTE (VIA)",,"09/01/2017","14.17"
"Qualit� Urbana","Altro",1,"MAZZINI/GIUSEPPE (VIA)",,"13/01/2017",
"Qualit� Urbana","Altro",8,"CASALE/(CORSO)",,"13/01/2017","09.30"
"Qualit� Urbana","Altro",4,"GAMBA/ENRICO (CORSO)",,"16/01/2017",
"Qualit� Urbana","Altro",1,"PIAZZI/GIUSEPPE (VIA)",,"16/01/2017","11.13"
"Qualit� Urbana","Altro",4,"LOCANA/(VIA)",,"16/01/2017","13.22"
"Qualit� Urbana","Altro",6,"CHERUBINI/LUIGI SALVATORE (VIA)",,"16/01/2017","14.17"
"Qualit� Urbana","Altro",1,"CARLO ALBERTO/(VIA)",,"17/01/2017","09.52"
"Qualit� Urbana","Altro",7,"PALERMO/(CORSO)",,"19/01/2017",
"Qualit� Urbana","Altro",4,"APPIO CLAUDIO/(CORSO)","Area Verde","20/01/2017","10.52"
"Qualit� Urbana","Altro",7,"NAPOLI/(LUNGO DORA)",,"21/01/2017",
"Qualit� Urbana","Altro",1,"MATTEOTTI/GIACOMO (CORSO)",,"23/01/2017",
"Qualit� Urbana","Altro",5,"VALLETTE/(STRADA DELLE)",,"23/01/2017",
"Qualit� Urbana","Altro",9,"GENOVA/(VIA)",,"23/01/2017",
"Qualit� Urbana","Altro",6,"ULIVI/(VIA DEGLI)",,"23/01/2017","09.47"
"Qualit� Urbana","Altro",1,"DORIA/ANDREA (VIA)",,"23/01/2017","11.22"
"Qualit� Urbana","Altro",7,"BELGIO/(CORSO)",,"24/01/2017",
"Qualit� Urbana","Altro",5,"FORLI'/(VIA)",,"24/01/2017","12.01"
"Qualit� Urbana","Altro",4,"FIANO/(VIA)",,"30/01/2017",
"Qualit� Urbana","Altro",1,"SOLFERINO/(PIAZZA)",,"01/02/2017","09.59"
"Qualit� Urbana","Altro",8,"GIOANETTI/VITTORIO AMEDEO (VIA)",,"06/02/2017","12.17"
"Qualit� Urbana","Altro",7,"MONGRENO/(STRADA)",,"06/02/2017","13.30"
"Qualit� Urbana","Altro",3,"VITTORIO EMANUELE II/(CORSO)",,"06/02/2017","13.50"
"Qualit� Urbana","Altro",6,"VILLARETTO/(STRADA DEL)",,"06/02/2017","12.42"
"Qualit� Urbana","Altro",1,"MEDITERRANEO/(CORSO)",,"07/02/2017","09.14"
"Qualit� Urbana","Altro",4,"ASCOLI/GRAZIADIO (VIA)",,"07/02/2017","09.46"
"Qualit� Urbana","Altro",6,"BOLLENGO/(VIA)",,"08/02/2017","14.12"
"Qualit� Urbana","Altro",8,"SALUZZO/(VIA)",,"08/02/2017","12.55"
"Qualit� Urbana","Altro",7,"TORTONA/(CORSO)",,"09/02/2017","11.55"
"Qualit� Urbana","Altro",7,"GIULIO CESARE/(CORSO)",,"10/02/2017",
"Qualit� Urbana","Altro",3,"VILLARBASSE/(VIA)",,"15/02/2017",
"Qualit� Urbana","Altro",8,"VILLA DELLA REGINA/(VIA)",,"15/02/2017","13.20"
"Qualit� Urbana","Altro",6,"CONTI REBAUDENGO (PIAZZA)",,"16/02/2017",
"Qualit� Urbana","Altro",5,"CARDINALE MASSAIA/GUGLIELMO (LARGO)",,"17/02/2017",
"Qualit� Urbana","Altro",1,"CONTE VERDE/(VIA)",,"18/02/2017","06.59"
"Qualit� Urbana","Altro",3,"BRUNELLESCHI/FILIPPO (CORSO)",,"20/02/2017",
"Qualit� Urbana","Altro",6,"MERCADANTE/SAVERIO (VIA)","Area Verde","20/02/2017",
"Qualit� Urbana","Altro",3,"ISSIGLIO/(VIA)",,"22/02/2017",
"Qualit� Urbana","Altro",7,"REGIO PARCO/(CORSO)",,"22/02/2017",
"Qualit� Urbana","Altro",3,"DUCHESSA JOLANDA/(VIA)",,"24/02/2017",
"Qualit� Urbana","Altro",8,"MONCALIERI/(CORSO)",,"24/02/2017","13.04"
"Qualit� Urbana","Altro",5,"COSSA/PIETRO (VIA)",,"01/03/2017",
"Qualit� Urbana","Altro",2,"LESEGNO/(VIA)",,"01/03/2017","07.23"
"Qualit� Urbana","Altro",6,"SEMPIONE/(VIA)",,"02/03/2017",
"Qualit� Urbana","Altro",4,"FRANCIA/(CORSO)",,"02/03/2017","10.04"
"Qualit� Urbana","Altro",6,"VERRES/(VIA)",,"02/03/2017","11.01"
"Qualit� Urbana","Altro",5,"BORGARO/(VIA)",,"03/03/2017",
"Qualit� Urbana","Altro",8,"VITTORIO EMANUELE II/(CORSO)",,"03/03/2017","11.21"
"Qualit� Urbana","Altro",5,"BREGLIO/(VIA)",,"04/03/2017","10.21"
"Qualit� Urbana","Altro",2,"MONTE LUNGO/(CORSO)",,"05/03/2017","09.47"
"Qualit� Urbana","Altro",3,"PESCHIERA/(CORSO)",,"06/03/2017",
"Qualit� Urbana","Altro",9,"CROCE/BENEDETTO (CORSO)",,"08/03/2017","12.38"
"Qualit� Urbana","Altro",1,"MICCA/PIETRO (VIA)",,"09/03/2017",
"Qualit� Urbana","Altro",1,"S. MAURIZIO/(CORSO)",,"09/03/2017","15.19"
"Qualit� Urbana","Altro",1,"CARMINE/(VIA DEL)",,"09/03/2017","09.01"
"Qualit� Urbana","Altro",1,"COLOMBO/CRISTOFORO (VIA)",,"10/03/2017","08.36"
"Qualit� Urbana","Altro",2,"TAZZOLI/ENRICO (CORSO)",,"13/03/2017",
"Qualit� Urbana","Altro",6,"ACERI/(VIA DEGLI)",,"13/03/2017",
"Qualit� Urbana","Altro",1,"MARCO POLO/(VIA)",,"14/03/2017","10.42"
"Qualit� Urbana","Altro",7,"PARMA/(VIA)",,"15/03/2017","09.02"
"Qualit� Urbana","Altro",1,"GARIBALDI/GIUSEPPE (VIA)",,"16/03/2017",
"Qualit� Urbana","Altro",3,"CAPRIOLO/LUIGI (VIA)",,"16/03/2017",
"Qualit� Urbana","Altro",2,"BARLETTA/(VIA)",,"17/03/2017","14.06"
"Qualit� Urbana","Altro",3,"ROSSELLI/CARLO E NELLO (CORSO)",,"18/03/2017",
"Qualit� Urbana","Altro",7,"PEDROTTI/CARLO (VIA)",,"20/03/2017",
"Qualit� Urbana","Altro",9,"UNIONE SOVIETICA/(CORSO)",,"20/03/2017","11.59"
"Qualit� Urbana","Altro",1,"CARLO ALBERTO/(VIA)",,"21/03/2017",
"Qualit� Urbana","Altro",9,"BIZZOZERO/GIULIO (VIA)",,"21/03/2017",
"Qualit� Urbana","Altro",6,"CEBROSA/(STRADA DELLA)",,"22/03/2017",
"Qualit� Urbana","Altro",7,"MICHELOTTI/SUOR GIOVANNA FRANCESCA (VIALE)",,"23/03/2017",
"Qualit� Urbana","Altro",4,"TELESIO/BERNARDINO (CORSO)",,"23/03/2017","08.29"
"Qualit� Urbana","Altro",1,"LORIA/ACHILLE (VIA)",,"24/03/2017","11.50"
"Qualit� Urbana","Altro",3,"CAVALLI/GIOVANNI CARLO (VIA)",,"24/03/2017","12.24"
"Qualit� Urbana","Altro",1,"VITTORIO VENETO/(PIAZZA)",,"27/03/2017",
"Qualit� Urbana","Altro",6,"MALONE/(VIA)",,"27/03/2017",
"Qualit� Urbana","Altro",1,"S. DOMENICO/(VIA)","Area Verde","28/03/2017",
"Qualit� Urbana","Altro",1,"S. QUINTINO/(VIA)",,"28/03/2017",
"Qualit� Urbana","Altro",2,"GAIDANO/PAOLO (VIA)",,"28/03/2017",
"Qualit� Urbana","Altro",3,"S. AMBROGIO/(VIA)",,"28/03/2017",
"Qualit� Urbana","Altro",4,"REGINA MARGHERITA/(CORSO)",,"29/03/2017",
"Qualit� Urbana","Altro",1,"EINAUDI/LUIGI (CORSO)",,"29/03/2017","08.41"
"Qualit� Urbana","Altro",1,"GIOVANNI DA VERAZZANO/(VIA)",,"29/03/2017","09.06"
"Qualit� Urbana","Altro",3,"CAVALLI/GIOVANNI CARLO (VIA)",,"30/03/2017",
"Qualit� Urbana","Altro",7,"PALLAVICINO/GIORGIO (VIA)",,"30/03/2017",
"Qualit� Urbana","Altro",10,"SAPRI/(VIA)",,"30/03/2017",
"Qualit� Urbana","Altro",1,"SACCHI/PAOLO (VIA)",,"30/03/2017","09.37"
"Qualit� Urbana","Altro",7,"VERCELLI/(CORSO)",,"30/03/2017","11.45"
"Qualit� Urbana","Altro",4,"BORGOSESIA/(VIA)","Area Verde","31/03/2017",
"Qualit� Urbana","Altro",10,"SETTEMBRINI/LUIGI (CORSO)",,"31/03/2017","15.01"
"Qualit� Urbana","Altro",3,"RACCONIGI/(CORSO)",,"31/03/2017","15.23"
"Qualit� Urbana","Altro",9,"PIO VII/(VIA)",,"01/04/2017",
"Qualit� Urbana","Altro",9,"NIZZA/(VIA)",,"03/04/2017","11.19"
"Qualit� Urbana","Altro",1,"CARLO EMANUELE II/(PIAZZA)",,"04/04/2017",
"Qualit� Urbana","Altro",5,"CINCINNATO/L. QUINZIO (CORSO)",,"05/04/2017",
"Qualit� Urbana","Altro",6,"LEINI'/(VIA)",,"11/04/2017",
"Qualit� Urbana","Altro",9,"TRAIANO/(CORSO)",,"12/04/2017",
"Qualit� Urbana","Altro",6,"COLONNA/VITTORIA (VIA)",,"15/04/2017",
"Qualit� Urbana","Altro",10,"TAZZOLI/ENRICO (CORSO)",,"21/04/2017","12.11"
"Qualit� Urbana","Altro",9,"GUALA/PIETRO FRANCESCO (VIA)",,"22/04/2017",
"Qualit� Urbana","Altro",4,"MEDICI/GIACOMO (VIA)",,"28/04/2017",
"Qualit� Urbana","Altro",4,"FRANCIA/(CORSO)",,"03/05/2017",
"Qualit� Urbana","Altro",7,"PRIOCCA/CLEMENTE DAMIANO (VIA)",,"05/05/2017",
"Qualit� Urbana","Altro",7,"REGINA MARGHERITA/(CORSO)",,"05/05/2017","10.02"
"Qualit� Urbana","Altro",1,"DUCA DEGLI ABRUZZI/(CORSO)",,"05/05/2017","10.41"
"Qualit� Urbana","Altro",1,"VITTORIO VENETO/(PIAZZA)",,"07/05/2017",
"Qualit� Urbana","Altro",7,"MONGRANDO/(VIA)",,"08/05/2017",
"Qualit� Urbana","Altro",5,"BORSI/GIOSUE' (VIA)",,"08/05/2017","11.12"
"Qualit� Urbana","Altro",6,"VILLARETTO/(STRADA DEL)",,"09/05/2017",
"Qualit� Urbana","Altro",1,"BOLZANO/(CORSO)",,"10/05/2017","09.13"
"Qualit� Urbana","Altro",8,"SICILIA/(CORSO)",,"11/05/2017","11.29"
"Qualit� Urbana","Altro",9,"CASANA/SEVERINO (VIA)",,"12/05/2017","09.42"
"Qualit� Urbana","Altro",1,"S. SECONDO/(VIA)",,"13/05/2017","10.24"
"Qualit� Urbana","Altro",6,"AOSTA/(VIA)",,"16/05/2017",
"Qualit� Urbana","Altro",3,"BEAUMONT/CLAUDIO (VIA)",,"16/05/2017","09.12"
"Qualit� Urbana","Altro",3,"ERITREA/(VIA)",,"17/05/2017",
"Qualit� Urbana","Altro",4,"ROCCIAMELONE/(VIA)",,"17/05/2017",
"Qualit� Urbana","Altro",8,"FIGLIE DEI MILITARI/(VIA)",,"17/05/2017",
"Qualit� Urbana","Altro",1,"LAGRANGE/GIUSEPPE LUIGI (VIA)",,"18/05/2017",
"Qualit� Urbana","Altro",8,"LOMBROSO/CESARE (VIA)",,"18/05/2017",
"Qualit� Urbana","Altro",8,"NIZZA/(VIA)",,"18/05/2017","09.32"
"Qualit� Urbana","Altro",7,"CHIAVES/DESIDERATO (PIAZZA)",,"18/05/2017","10.37"
"Qualit� Urbana","Altro",2,"BUENOS AIRES/(VIA)",,"18/05/2017","10.56"
"Qualit� Urbana","Altro",7,"VERCELLI/(CORSO)",,"19/05/2017",
"Qualit� Urbana","Altro",5,"CHIESA DELLA SALUTE/(VIA)",,"19/05/2017","11.15"
"Qualit� Urbana","Altro",3,"ALECSANDRI/VASILE (VIA)",,"19/05/2017","11.41"
"Qualit� Urbana","Altro",8,"MARCONI/GUGLIELMO (CORSO)",,"21/05/2017",
"Qualit� Urbana","Altro",5,"FOLIGNO/(VIA)",,"22/05/2017","11.37"
"Qualit� Urbana","Altro",9,"GENOVA/(VIA)",,"22/05/2017","13.13"
"Qualit� Urbana","Altro",7,"RIMINI/(VIA)",,"23/05/2017",
"Qualit� Urbana","Altro",1,"BATTISTI/CESARE (VIA)",,"24/05/2017",
"Qualit� Urbana","Altro",1,"CARLO ALBERTO/(VIA)",,"24/05/2017",
"Qualit� Urbana","Altro",1,"GIOLITTI/GIOVANNI (VIA)",,"24/05/2017",
"Qualit� Urbana","Altro",1,"QUATTRO MARZO/(LARGO)",,"24/05/2017",
"Qualit� Urbana","Altro",1,"DUCA D'AOSTA/(PIAZZALE)",,"25/05/2017",
"Qualit� Urbana","Altro",6,"ROSSI/LAURO (VIA)",,"25/05/2017",
"Qualit� Urbana","Altro",8,"NIZZA/(VIA)",,"25/05/2017",
"Qualit� Urbana","Altro",7,"MARIA AUSILIATRICE/(PIAZZA)",,"25/05/2017","10.41"
"Qualit� Urbana","Altro",1,"COLOMBO/CRISTOFORO (VIA)",,"25/05/2017","11.06"
"Qualit� Urbana","Altro",7,"FIOCHETTO/GIANFRANCESCO (VIA)",,"25/05/2017","11.33"
"Qualit� Urbana","Altro",9,"FINALMARINA/(VIA)",,"26/05/2017","10.04"
"Qualit� Urbana","Altro",8,"FOA'/PIO (VIA)",,"26/05/2017","10.47"
"Qualit� Urbana","Altro",6,"VERCELLI/(CORSO)",,"27/05/2017","07.21"
"Qualit� Urbana","Altro",8,"MADAMA CRISTINA/(PIAZZA)",,"29/05/2017","11.20"
"Qualit� Urbana","Altro",2,"SEBASTOPOLI/(CORSO)",,"30/05/2017",
"Qualit� Urbana","Altro",4,"RIVARA/(VIA)",,"30/05/2017",
"Qualit� Urbana","Altro",8,"D'AZEGLIO/MASSIMO (CORSO)",,"30/05/2017","14.39"
"Qualit� Urbana","Altro",1,"CERNAIA/(VIA)","Area Verde","31/05/2017",
"Qualit� Urbana","Altro",1,"GARIBALDI/GIUSEPPE (VIA)",,"31/05/2017",
"Qualit� Urbana","Altro",3,"BEAUMONT/CLAUDIO (VIA)",,"31/05/2017",
"Qualit� Urbana","Altro",4,"TASSONI/ALESSANDRO (CORSO)",,"31/05/2017",
"Qualit� Urbana","Altro",7,"BALBO/CESARE (VIA)",,"31/05/2017",
"Qualit� Urbana","Altro",1,"GARIBALDI/GIUSEPPE (VIA)",,"02/06/2017",
"Qualit� Urbana","Altro",1,"CAVOUR (VIA)","Area Verde","05/06/2017",
"Qualit� Urbana","Altro",1,"MARIA VITTORIA/(VIA)",,"05/06/2017",
"Qualit� Urbana","Altro",7,"CUNEO/(VIA)",,"05/06/2017","13.53"
"Qualit� Urbana","Altro",3,"CIALDINI/ENRICO (VIA)",,"06/06/2017",
"Qualit� Urbana","Altro",7,"CASALE/(CORSO)",,"06/06/2017",
"Qualit� Urbana","Altro",1,"VITTORIO EMANUELE II/(CORSO)",,"07/06/2017",
"Qualit� Urbana","Altro",8,"FEBO/(VIA)",,"07/06/2017",
"Qualit� Urbana","Altro",9,"SEBASTOPOLI/(CORSO)",,"07/06/2017",
"Qualit� Urbana","Altro",,,"Area Verde","07/06/2017","11.55"
"Qualit� Urbana","Altro",7,"AOSTA/(VIA)",,"08/06/2017",
"Qualit� Urbana","Altro",4,"FRANCIA/(CORSO)",,"09/06/2017",
"Qualit� Urbana","Altro",8,"MANARA/LUCIANO (VIA)",,"09/06/2017",
"Qualit� Urbana","Altro",10,"VIGLIANI/ONORATO (VIA)",,"12/06/2017",
"Qualit� Urbana","Altro",1,"TIRRENO/(VIA)","Area Verde","13/06/2017",
"Qualit� Urbana","Altro",5,"LUCENTO/(VIA)",,"13/06/2017",
"Qualit� Urbana","Altro",2,"UNIONE SOVIETICA/(CORSO)",,"13/06/2017","10.38"
"Qualit� Urbana","Altro",4,"MEDICI/GIACOMO (VIA)",,"14/06/2017","10.58"
"Qualit� Urbana","Altro",1,"RE UMBERTO/(CORSO)","Area Verde","15/06/2017",
"Qualit� Urbana","Altro",7,"CASTELNUOVO/(VIA)",,"15/06/2017",
"Qualit� Urbana","Altro",1,"S. ANTONIO DA PADOVA/(VIA)",,"15/06/2017","13.28"
"Qualit� Urbana","Altro",7,"RAVENNA/(VIA)",,"16/06/2017","09.44"
"Qualit� Urbana","Altro",4,"BORGOSESIA/(VIA)",,"16/06/2017","10.53"
"Qualit� Urbana","Altro",7,"REGINA MARGHERITA/(CORSO)",,"16/06/2017","13.21"
"Qualit� Urbana","Altro",3,"DI NANNI/DANTE (VIA)",,"19/06/2017",
"Qualit� Urbana","Altro",1,"BELLEZIA/GIAN FRANCESCO (VIA)",,"19/06/2017","09.57"
"Qualit� Urbana","Altro",1,"RE UMBERTO/(CORSO)",,"20/06/2017",
"Qualit� Urbana","Altro",3,"VILLAR FOCCHIARDO/(VIA)",,"20/06/2017","10.20"
"Qualit� Urbana","Altro",8,"D'AZEGLIO/MASSIMO (CORSO)","Area Verde","21/06/2017",
"Qualit� Urbana","Altro",9,"TRAIANO/(CORSO)","Area Verde","21/06/2017",
"Qualit� Urbana","Altro",2,"CHERSO/(VIA)",,"21/06/2017","10.03"
"Qualit� Urbana","Altro",5,"BORSI/GIOSUE' (VIA)",,"21/06/2017","10.31"
"Qualit� Urbana","Altro",6,"VERCELLI/(CORSO)",,"21/06/2017","11.02"
"Qualit� Urbana","Altro",,,,"22/06/2017",
"Qualit� Urbana","Altro",3,"VIPACCO/(VIA)",,"23/06/2017",
