id,origin_latitude,origin_longitude,destination_latitude,destination_longitude,demand_weight,Origin,Destination
652,38.80097,-9.37826,41.13363,-8.61742,0.0,SINTRA,VILA NOVA DE GAIA
653,38.80097,-9.37826,41.13363,-8.61742,0.0,SINTRA,VILA NOVA DE GAIA
654,38.80097,-9.37826,41.13363,-8.61742,0.0,SINTRA,VILA NOVA DE GAIA
655,38.80097,-9.37826,41.13363,-8.61742,0.0,SINTRA,VILA NOVA DE GAIA
656,38.80097,-9.37826,41.15,-8.5333,0.0,SINTRA,GONDOMAR
657,38.80097,-9.37826,41.2333,-8.6167,0.0,SINTRA,MAIA
658,38.80097,-9.37826,41.2333,-8.6167,0.0,SINTRA,MAIA
659,38.80097,-9.37826,41.2333,-8.6167,0.0,SINTRA,MAIA
660,38.80097,-9.37826,41.35,-8.75,0.0,SINTRA,VILA DO CONDE
661,38.80097,-9.37826,41.2333,-8.6167,0.0,SINTRA,MAIA
662,38.95,-8.9833,38.7452,-9.1604,0.210287,VILA FRANCA DE XIRA,LISBOA
663,38.95,-8.9833,38.7452,-9.1604,0.180072,VILA FRANCA DE XIRA,LISBOA
664,38.95,-8.9833,38.7452,-9.1604,0.07881,VILA FRANCA DE XIRA,LISBOA
665,38.95,-8.9833,38.7452,-9.1604,0.067335,VILA FRANCA DE XIRA,LISBOA
666,38.95,-8.9833,38.7452,-9.1604,0.053413,VILA FRANCA DE XIRA,LISBOA
667,38.95,-8.9833,38.7452,-9.1604,0.046127,VILA FRANCA DE XIRA,LISBOA
668,38.95,-8.9833,38.7452,-9.1604,0.042327,VILA FRANCA DE XIRA,LISBOA
669,38.95,-8.9833,38.7452,-9.1604,0.040052,VILA FRANCA DE XIRA,LISBOA
670,38.95,-8.9833,38.7452,-9.1604,0.033503,VILA FRANCA DE XIRA,LISBOA
671,38.95,-8.9833,38.7452,-9.1604,0.028281,VILA FRANCA DE XIRA,LISBOA
672,38.95,-8.9833,38.7452,-9.1604,0.026632,VILA FRANCA DE XIRA,LISBOA
673,38.95,-8.9833,38.7452,-9.1604,0.026394,VILA FRANCA DE XIRA,LISBOA
674,38.95,-8.9833,38.7452,-9.1604,0.022528,VILA FRANCA DE XIRA,LISBOA
675,38.95,-8.9833,38.7452,-9.1604,0.020385,VILA FRANCA DE XIRA,LISBOA
676,38.95,-8.9833,38.7452,-9.1604,0.019962,VILA FRANCA DE XIRA,LISBOA
677,38.95,-8.9833,38.7452,-9.1604,0.018997999999999998,VILA FRANCA DE XIRA,LISBOA
678,38.95,-8.9833,38.7452,-9.1604,0.016061000000000002,VILA FRANCA DE XIRA,LISBOA
679,38.95,-8.9833,38.7452,-9.1604,0.014925999999999998,VILA FRANCA DE XIRA,LISBOA
680,38.95,-8.9833,38.7452,-9.1604,0.014718,VILA FRANCA DE XIRA,LISBOA
681,38.95,-8.9833,38.7452,-9.1604,0.00813,VILA FRANCA DE XIRA,LISBOA
682,38.95,-8.9833,38.83091,-9.16845,0.006663,VILA FRANCA DE XIRA,LOURES
683,38.95,-8.9833,38.7452,-9.1604,0.006358,VILA FRANCA DE XIRA,LISBOA
684,38.95,-8.9833,38.7452,-9.1604,0.004595,VILA FRANCA DE XIRA,LISBOA
685,38.95,-8.9833,38.7452,-9.1604,0.004062,VILA FRANCA DE XIRA,LISBOA
686,38.95,-8.9833,38.71371,-9.26832,0.003867,VILA FRANCA DE XIRA,OEIRAS
687,38.95,-8.9833,38.83091,-9.16845,0.002203,VILA FRANCA DE XIRA,LOURES
688,38.95,-8.9833,38.7452,-9.1604,0.001184,VILA FRANCA DE XIRA,LISBOA
689,38.95,-8.9833,38.75,-9.2333,0.001025,VILA FRANCA DE XIRA,AMADORA
690,38.95,-8.9833,38.75,-9.2333,0.000312,VILA FRANCA DE XIRA,AMADORA
691,38.95,-8.9833,38.79269,-9.1838,0.000101,VILA FRANCA DE XIRA,ODIVELAS
692,38.95,-8.9833,38.71371,-9.26832,9.7e-05,VILA FRANCA DE XIRA,OEIRAS
693,38.95,-8.9833,38.79269,-9.1838,7e-05,VILA FRANCA DE XIRA,ODIVELAS
694,38.95,-8.9833,38.83091,-9.16845,6.7e-05,VILA FRANCA DE XIRA,LOURES
695,38.95,-8.9833,41.1495,-8.6108,6.6e-05,VILA FRANCA DE XIRA,PORTO
696,38.95,-8.9833,38.75,-9.2333,5.6000000000000006e-05,VILA FRANCA DE XIRA,AMADORA
697,38.95,-8.9833,41.2077,-8.6674,5.3e-05,VILA FRANCA DE XIRA,MATOSINHOS
698,38.95,-8.9833,41.2077,-8.6674,4.5e-05,VILA FRANCA DE XIRA,MATOSINHOS
699,38.95,-8.9833,38.75,-9.2333,4.1e-05,VILA FRANCA DE XIRA,AMADORA
700,38.95,-8.9833,38.75,-9.2333,3.2e-05,VILA FRANCA DE XIRA,AMADORA
701,38.95,-8.9833,41.1495,-8.6108,2.9999999999999997e-05,VILA FRANCA DE XIRA,PORTO
702,38.95,-8.9833,41.2077,-8.6674,2.8999999999999997e-05,VILA FRANCA DE XIRA,MATOSINHOS
703,38.95,-8.9833,38.6803,-9.1583,2.8999999999999997e-05,VILA FRANCA DE XIRA,ALMADA
704,38.95,-8.9833,38.79269,-9.1838,1.9e-05,VILA FRANCA DE XIRA,ODIVELAS
705,38.95,-8.9833,38.6803,-9.1583,1e-05,VILA FRANCA DE XIRA,ALMADA
706,38.95,-8.9833,38.6803,-9.1583,1e-05,VILA FRANCA DE XIRA,ALMADA
707,38.95,-8.9833,38.6803,-9.1583,5e-06,VILA FRANCA DE XIRA,ALMADA
708,38.95,-8.9833,41.1495,-8.6108,4e-06,VILA FRANCA DE XIRA,PORTO
709,38.95,-8.9833,41.2333,-8.6167,4e-06,VILA FRANCA DE XIRA,MAIA
710,38.95,-8.9833,38.83091,-9.16845,3e-06,VILA FRANCA DE XIRA,LOURES
711,38.95,-8.9833,41.2077,-8.6674,3e-06,VILA FRANCA DE XIRA,MATOSINHOS
712,38.95,-8.9833,38.79269,-9.1838,3e-06,VILA FRANCA DE XIRA,ODIVELAS
713,38.95,-8.9833,38.83091,-9.16845,3e-06,VILA FRANCA DE XIRA,LOURES
714,38.95,-8.9833,38.83091,-9.16845,3e-06,VILA FRANCA DE XIRA,LOURES
715,38.95,-8.9833,38.71371,-9.26832,2e-06,VILA FRANCA DE XIRA,OEIRAS
716,38.95,-8.9833,41.1495,-8.6108,1e-06,VILA FRANCA DE XIRA,PORTO
717,38.95,-8.9833,41.1833,-8.5,1e-06,VILA FRANCA DE XIRA,VALONGO
718,38.95,-8.9833,41.2333,-8.6167,1e-06,VILA FRANCA DE XIRA,MAIA
719,38.95,-8.9833,38.61667,-9.11667,1e-06,VILA FRANCA DE XIRA,SEIXAL
720,38.95,-8.9833,41.13363,-8.61742,1e-06,VILA FRANCA DE XIRA,VILA NOVA DE GAIA
721,38.95,-8.9833,41.2333,-8.6167,1e-06,VILA FRANCA DE XIRA,MAIA
722,38.95,-8.9833,41.1495,-8.6108,0.0,VILA FRANCA DE XIRA,PORTO
723,38.95,-8.9833,38.80097,-9.37826,0.0,VILA FRANCA DE XIRA,SINTRA
724,38.95,-8.9833,38.75,-9.2333,0.0,VILA FRANCA DE XIRA,AMADORA
725,38.95,-8.9833,41.1833,-8.5,0.0,VILA FRANCA DE XIRA,VALONGO
726,38.95,-8.9833,41.15,-8.5333,0.0,VILA FRANCA DE XIRA,GONDOMAR
727,38.95,-8.9833,41.1495,-8.6108,0.0,VILA FRANCA DE XIRA,PORTO
728,38.95,-8.9833,41.1495,-8.6108,0.0,VILA FRANCA DE XIRA,PORTO
729,38.95,-8.9833,41.35,-8.75,0.0,VILA FRANCA DE XIRA,VILA DO CONDE
730,38.95,-8.9833,41.2333,-8.6167,0.0,VILA FRANCA DE XIRA,MAIA
731,38.95,-8.9833,41.2333,-8.6167,0.0,VILA FRANCA DE XIRA,MAIA
732,38.75534,-8.96086,38.7452,-9.1604,0.592367,ALCOCHETE,LISBOA
733,38.75534,-8.96086,38.7452,-9.1604,0.166229,ALCOCHETE,LISBOA
734,38.75534,-8.96086,38.7452,-9.1604,0.085125,ALCOCHETE,LISBOA
735,38.75534,-8.96086,38.7452,-9.1604,0.057504,ALCOCHETE,LISBOA
736,38.75534,-8.96086,38.7452,-9.1604,0.018224,ALCOCHETE,LISBOA
737,38.75534,-8.96086,38.7452,-9.1604,0.017334,ALCOCHETE,LISBOA
738,38.75534,-8.96086,38.7452,-9.1604,0.010543,ALCOCHETE,LISBOA
739,38.75534,-8.96086,38.7452,-9.1604,0.010402,ALCOCHETE,LISBOA
740,38.75534,-8.96086,38.7452,-9.1604,0.009406,ALCOCHETE,LISBOA
741,38.75534,-8.96086,38.7452,-9.1604,0.009056,ALCOCHETE,LISBOA
742,38.75534,-8.96086,38.83091,-9.16845,0.007683,ALCOCHETE,LOURES
743,38.75534,-8.96086,38.7452,-9.1604,0.004478,ALCOCHETE,LISBOA
744,38.75534,-8.96086,38.7452,-9.1604,0.00361,ALCOCHETE,LISBOA
745,38.75534,-8.96086,38.7452,-9.1604,0.002258,ALCOCHETE,LISBOA
746,38.75534,-8.96086,38.7452,-9.1604,0.001413,ALCOCHETE,LISBOA
747,38.75534,-8.96086,38.71371,-9.26832,0.001209,ALCOCHETE,OEIRAS
748,38.75534,-8.96086,38.7452,-9.1604,0.000869,ALCOCHETE,LISBOA
749,38.75534,-8.96086,38.7452,-9.1604,0.0007650000000000001,ALCOCHETE,LISBOA
750,38.75534,-8.96086,38.83091,-9.16845,0.00042199999999999996,ALCOCHETE,LOURES
751,38.75534,-8.96086,38.75,-9.2333,0.000367,ALCOCHETE,AMADORA
752,38.75534,-8.96086,38.75,-9.2333,0.000367,ALCOCHETE,AMADORA
753,38.75534,-8.96086,38.7452,-9.1604,8.499999999999999e-05,ALCOCHETE,LISBOA
754,38.75534,-8.96086,41.1495,-8.6108,7.7e-05,ALCOCHETE,PORTO
755,38.75534,-8.96086,41.1495,-8.6108,7.7e-05,ALCOCHETE,PORTO
756,38.75534,-8.96086,38.7452,-9.1604,7.6e-05,ALCOCHETE,LISBOA
757,38.75534,-8.96086,38.7452,-9.1604,5.7999999999999994e-05,ALCOCHETE,LISBOA
758,38.6803,-9.1583,38.7452,-9.1604,0.154564,ALMADA,LISBOA
759,38.6803,-9.1583,38.7452,-9.1604,0.146066,ALMADA,LISBOA
760,38.6803,-9.1583,38.7452,-9.1604,0.130056,ALMADA,LISBOA
761,38.6803,-9.1583,38.7452,-9.1604,0.092459,ALMADA,LISBOA
762,38.6803,-9.1583,38.7452,-9.1604,0.091142,ALMADA,LISBOA
763,38.6803,-9.1583,38.7452,-9.1604,0.064962,ALMADA,LISBOA
764,38.6803,-9.1583,38.7452,-9.1604,0.054495,ALMADA,LISBOA
765,38.6803,-9.1583,38.7452,-9.1604,0.047561,ALMADA,LISBOA
766,38.6803,-9.1583,38.7452,-9.1604,0.046044,ALMADA,LISBOA
767,38.6803,-9.1583,38.7452,-9.1604,0.035885,ALMADA,LISBOA
768,38.6803,-9.1583,38.7452,-9.1604,0.024549,ALMADA,LISBOA
769,38.6803,-9.1583,38.7452,-9.1604,0.021717,ALMADA,LISBOA
770,38.6803,-9.1583,38.7452,-9.1604,0.019112,ALMADA,LISBOA
771,38.6803,-9.1583,38.7452,-9.1604,0.017587000000000002,ALMADA,LISBOA
772,38.6803,-9.1583,38.7452,-9.1604,0.012287000000000001,ALMADA,LISBOA
773,38.6803,-9.1583,38.7452,-9.1604,0.008546,ALMADA,LISBOA
774,38.6803,-9.1583,38.7452,-9.1604,0.00731,ALMADA,LISBOA
775,38.6803,-9.1583,38.7452,-9.1604,0.006422,ALMADA,LISBOA
776,38.6803,-9.1583,38.7452,-9.1604,0.005196,ALMADA,LISBOA
777,38.6803,-9.1583,38.6803,-9.1583,0.0042450000000000005,ALMADA,ALMADA
778,38.6803,-9.1583,38.7452,-9.1604,0.0019489999999999998,ALMADA,LISBOA
779,38.6803,-9.1583,38.6803,-9.1583,0.001141,ALMADA,ALMADA
780,38.6803,-9.1583,38.6803,-9.1583,0.001141,ALMADA,ALMADA
781,38.6803,-9.1583,38.7452,-9.1604,0.001101,ALMADA,LISBOA
782,38.6803,-9.1583,38.83091,-9.16845,0.000754,ALMADA,LOURES
783,38.6803,-9.1583,38.7452,-9.1604,0.000722,ALMADA,LISBOA
784,38.6803,-9.1583,38.71371,-9.26832,0.0005009999999999999,ALMADA,OEIRAS
785,38.6803,-9.1583,38.6803,-9.1583,0.00041799999999999997,ALMADA,ALMADA
786,38.6803,-9.1583,38.75,-9.2333,0.000405,ALMADA,AMADORA
787,38.6803,-9.1583,38.7452,-9.1604,0.000394,ALMADA,LISBOA
788,38.6803,-9.1583,38.83091,-9.16845,0.00034500000000000004,ALMADA,LOURES
789,38.6803,-9.1583,38.61667,-9.11667,0.000157,ALMADA,SEIXAL
790,38.6803,-9.1583,38.75,-9.2333,0.00014,ALMADA,AMADORA
791,38.6803,-9.1583,38.79269,-9.1838,0.000121,ALMADA,ODIVELAS
792,38.6803,-9.1583,41.1495,-8.6108,0.000105,ALMADA,PORTO
793,38.6803,-9.1583,38.7452,-9.1604,0.000102,ALMADA,LISBOA
794,38.6803,-9.1583,38.75,-9.2333,7.3e-05,ALMADA,AMADORA
795,38.6803,-9.1583,41.1495,-8.6108,5.5e-05,ALMADA,PORTO
796,38.6803,-9.1583,38.71371,-9.26832,3.3e-05,ALMADA,OEIRAS
797,38.6803,-9.1583,38.75,-9.2333,1.4000000000000001e-05,ALMADA,AMADORA
798,38.6803,-9.1583,38.79269,-9.1838,1.3000000000000001e-05,ALMADA,ODIVELAS
799,38.6803,-9.1583,38.79269,-9.1838,1.3000000000000001e-05,ALMADA,ODIVELAS
800,38.6803,-9.1583,38.83091,-9.16845,1.3000000000000001e-05,ALMADA,LOURES
801,38.6803,-9.1583,41.2077,-8.6674,1.1e-05,ALMADA,MATOSINHOS
802,38.6803,-9.1583,41.1495,-8.6108,1e-05,ALMADA,PORTO
803,38.6803,-9.1583,41.1495,-8.6108,9e-06,ALMADA,PORTO
804,38.6803,-9.1583,41.2077,-8.6674,9e-06,ALMADA,MATOSINHOS
805,38.6803,-9.1583,38.75,-9.2333,9e-06,ALMADA,AMADORA
806,38.6803,-9.1583,38.79269,-9.1838,8e-06,ALMADA,ODIVELAS
807,38.6803,-9.1583,41.2333,-8.6167,6e-06,ALMADA,MAIA
808,38.6803,-9.1583,41.2077,-8.6674,6e-06,ALMADA,MATOSINHOS
809,38.6803,-9.1583,41.1495,-8.6108,4e-06,ALMADA,PORTO
810,38.6803,-9.1583,41.2077,-8.6674,4e-06,ALMADA,MATOSINHOS
811,38.6803,-9.1583,38.83091,-9.16845,2e-06,ALMADA,LOURES
812,38.6803,-9.1583,41.1495,-8.6108,2e-06,ALMADA,PORTO
813,38.6803,-9.1583,38.83091,-9.16845,2e-06,ALMADA,LOURES
814,38.6803,-9.1583,38.83091,-9.16845,2e-06,ALMADA,LOURES
815,38.6803,-9.1583,41.1833,-8.5,2e-06,ALMADA,VALONGO
816,38.6803,-9.1583,38.71371,-9.26832,2e-06,ALMADA,OEIRAS
817,38.6803,-9.1583,41.1495,-8.6108,1e-06,ALMADA,PORTO
818,38.6803,-9.1583,41.2333,-8.6167,1e-06,ALMADA,MAIA
819,38.6803,-9.1583,41.15,-8.5333,1e-06,ALMADA,GONDOMAR
820,38.6803,-9.1583,41.2333,-8.6167,0.0,ALMADA,MAIA
821,38.6803,-9.1583,41.2333,-8.6167,0.0,ALMADA,MAIA
822,38.6803,-9.1583,38.80097,-9.37826,0.0,ALMADA,SINTRA
823,38.6803,-9.1583,38.75,-9.2333,0.0,ALMADA,AMADORA
824,38.6803,-9.1583,41.35,-8.75,0.0,ALMADA,VILA DO CONDE
825,38.6803,-9.1583,41.2333,-8.6167,0.0,ALMADA,MAIA
826,38.6803,-9.1583,41.2333,-8.6167,0.0,ALMADA,MAIA
827,38.6803,-9.1583,41.2333,-8.6167,0.0,ALMADA,MAIA
828,38.6803,-9.1583,41.34257,-8.47746,0.0,ALMADA,SANTO TIRSO
829,38.6803,-9.1583,41.1833,-8.5,0.0,ALMADA,VALONGO
830,38.6803,-9.1583,41.15,-8.5333,0.0,ALMADA,GONDOMAR
831,38.6609,-9.0733,38.7452,-9.1604,0.232944,BARREIRO,LISBOA
832,38.6609,-9.0733,38.7452,-9.1604,0.11815899999999999,BARREIRO,LISBOA
833,38.6609,-9.0733,38.7452,-9.1604,0.10959,BARREIRO,LISBOA
834,38.6609,-9.0733,38.7452,-9.1604,0.084106,BARREIRO,LISBOA
835,38.6609,-9.0733,38.7452,-9.1604,0.051033999999999996,BARREIRO,LISBOA
836,38.6609,-9.0733,38.7452,-9.1604,0.049089,BARREIRO,LISBOA
837,38.6609,-9.0733,38.7452,-9.1604,0.046854,BARREIRO,LISBOA
838,38.6609,-9.0733,38.7452,-9.1604,0.040399000000000004,BARREIRO,LISBOA
839,38.6609,-9.0733,38.7452,-9.1604,0.039927,BARREIRO,LISBOA
840,38.6609,-9.0733,38.7452,-9.1604,0.034305,BARREIRO,LISBOA
841,38.6609,-9.0733,38.7452,-9.1604,0.025968,BARREIRO,LISBOA
842,38.6609,-9.0733,38.7452,-9.1604,0.024130000000000002,BARREIRO,LISBOA
843,38.6609,-9.0733,38.7452,-9.1604,0.017988,BARREIRO,LISBOA
844,38.6609,-9.0733,38.7452,-9.1604,0.016016,BARREIRO,LISBOA
845,38.6609,-9.0733,38.7452,-9.1604,0.015719,BARREIRO,LISBOA
846,38.6609,-9.0733,38.7452,-9.1604,0.014854,BARREIRO,LISBOA
847,38.6609,-9.0733,38.7452,-9.1604,0.012074,BARREIRO,LISBOA
848,38.6609,-9.0733,38.7452,-9.1604,0.011098,BARREIRO,LISBOA
849,38.6609,-9.0733,38.7452,-9.1604,0.01,BARREIRO,LISBOA
850,38.6609,-9.0733,38.7452,-9.1604,0.009767,BARREIRO,LISBOA
851,38.6609,-9.0733,38.7452,-9.1604,0.009198999999999999,BARREIRO,LISBOA
852,38.6609,-9.0733,38.7452,-9.1604,0.006483,BARREIRO,LISBOA
853,38.6609,-9.0733,38.71371,-9.26832,0.0040149999999999995,BARREIRO,OEIRAS
854,38.6609,-9.0733,38.7452,-9.1604,0.003694,BARREIRO,LISBOA
855,38.6609,-9.0733,38.7452,-9.1604,0.0036609999999999998,BARREIRO,LISBOA
856,38.6609,-9.0733,38.71371,-9.26832,0.003396,BARREIRO,OEIRAS
857,38.6609,-9.0733,38.75,-9.2333,0.0016710000000000002,BARREIRO,AMADORA
858,38.6609,-9.0733,38.83091,-9.16845,0.0008320000000000001,BARREIRO,LOURES
859,38.6609,-9.0733,38.83091,-9.16845,0.000533,BARREIRO,LOURES
860,38.6609,-9.0733,38.79269,-9.1838,0.00040199999999999996,BARREIRO,ODIVELAS
861,38.6609,-9.0733,41.2077,-8.6674,0.00035099999999999997,BARREIRO,MATOSINHOS
862,38.6609,-9.0733,38.75,-9.2333,0.00026000000000000003,BARREIRO,AMADORA
863,38.6609,-9.0733,41.1495,-8.6108,0.000245,BARREIRO,PORTO
864,38.6609,-9.0733,41.1495,-8.6108,0.000169,BARREIRO,PORTO
865,38.6609,-9.0733,38.75,-9.2333,0.000156,BARREIRO,AMADORA
866,38.6609,-9.0733,41.1495,-8.6108,0.000149,BARREIRO,PORTO
867,38.6609,-9.0733,38.6803,-9.1583,0.000134,BARREIRO,ALMADA
868,38.6609,-9.0733,41.1495,-8.6108,0.00011,BARREIRO,PORTO
869,38.6609,-9.0733,41.2077,-8.6674,9.300000000000001e-05,BARREIRO,MATOSINHOS
870,38.6609,-9.0733,38.6803,-9.1583,8.8e-05,BARREIRO,ALMADA
871,38.6609,-9.0733,38.6803,-9.1583,8.8e-05,BARREIRO,ALMADA
872,38.6609,-9.0733,38.71371,-9.26832,5.9999999999999995e-05,BARREIRO,OEIRAS
873,38.6609,-9.0733,41.13363,-8.61742,4.4e-05,BARREIRO,VILA NOVA DE GAIA
874,38.6609,-9.0733,41.2077,-8.6674,2.8999999999999997e-05,BARREIRO,MATOSINHOS
875,38.6609,-9.0733,38.6803,-9.1583,2.2e-05,BARREIRO,ALMADA
876,38.6609,-9.0733,38.61667,-9.11667,2.2e-05,BARREIRO,SEIXAL
877,38.6609,-9.0733,41.13363,-8.61742,1.4000000000000001e-05,BARREIRO,VILA NOVA DE GAIA
878,38.6609,-9.0733,41.2077,-8.6674,1.2e-05,BARREIRO,MATOSINHOS
879,38.6609,-9.0733,41.1833,-8.5,9e-06,BARREIRO,VALONGO
880,38.6609,-9.0733,38.83091,-9.16845,6e-06,BARREIRO,LOURES
881,38.6609,-9.0733,41.1495,-8.6108,5e-06,BARREIRO,PORTO
882,38.6609,-9.0733,41.1495,-8.6108,3e-06,BARREIRO,PORTO
883,38.6609,-9.0733,41.2333,-8.6167,3e-06,BARREIRO,MAIA
884,38.6609,-9.0733,38.79269,-9.1838,2e-06,BARREIRO,ODIVELAS
885,38.6609,-9.0733,41.2333,-8.6167,2e-06,BARREIRO,MAIA
886,38.6609,-9.0733,41.1833,-8.5,1e-06,BARREIRO,VALONGO
887,38.6609,-9.0733,41.2,-8.3333,1e-06,BARREIRO,PAREDES
888,38.6609,-9.0733,41.34257,-8.47746,1e-06,BARREIRO,SANTO TIRSO
889,38.6609,-9.0733,41.2,-8.3333,1e-06,BARREIRO,PAREDES
890,38.6609,-9.0733,41.34257,-8.47746,1e-06,BARREIRO,SANTO TIRSO
891,38.6609,-9.0733,41.2,-8.3333,1e-06,BARREIRO,PAREDES
892,38.6609,-9.0733,41.15,-8.5333,1e-06,BARREIRO,GONDOMAR
893,38.6609,-9.0733,41.15,-8.5333,1e-06,BARREIRO,GONDOMAR
894,38.6609,-9.0733,41.1495,-8.6108,1e-06,BARREIRO,PORTO
895,38.6609,-9.0733,41.1833,-8.5,1e-06,BARREIRO,VALONGO
896,38.6609,-9.0733,41.2,-8.3333,1e-06,BARREIRO,PAREDES
897,38.6609,-9.0733,41.13363,-8.61742,1e-06,BARREIRO,VILA NOVA DE GAIA
898,38.6609,-9.0733,41.13363,-8.61742,1e-06,BARREIRO,VILA NOVA DE GAIA
899,38.6609,-9.0733,41.13363,-8.61742,1e-06,BARREIRO,VILA NOVA DE GAIA
900,38.6609,-9.0733,41.13363,-8.61742,1e-06,BARREIRO,VILA NOVA DE GAIA
901,38.6609,-9.0733,41.13363,-8.61742,1e-06,BARREIRO,VILA NOVA DE GAIA
902,38.6609,-9.0733,41.13363,-8.61742,1e-06,BARREIRO,VILA NOVA DE GAIA
903,38.6609,-9.0733,41.13363,-8.61742,1e-06,BARREIRO,VILA NOVA DE GAIA
904,38.6609,-9.0733,38.75,-9.2333,1e-06,BARREIRO,AMADORA
905,38.6609,-9.0733,38.83091,-9.16845,0.0,BARREIRO,LOURES
906,38.6609,-9.0733,38.75,-9.2333,0.0,BARREIRO,AMADORA
907,38.65,-8.9833,38.7452,-9.1604,0.415096,MOITA,LISBOA
908,38.65,-8.9833,38.7452,-9.1604,0.10272,MOITA,LISBOA
909,38.65,-8.9833,38.7452,-9.1604,0.06599,MOITA,LISBOA
910,38.65,-8.9833,38.7452,-9.1604,0.05644400000000001,MOITA,LISBOA
911,38.65,-8.9833,38.7452,-9.1604,0.055001999999999995,MOITA,LISBOA
912,38.65,-8.9833,38.7452,-9.1604,0.036746,MOITA,LISBOA
913,38.65,-8.9833,38.7452,-9.1604,0.035935,MOITA,LISBOA
914,38.65,-8.9833,38.7452,-9.1604,0.032796,MOITA,LISBOA
915,38.65,-8.9833,38.7452,-9.1604,0.028876,MOITA,LISBOA
916,38.65,-8.9833,38.7452,-9.1604,0.025406,MOITA,LISBOA
917,38.65,-8.9833,38.7452,-9.1604,0.023912,MOITA,LISBOA
918,38.65,-8.9833,38.7452,-9.1604,0.014806,MOITA,LISBOA
919,38.65,-8.9833,38.7452,-9.1604,0.014238999999999998,MOITA,LISBOA
920,38.65,-8.9833,38.7452,-9.1604,0.013677000000000002,MOITA,LISBOA
921,38.65,-8.9833,38.7452,-9.1604,0.013599000000000002,MOITA,LISBOA
922,38.65,-8.9833,38.7452,-9.1604,0.012776000000000001,MOITA,LISBOA
923,38.65,-8.9833,38.7452,-9.1604,0.01251,MOITA,LISBOA
924,38.65,-8.9833,38.7452,-9.1604,0.009714,MOITA,LISBOA
925,38.65,-8.9833,38.7452,-9.1604,0.009188,MOITA,LISBOA
926,38.65,-8.9833,38.7452,-9.1604,0.003942,MOITA,LISBOA
927,38.65,-8.9833,38.7452,-9.1604,0.003739,MOITA,LISBOA
928,38.65,-8.9833,38.7452,-9.1604,0.0037189999999999996,MOITA,LISBOA
929,38.65,-8.9833,38.7452,-9.1604,0.0033,MOITA,LISBOA
930,38.65,-8.9833,38.75,-9.2333,0.0012490000000000001,MOITA,AMADORA
931,38.65,-8.9833,38.6803,-9.1583,0.000755,MOITA,ALMADA
932,38.65,-8.9833,41.1495,-8.6108,0.000575,MOITA,PORTO
933,38.65,-8.9833,38.79269,-9.1838,0.000515,MOITA,ODIVELAS
934,38.65,-8.9833,38.7452,-9.1604,0.00047300000000000006,MOITA,LISBOA
935,38.65,-8.9833,38.83091,-9.16845,0.000245,MOITA,LOURES
936,38.65,-8.9833,38.75,-9.2333,0.000221,MOITA,AMADORA
937,38.65,-8.9833,41.2077,-8.6674,0.000218,MOITA,MATOSINHOS
938,38.65,-8.9833,38.6803,-9.1583,0.000206,MOITA,ALMADA
939,38.65,-8.9833,38.6803,-9.1583,0.000206,MOITA,ALMADA
940,38.65,-8.9833,38.75,-9.2333,0.000205,MOITA,AMADORA
941,38.65,-8.9833,41.1833,-8.5,0.000185,MOITA,VALONGO
942,38.65,-8.9833,41.2077,-8.6674,0.000167,MOITA,MATOSINHOS
943,38.65,-8.9833,38.83091,-9.16845,0.00011,MOITA,LOURES
944,38.65,-8.9833,38.6803,-9.1583,8.9e-05,MOITA,ALMADA
945,38.65,-8.9833,38.71371,-9.26832,6.3e-05,MOITA,OEIRAS
946,38.65,-8.9833,38.71371,-9.26832,6.3e-05,MOITA,OEIRAS
947,38.65,-8.9833,41.2077,-8.6674,5.5e-05,MOITA,MATOSINHOS
948,38.65,-8.9833,38.79269,-9.1838,4.9e-05,MOITA,ODIVELAS
949,38.65,-8.9833,41.1833,-8.5,4e-05,MOITA,VALONGO
950,38.65,-8.9833,41.1495,-8.6108,3.6e-05,MOITA,PORTO
951,38.65,-8.9833,38.83091,-9.16845,3.4e-05,MOITA,LOURES
952,38.65,-8.9833,38.61667,-9.11667,2.3e-05,MOITA,SEIXAL
953,38.65,-8.9833,38.79269,-9.1838,1.9e-05,MOITA,ODIVELAS
954,38.65,-8.9833,38.75,-9.2333,1.4999999999999999e-05,MOITA,AMADORA
955,38.65,-8.9833,38.79269,-9.1838,1.1e-05,MOITA,ODIVELAS
956,38.65,-8.9833,41.2333,-8.6167,5e-06,MOITA,MAIA
957,38.65,-8.9833,41.15,-8.5333,5e-06,MOITA,GONDOMAR
958,38.65,-8.9833,41.15,-8.5333,5e-06,MOITA,GONDOMAR
959,38.65,-8.9833,41.34257,-8.47746,5e-06,MOITA,SANTO TIRSO
960,38.65,-8.9833,41.2333,-8.6167,5e-06,MOITA,MAIA
961,38.65,-8.9833,41.1495,-8.6108,4e-06,MOITA,PORTO
962,38.65,-8.9833,41.2333,-8.6167,4e-06,MOITA,MAIA
963,38.65,-8.9833,41.2077,-8.6674,3e-06,MOITA,MATOSINHOS
964,38.65,-8.9833,38.83091,-9.16845,3e-06,MOITA,LOURES
965,38.65,-8.9833,38.83091,-9.16845,3e-06,MOITA,LOURES
966,38.65,-8.9833,38.75,-9.2333,1e-06,MOITA,AMADORA
967,38.65,-8.9833,38.71371,-9.26832,1e-06,MOITA,OEIRAS
