,IDRoute,linkid,latitude,longitude,geometry
31834,116,1172432841,41.1572494,-8.6210403,POINT (41.1572494 -8.621040300000001)
31835,116,1172436993,41.1685379,-8.6254849,POINT (41.1685379 -8.6254849)
31836,116,1172437246,41.15906,-8.624319999999999,POINT (41.15906 -8.624319999999999)
31837,116,1172437247,41.1594093,-8.6246538,POINT (41.1594093 -8.624653800000001)
31838,116,1172451449,41.155029600000006,-8.6178741,POINT (41.15502960000001 -8.6178741)
31839,116,1185104329,41.2327027,-8.6660263,POINT (41.2327027 -8.6660263)
31840,116,1185104330,41.23277,-8.666569,POINT (41.23277 -8.666569000000001)
31841,116,1198682165,41.2321847,-8.643008199999999,POINT (41.2321847 -8.643008199999999)
31842,116,1198765990,41.2111521,-8.6333001,POINT (41.2111521 -8.6333001)
31843,116,1198765991,41.2114703,-8.6334727,POINT (41.2114703 -8.6334727)
31844,116,1211852849,41.1786506,-8.6292588,POINT (41.1786506 -8.629258800000001)
31845,116,1211852850,41.179099,-8.6294588,POINT (41.179099 -8.6294588)
31846,116,1212023288,41.1646112,-8.6248523,POINT (41.1646112 -8.624852300000001)
31847,116,1212025126,41.1664473,-8.6250582,POINT (41.1664473 -8.6250582)
31848,116,1212025127,41.1667174,-8.6251321,POINT (41.1667174 -8.6251321)
31849,116,1212183902,41.15363170000001,-8.612233300000002,POINT (41.15363170000001 -8.612233300000002)
31850,116,1212183904,41.1536801,-8.613174,POINT (41.1536801 -8.613174000000001)
31851,116,1212732403,41.1528237,-8.6100115,POINT (41.1528237 -8.610011500000001)
31852,116,1212732734,41.1510123,-8.6098977,POINT (41.1510123 -8.609897699999999)
31853,116,1212734785,41.1518269,-8.6098079,POINT (41.1518269 -8.6098079)
31854,116,1212734786,41.1520311,-8.6099744,POINT (41.1520311 -8.6099744)
31855,116,1213166517,41.1503193,-8.6108947,POINT (41.1503193 -8.610894699999999)
31856,116,1213166679,41.14721820000001,-8.611404400000001,POINT (41.14721820000001 -8.611404400000001)
31857,116,1213166889,41.1488914,-8.610622300000001,POINT (41.1488914 -8.610622300000001)
31858,116,1213166949,41.1472661,-8.6110612,POINT (41.1472661 -8.6110612)
31859,116,1213166950,41.1476489,-8.6109856,POINT (41.1476489 -8.610985599999999)
31860,116,1213167068,41.1515775,-8.6103439,POINT (41.1515775 -8.6103439)
31861,116,1213167079,41.1475032,-8.6113453,POINT (41.1475032 -8.6113453)
31862,116,1213167080,41.1477825,-8.6112916,POINT (41.1477825 -8.611291599999999)
31863,116,1213230161,41.153487,-8.610138099999999,POINT (41.153487 -8.610138099999999)
31864,116,1213230162,41.153487,-8.6100415,POINT (41.153487 -8.610041499999999)
31865,116,1213282979,41.1479317,-8.6109323,POINT (41.1479317 -8.6109323)
31866,116,1213282980,41.1482785,-8.610845,POINT (41.1482785 -8.610844999999999)
31867,116,1213343961,41.1499345,-8.611174,POINT (41.1499345 -8.611174)
31868,116,1217935284,41.23968729999999,-8.6553684,POINT (41.23968729999999 -8.6553684)
31869,116,1217938635,41.23806210000001,-8.6653683,POINT (41.23806210000001 -8.665368300000001)
31870,116,1217938636,41.2381699,-8.6658763,POINT (41.2381699 -8.665876300000001)
31871,116,1217938678,41.2380618,-8.664778199999999,POINT (41.2380618 -8.664778199999999)
31872,116,1217938679,41.23819320000001,-8.6641927,POINT (41.23819320000001 -8.664192699999999)
31873,116,1218136149,41.2387593,-8.6684794,POINT (41.2387593 -8.668479400000001)
31874,116,1218139961,41.23459310000001,-8.669568199999999,POINT (41.23459310000001 -8.669568199999999)
31875,116,1218332907,41.2339302,-8.6520041,POINT (41.2339302 -8.652004099999999)
31876,116,1218332941,41.2348526,-8.6505614,POINT (41.2348526 -8.650561400000001)
31877,116,1218332989,41.235642,-8.6492969,POINT (41.235642 -8.6492969)
31878,116,1218332990,41.2362242,-8.648816400000001,POINT (41.2362242 -8.648816400000001)
31879,116,1226756515,41.2391191,-8.659710800000001,POINT (41.2391191 -8.659710800000001)
31880,116,1226756538,41.23934929999999,-8.6573701,POINT (41.23934929999999 -8.6573701)
31881,116,1226894221,41.2355191,-8.646108,POINT (41.2355191 -8.646108)
31882,116,1226894336,41.2365532,-8.6474451,POINT (41.2365532 -8.647445100000001)
31883,116,1226894337,41.2371198,-8.6477636,POINT (41.2371198 -8.647763599999999)
31884,116,1226894364,41.2336543,-8.6428757,POINT (41.2336543 -8.642875699999999)
31885,116,1226894365,41.23414520000001,-8.643031599999999,POINT (41.23414520000001 -8.643031599999999)
31886,116,1226894631,41.1865572,-8.632134599999999,POINT (41.1865572 -8.632134599999999)
31887,116,1226894748,41.1558903,-8.6230445,POINT (41.1558903 -8.623044500000001)
31888,116,1226894749,41.1560181,-8.6230235,POINT (41.1560181 -8.6230235)
31889,116,1226894836,41.1818296,-8.6306554,POINT (41.1818296 -8.6306554)
31890,116,1226895442,41.2214941,-8.638375,POINT (41.2214941 -8.638375)
31891,116,1226895443,41.2218297,-8.638504699999999,POINT (41.2218297 -8.638504699999999)
31892,116,1226895717,41.2356554,-8.6464261,POINT (41.2356554 -8.646426099999999)
31893,116,1226895718,41.2358615,-8.646690800000002,POINT (41.2358615 -8.646690800000002)
31894,116,1226896958,41.234741,-8.6507368,POINT (41.234741 -8.650736800000001)
31895,116,1226896972,41.2405311,-8.6484469,POINT (41.2405311 -8.6484469)
31896,116,1226896974,41.2325423,-8.653322900000001,POINT (41.2325423 -8.653322900000001)
31897,116,1226897004,41.235041,-8.6502599,POINT (41.235041 -8.6502599)
31898,116,1226897037,41.2333903,-8.6526079,POINT (41.2333903 -8.6526079)
31899,116,1226897061,41.2399441,-8.6534949,POINT (41.2399441 -8.6534949)
31900,116,1226897113,41.2390479,-8.648133999999999,POINT (41.2390479 -8.648133999999999)
31901,116,1226898034,41.2314704,-8.6561038,POINT (41.2314704 -8.6561038)
31902,116,1226898546,41.2390265,-8.6706435,POINT (41.2390265 -8.670643500000001)
31903,116,1226953919,41.2325193,-8.6603826,POINT (41.2325193 -8.6603826)
31904,116,1226954959,41.2373205,-8.648257800000001,POINT (41.2373205 -8.648257800000001)
31905,116,1226954961,41.2402236,-8.651400099999998,POINT (41.2402236 -8.651400099999998)
31906,116,1226956657,41.2329474,-8.652964,POINT (41.2329474 -8.652964000000001)
31907,116,1226956658,41.2319667,-8.6539024,POINT (41.2319667 -8.6539024)
31908,116,1226956659,41.2322368,-8.6536311,POINT (41.2322368 -8.6536311)
31909,116,1226957498,41.2324763,-8.6594549,POINT (41.2324763 -8.6594549)
31910,116,1226957499,41.2317691,-8.657639,POINT (41.2317691 -8.657639)
31911,116,1227185649,41.2314855,-8.655828,POINT (41.2314855 -8.655828)
31912,116,1227282668,41.1534544,-8.6099982,POINT (41.1534544 -8.6099982)
31913,116,1232835570,41.2086047,-8.633202,POINT (41.2086047 -8.633202000000001)
31914,116,1251019202,41.203789,-8.633339,POINT (41.203789 -8.633338999999999)
31915,116,1251019203,41.2045285,-8.6333067,POINT (41.2045285 -8.6333067)
31916,117,542381237,41.1455903,-8.6026666,POINT (41.1455903 -8.602666599999999)
31917,117,543099047,41.1663294,-8.5684133,POINT (41.1663294 -8.5684133)
31918,117,543099557,41.1628376,-8.5704972,POINT (41.1628376 -8.5704972)
31919,117,543099569,41.1627079,-8.5704022,POINT (41.1627079 -8.5704022)
31920,117,543099757,41.1618064,-8.569222900000002,POINT (41.1618064 -8.569222900000002)
31921,117,543100972,41.153605,-8.5677539,POINT (41.153605 -8.5677539)
31922,117,543101235,41.1520047,-8.5745586,POINT (41.1520047 -8.5745586)
31923,117,543101259,41.151834,-8.5720664,POINT (41.151834 -8.572066400000001)
31924,117,543101272,41.1518601,-8.573255900000001,POINT (41.1518601 -8.573255900000001)
31925,117,543101273,41.1519032,-8.5741919,POINT (41.1519032 -8.574191900000001)
31926,117,543101305,41.1516143,-8.5688017,POINT (41.1516143 -8.5688017)
31927,117,543101308,41.1515824,-8.56852,POINT (41.1515824 -8.568519999999999)
31928,117,543101331,41.1514931,-8.5676903,POINT (41.1514931 -8.567690300000001)
31929,117,543101361,41.1514527,-8.568870800000001,POINT (41.1514527 -8.568870800000001)
31930,117,543101376,41.1513028,-8.569180900000001,POINT (41.1513028 -8.569180900000001)
31931,117,543101892,41.1489743,-8.5720978,POINT (41.1489743 -8.5720978)
31932,117,543101922,41.1488408,-8.5725291,POINT (41.1488408 -8.572529100000001)
31933,117,543102032,41.1502588,-8.5770659,POINT (41.1502588 -8.577065899999999)
31934,117,543102059,41.1484135,-8.5729354,POINT (41.1484135 -8.5729354)
31935,117,543102122,41.1473762,-8.608363800000001,POINT (41.1473762 -8.608363800000001)
31936,117,543102147,41.1471774,-8.6074024,POINT (41.1471774 -8.6074024)
31937,117,543102180,41.1470057,-8.5861504,POINT (41.1470057 -8.586150399999999)
31938,117,543102194,41.1469116,-8.573489599999998,POINT (41.1469116 -8.573489599999998)
31939,117,543102195,41.14682910000001,-8.573801300000001,POINT (41.14682910000001 -8.573801300000001)
31940,117,543102227,41.1464536,-8.592931199999999,POINT (41.1464536 -8.592931199999999)
31941,117,543102247,41.1468228,-8.5750046,POINT (41.1468228 -8.5750046)
31942,117,543102280,41.1462106,-8.584182199999999,POINT (41.1462106 -8.584182199999999)
31943,117,543102285,41.1460197,-8.595520800000001,POINT (41.1460197 -8.595520800000001)
31944,117,543102286,41.1460195,-8.5959674,POINT (41.1460195 -8.595967399999999)
31945,117,543102289,41.1460234,-8.610863900000002,POINT (41.1460234 -8.610863900000002)
31946,117,543102292,41.1459499,-8.597814199999998,POINT (41.1459499 -8.597814199999998)
31947,117,543102294,41.1459013,-8.598732199999999,POINT (41.1459013 -8.598732199999999)
31948,117,543102347,41.1455259,-8.6032243,POINT (41.1455259 -8.603224300000001)
31949,117,543102406,41.1456579,-8.576513400000001,POINT (41.1456579 -8.576513400000001)
31950,117,543102407,41.1454871,-8.577437300000001,POINT (41.1454871 -8.577437300000001)
31951,117,543102417,41.1448752,-8.5822755,POINT (41.1448752 -8.5822755)
31952,117,543102587,41.1432193,-8.608988499999999,POINT (41.1432193 -8.608988499999999)
31953,117,543102780,41.1623739,-8.569734,POINT (41.1623739 -8.569734)
31954,117,543102804,41.1517847,-8.5703639,POINT (41.1517847 -8.5703639)
31955,117,543102811,41.1469519,-8.5901399,POINT (41.1469519 -8.5901399)
31956,117,543103551,41.1466901,-8.585139,POINT (41.1466901 -8.585139)
31957,117,543103597,41.14762279999999,-8.5734132,POINT (41.14762279999999 -8.573413199999999)
31958,117,543103598,41.1478624,-8.5732806,POINT (41.1478624 -8.5732806)
31959,117,543103601,41.1472021,-8.573444,POINT (41.1472021 -8.573444)
31960,117,543103602,41.1474534,-8.5734992,POINT (41.1474534 -8.573499200000001)
31961,117,543103883,41.1465364,-8.5846401,POINT (41.1465364 -8.5846401)
31962,117,543103884,41.1466678,-8.5850564,POINT (41.1466678 -8.585056399999999)
31963,117,543104210,41.1453058,-8.604334199999998,POINT (41.1453058 -8.604334199999998)
31964,117,543104250,41.1492565,-8.5715763,POINT (41.1492565 -8.5715763)
31965,117,543104251,41.1496594,-8.571104400000001,POINT (41.1496594 -8.571104400000001)
31966,117,543104252,41.1506904,-8.569784599999998,POINT (41.1506904 -8.569784599999998)
31967,117,543104253,41.1500092,-8.5706205,POINT (41.1500092 -8.5706205)
31968,117,543104714,41.166474,-8.566493300000001,POINT (41.166474 -8.566493300000001)
31969,117,543104869,41.171667600000006,-8.5671891,POINT (41.17166760000001 -8.5671891)
31970,117,543105114,41.1430206,-8.608253999999999,POINT (41.1430206 -8.608253999999999)
31971,117,543105400,41.1431643,-8.605348,POINT (41.1431643 -8.605347999999999)
31972,117,545930763,41.1681665,-8.565125300000002,POINT (41.1681665 -8.565125300000002)
31973,117,545930774,41.1688585,-8.5659277,POINT (41.1688585 -8.5659277)
31974,117,545930781,41.1687957,-8.5654407,POINT (41.1687957 -8.5654407)
31975,117,545930787,41.168729,-8.5669416,POINT (41.168729 -8.5669416)
31976,117,545930788,41.1695028,-8.5658264,POINT (41.1695028 -8.565826400000001)
31977,117,545930789,41.1706185,-8.566438,POINT (41.1706185 -8.566438)
31978,117,545930792,41.1701305,-8.5661817,POINT (41.1701305 -8.5661817)
31979,117,545930796,41.169121200000006,-8.5656168,POINT (41.16912120000001 -8.565616800000001)
31980,117,545930811,41.170368,-8.56955,POINT (41.170368 -8.56955)
31981,117,545930813,41.1708118,-8.5665451,POINT (41.1708118 -8.566545100000001)
31982,117,545930816,41.1715186,-8.566898599999998,POINT (41.1715186 -8.566898599999998)
31983,117,575171175,41.1735484,-8.5676622,POINT (41.1735484 -8.567662199999999)
31984,117,575171176,41.173451,-8.5676849,POINT (41.173451 -8.5676849)
31985,117,575171180,41.173692,-8.5676989,POINT (41.173692 -8.5676989)
31986,117,575171225,41.1764252,-8.564453599999998,POINT (41.1764252 -8.564453599999998)
31987,117,575171226,41.17669179999999,-8.5643025,POINT (41.17669179999999 -8.5643025)
31988,117,575171246,41.1764572,-8.5643153,POINT (41.1764572 -8.564315300000001)
31989,117,575171247,41.1765266,-8.5642508,POINT (41.1765266 -8.5642508)
31990,117,575171298,41.1763525,-8.5655316,POINT (41.1763525 -8.5655316)
31991,117,575171299,41.1766821,-8.564573,POINT (41.1766821 -8.564572999999999)
31992,117,593887671,41.1456174,-8.6073319,POINT (41.1456174 -8.6073319)
31993,117,593888103,41.1554935,-8.5691917,POINT (41.1554935 -8.569191699999999)
31994,117,593888137,41.14626079999999,-8.579223599999999,POINT (41.14626079999999 -8.579223599999999)
31995,117,593888138,41.14618820000001,-8.5793765,POINT (41.14618820000001 -8.5793765)
31996,117,593888143,41.1459979,-8.5794315,POINT (41.1459979 -8.5794315)
31997,117,593888284,41.1591802,-8.5720052,POINT (41.1591802 -8.5720052)
31998,117,593888285,41.1594032,-8.5719306,POINT (41.1594032 -8.5719306)
31999,117,593888286,41.1594189,-8.571655999999999,POINT (41.1594189 -8.571655999999999)
32000,117,706468034,41.1458599,-8.579237599999999,POINT (41.1458599 -8.579237599999999)
32001,117,706468035,41.1460835,-8.578887199999999,POINT (41.1460835 -8.578887199999999)
32002,117,706468045,41.145898,-8.578980699999999,POINT (41.145898 -8.578980699999999)
32003,117,709179250,41.1449299,-8.5813931,POINT (41.1449299 -8.5813931)
32004,117,709289716,41.1460733,-8.611452900000002,POINT (41.1460733 -8.611452900000002)
32005,117,709289717,41.1460679,-8.6111558,POINT (41.1460679 -8.611155800000001)
32006,117,709573014,41.1489867,-8.5864181,POINT (41.1489867 -8.586418099999999)
32007,117,709573019,41.14897379999999,-8.5861379,POINT (41.14897379999999 -8.586137900000001)
32008,117,709573024,41.1497245,-8.586107400000001,POINT (41.1497245 -8.586107400000001)
32009,117,709573027,41.1490821,-8.586367999999998,POINT (41.1490821 -8.586367999999998)
32010,117,709573031,41.1490774,-8.586201699999998,POINT (41.1490774 -8.586201699999998)
32011,117,721151229,41.1488485,-8.586112199999999,POINT (41.1488485 -8.586112199999999)
32012,117,724585154,41.1739353,-8.5679414,POINT (41.1739353 -8.5679414)
32013,117,724585156,41.1733771,-8.5679382,POINT (41.1733771 -8.5679382)
32014,117,724585157,41.1735895,-8.5680807,POINT (41.1735895 -8.568080699999999)
32015,117,736509256,41.1478611,-8.611112,POINT (41.1478611 -8.611112)
32016,117,743999990,41.174161100000006,-8.5678235,POINT (41.17416110000001 -8.567823499999999)
32017,117,743999995,41.17398729999999,-8.5677112,POINT (41.17398729999999 -8.5677112)
32018,117,743999998,41.17611220000001,-8.565387199999998,POINT (41.17611220000001 -8.565387199999998)
32019,117,744000000,41.1753771,-8.5661356,POINT (41.1753771 -8.566135600000001)
32020,117,744000005,41.1764493,-8.5648191,POINT (41.1764493 -8.564819099999999)
32021,117,744015140,41.17431060000001,-8.567513,POINT (41.17431060000001 -8.567513)
32022,117,744015148,41.1733722,-8.5676566,POINT (41.1733722 -8.567656599999999)
32023,117,744015154,41.1732901,-8.567800199999999,POINT (41.1732901 -8.567800199999999)
32024,117,744410111,41.1431284,-8.6084993,POINT (41.1431284 -8.6084993)
32025,117,744410112,41.143197,-8.608771800000001,POINT (41.143197 -8.608771800000001)
32026,117,750247787,41.1458474,-8.610819099999999,POINT (41.1458474 -8.610819099999999)
32027,117,811243069,41.1450626,-8.610893199999998,POINT (41.1450626 -8.610893199999998)
32028,117,811311093,41.14824760000001,-8.588569,POINT (41.14824760000001 -8.588569)
32029,117,811311695,41.1470922,-8.58939,POINT (41.1470922 -8.58939)
32030,117,811311696,41.1471352,-8.589174900000002,POINT (41.1471352 -8.589174900000002)
32031,117,811311697,41.1460197,-8.5953269,POINT (41.1460197 -8.5953269)
32032,117,811311698,41.1460283,-8.595220300000001,POINT (41.1460283 -8.595220300000001)
32033,117,811628414,41.143275,-8.610163,POINT (41.143275 -8.610163)
32034,117,811629203,41.1428524,-8.607967,POINT (41.1428524 -8.607967)
32035,117,811634805,41.14717589999999,-8.5888716,POINT (41.14717589999999 -8.588871599999999)
32036,117,811634806,41.1472158,-8.588398,POINT (41.1472158 -8.588398)
32037,117,811635375,41.1591243,-8.5716088,POINT (41.1591243 -8.5716088)
32038,117,811635376,41.159257,-8.5715353,POINT (41.159257 -8.571535300000001)
32039,117,811829452,41.1462428,-8.6070859,POINT (41.1462428 -8.6070859)
32040,117,812037888,41.14565220000001,-8.6108463,POINT (41.14565220000001 -8.6108463)
32041,117,812038275,41.147585600000006,-8.6095127,POINT (41.14758560000001 -8.6095127)
32042,117,812131439,41.14745170000001,-8.608752800000001,POINT (41.14745170000001 -8.608752800000001)
32043,117,812138635,41.1443326,-8.6057448,POINT (41.1443326 -8.6057448)
32044,117,812141842,41.1458734,-8.6071019,POINT (41.1458734 -8.6071019)
32045,117,812141843,41.146088,-8.607090600000001,POINT (41.146088 -8.607090600000001)
32046,117,812141844,41.1449334,-8.6070671,POINT (41.1449334 -8.6070671)
32047,117,812141845,41.1452554,-8.6073091,POINT (41.1452554 -8.6073091)
32048,117,812143681,41.1437428,-8.6051014,POINT (41.1437428 -8.605101400000001)
32049,117,812146100,41.14770770000001,-8.610104699999999,POINT (41.14770770000001 -8.610104699999999)
32050,117,812147713,41.1440803,-8.6049405,POINT (41.1440803 -8.6049405)
32051,117,833439735,41.1563016,-8.571813699999998,POINT (41.1563016 -8.571813699999998)
32052,117,833439737,41.1562268,-8.5719087,POINT (41.1562268 -8.5719087)
32053,117,835588456,41.14522520000001,-8.610931599999999,POINT (41.14522520000001 -8.610931599999999)
32054,117,835588457,41.1454074,-8.6109088,POINT (41.1454074 -8.610908800000001)
32055,117,835588461,41.14332260000001,-8.6103266,POINT (41.14332260000001 -8.6103266)
32056,117,835588462,41.14341,-8.6103783,POINT (41.14341 -8.610378300000001)
32057,117,835595991,41.1453539,-8.604227999999999,POINT (41.1453539 -8.604227999999999)
32058,117,835730416,41.1446458,-8.6066336,POINT (41.1446458 -8.6066336)
32059,117,835765630,41.1470976,-8.6114252,POINT (41.1470976 -8.611425199999999)
32060,117,835894787,41.14505689999999,-8.604479300000001,POINT (41.14505689999999 -8.604479300000001)
32061,117,835894788,41.1452186,-8.6044041,POINT (41.1452186 -8.6044041)
32062,117,851668098,41.1457671,-8.600738699999999,POINT (41.1457671 -8.600738699999999)
32063,117,859195431,41.1755157,-8.56655,POINT (41.1755157 -8.566549999999999)
32065,117,867284757,41.1611412,-8.5696101,POINT (41.1611412 -8.5696101)
32066,117,867284758,41.1613499,-8.5694655,POINT (41.1613499 -8.5694655)
32067,117,867284759,41.1615261,-8.569355300000002,POINT (41.1615261 -8.569355300000002)
32068,117,867284785,41.1601751,-8.570647099999999,POINT (41.1601751 -8.570647099999999)
32069,117,867284797,41.152623,-8.5670366,POINT (41.152623 -8.5670366)
32070,117,867309951,41.1491141,-8.587234500000001,POINT (41.1491141 -8.587234500000001)
32071,117,867401604,41.1461748,-8.594416800000001,POINT (41.1461748 -8.594416800000001)
32072,117,867404488,41.1689203,-8.5676603,POINT (41.1689203 -8.5676603)
32073,117,867539435,41.146639,-8.5919183,POINT (41.146639 -8.5919183)
32074,117,867539436,41.1468183,-8.590899,POINT (41.1468183 -8.590899)
32075,117,871629200,41.1529896,-8.566861,POINT (41.1529896 -8.566860999999999)
32076,117,872592596,41.1497319,-8.5861051,POINT (41.1497319 -8.586105099999999)
32077,117,872592597,41.1497319,-8.5861051,POINT (41.1497319 -8.586105099999999)
32078,117,874917827,41.1548089,-8.5680595,POINT (41.1548089 -8.5680595)
32079,117,880372099,41.170781,-8.5686943,POINT (41.170781 -8.568694300000001)
32080,117,880417460,41.160384,-8.5703838,POINT (41.160384 -8.5703838)
32081,117,880504464,41.1558003,-8.568892,POINT (41.1558003 -8.568892)
32082,117,906947273,41.1584701,-8.5720845,POINT (41.1584701 -8.572084500000001)
32083,117,906947274,41.1589554,-8.571921699999999,POINT (41.1589554 -8.571921699999999)
32084,117,906949450,41.1575306,-8.5721953,POINT (41.1575306 -8.572195300000001)
32085,117,906949451,41.1568018,-8.5720825,POINT (41.1568018 -8.5720825)
32086,117,906949452,41.15749810000001,-8.5720665,POINT (41.15749810000001 -8.5720665)
32087,117,906949455,41.1584404,-8.571952900000001,POINT (41.1584404 -8.571952900000001)
32088,117,906949456,41.158867,-8.571772300000001,POINT (41.158867 -8.571772300000001)
32089,117,906949459,41.163014200000006,-8.570408800000001,POINT (41.16301420000001 -8.570408800000001)
32090,117,906951009,41.163523100000006,-8.5702963,POINT (41.16352310000001 -8.570296300000001)
32091,117,906951010,41.1639612,-8.5703587,POINT (41.1639612 -8.5703587)
32092,117,906951011,41.1644679,-8.570612800000001,POINT (41.1644679 -8.570612800000001)
32093,117,907156576,41.1423307,-8.606748800000002,POINT (41.1423307 -8.606748800000002)
32094,117,907436281,41.1489505,-8.5865433,POINT (41.1489505 -8.586543300000001)
32095,117,907436283,41.1486153,-8.5861051,POINT (41.1486153 -8.586105099999999)
32096,117,907436284,41.1487759,-8.586114199999999,POINT (41.1487759 -8.586114199999999)
32097,117,907436288,41.1463893,-8.593264699999999,POINT (41.1463893 -8.593264699999999)
32098,117,907436289,41.1467796,-8.585418800000001,POINT (41.1467796 -8.585418800000001)
32099,117,907436290,41.1468987,-8.585808,POINT (41.1468987 -8.585808)
32100,117,907436292,41.1452417,-8.580124099999999,POINT (41.1452417 -8.580124099999999)
32101,117,907553436,41.1561336,-8.571752400000001,POINT (41.1561336 -8.571752400000001)
32102,117,907553437,41.1561622,-8.571557199999999,POINT (41.1561622 -8.571557199999999)
32103,117,907553438,41.1557619,-8.5694245,POINT (41.1557619 -8.5694245)
32104,117,907553440,41.1558358,-8.5692485,POINT (41.1558358 -8.5692485)
32105,117,907553443,41.1553953,-8.568893899999999,POINT (41.1553953 -8.568893899999999)
32106,117,907553445,41.15549160000001,-8.5687816,POINT (41.15549160000001 -8.568781599999999)
32107,117,908481382,41.145644,-8.602070900000001,POINT (41.145644 -8.602070900000001)
32108,117,908481383,41.1456548,-8.6019092,POINT (41.1456548 -8.6019092)
32109,117,910415390,41.1454167,-8.583342300000002,POINT (41.1454167 -8.583342300000002)
32110,117,918504215,41.14617379999999,-8.611586099999998,POINT (41.14617379999999 -8.611586099999998)
32111,117,956818950,41.1471397,-8.586594900000001,POINT (41.1471397 -8.586594900000001)
32112,117,983913873,41.1691341,-8.568110800000001,POINT (41.1691341 -8.568110800000001)
32113,117,1007326884,41.1532876,-8.5675772,POINT (41.1532876 -8.567577200000001)
32114,117,1007326886,41.1524808,-8.567264400000001,POINT (41.1524808 -8.567264400000001)
32115,117,1007326888,41.1517788,-8.5670284,POINT (41.1517788 -8.5670284)
32116,117,1047369796,41.1468219,-8.611474000000001,POINT (41.1468219 -8.611474000000001)
32117,117,1054613279,41.1751751,-8.5663552,POINT (41.1751751 -8.5663552)
32118,117,1158691551,41.1665167,-8.5663495,POINT (41.1665167 -8.566349499999999)
32119,117,1159041891,41.1662915,-8.5687853,POINT (41.1662915 -8.5687853)
32120,117,1159043120,41.166939,-8.5650498,POINT (41.166939 -8.565049800000001)
32121,117,1159229725,41.1659324,-8.570644900000001,POINT (41.1659324 -8.570644900000001)
32122,117,1159694424,41.1663394,-8.567434500000001,POINT (41.1663394 -8.567434500000001)
32123,117,1159694425,41.1664204,-8.5666812,POINT (41.1664204 -8.5666812)
32124,117,1162984013,41.1719619,-8.567029199999999,POINT (41.1719619 -8.567029199999999)
32125,117,1162984014,41.1723732,-8.5671823,POINT (41.1723732 -8.567182300000001)
32126,117,1162984016,41.172673,-8.567484,POINT (41.172673 -8.567484)
32127,117,1162984017,41.1719783,-8.567200999999999,POINT (41.1719783 -8.567200999999999)
32128,117,1162984018,41.1723333,-8.5673384,POINT (41.1723333 -8.567338400000001)
32129,117,1163333351,41.1695938,-8.5689882,POINT (41.1695938 -8.5689882)
32130,117,1168658899,41.146245,-8.5788631,POINT (41.146245 -8.5788631)
32131,117,1168668695,41.1463094,-8.579313800000001,POINT (41.1463094 -8.579313800000001)
32132,117,1170525891,41.14409600000001,-8.610592800000001,POINT (41.14409600000001 -8.610592800000001)
32133,117,1170739144,41.1426278,-8.6056975,POINT (41.1426278 -8.6056975)
32134,117,1170739145,41.1427803,-8.6055481,POINT (41.1427803 -8.6055481)
32135,117,1171268117,41.1434044,-8.605251699999998,POINT (41.1434044 -8.605251699999998)
32136,117,1172971372,41.1460447,-8.584005900000001,POINT (41.1460447 -8.584005900000001)
32137,117,1211872246,41.1459727,-8.5971467,POINT (41.1459727 -8.5971467)
32138,117,1211872247,41.1459927,-8.596601,POINT (41.1459927 -8.596601)
32139,117,1211957060,41.145493,-8.5797292,POINT (41.145493 -8.579729199999999)
32140,117,1211957061,41.1457729,-8.5795712,POINT (41.1457729 -8.5795712)
32141,117,1212167797,41.1472803,-8.5872869,POINT (41.1472803 -8.587286900000001)
32142,117,1212167798,41.1472591,-8.5869644,POINT (41.1472591 -8.586964399999999)
32143,117,1212167799,41.147376,-8.587081900000001,POINT (41.147376 -8.587081900000001)
32144,117,1212167802,41.1477535,-8.5864064,POINT (41.1477535 -8.5864064)
32145,117,1212167803,41.1483885,-8.5861379,POINT (41.1483885 -8.586137900000001)
32146,117,1212167805,41.1474836,-8.586975599999999,POINT (41.1474836 -8.586975599999999)
32147,117,1212183700,41.1652972,-8.571099,POINT (41.1652972 -8.571099)
32148,117,1212183701,41.16582920000001,-8.5708923,POINT (41.16582920000001 -8.570892300000001)
32149,117,1212183724,41.1464581,-8.5795156,POINT (41.1464581 -8.579515600000001)
32150,117,1212183809,41.1580554,-8.572034,POINT (41.1580554 -8.572034)
32151,117,1212183819,41.1598402,-8.5710023,POINT (41.1598402 -8.5710023)
32152,117,1212183874,41.15800820000001,-8.5721651,POINT (41.15800820000001 -8.572165099999999)
32153,117,1212185088,41.1464033,-8.611554400000001,POINT (41.1464033 -8.611554400000001)
32154,117,1212185089,41.1466131,-8.611516900000002,POINT (41.1466131 -8.611516900000002)
32155,117,1212234760,41.1492415,-8.5863576,POINT (41.1492415 -8.586357599999999)
32156,117,1212234761,41.1495294,-8.5863097,POINT (41.1495294 -8.586309699999999)
32157,117,1212244796,41.14619879999999,-8.5781784,POINT (41.14619879999999 -8.578178400000001)
32158,117,1212244797,41.1462855,-8.5786512,POINT (41.1462855 -8.578651199999999)
32159,117,1212244940,41.147706,-8.579482800000001,POINT (41.147706 -8.579482800000001)
32160,117,1212244991,41.146625,-8.5797046,POINT (41.146625 -8.579704599999999)
32161,117,1212244992,41.1469743,-8.579957400000001,POINT (41.1469743 -8.579957400000001)
32162,117,1212280635,41.1747058,-8.5670836,POINT (41.1747058 -8.5670836)
32163,117,1212285916,41.166076200000006,-8.5699097,POINT (41.16607620000001 -8.5699097)
32164,117,1212285917,41.1662414,-8.5691374,POINT (41.1662414 -8.569137400000001)
