,linkid,Region_of_Origin,District_of_Origin,County_of_Origin,Average_Daily_SeniorPopulation_Travelling,key_bus_road,distance_bus_road,key_cascais,distance_cascais,key_metro,distance_metro,key_train,distance_train,key_oeiras,distance_oeiras,linkid_county
41705,851567276,R1 - AM Lisboa,Lisboa,Odivelas,105.070118,812137741,0.005915578268613939,84,16.384171689691964,Rossio,0.06662367259058226,rossio,0.3064740816686247,1032,6.748375930269486,Lisboa
41706,851567276,R1 - AM Lisboa,Setúbal,Barreiro,349.804612,812137741,0.005915578268613939,84,16.384171689691964,Rossio,0.06662367259058226,rossio,0.3064740816686247,1032,6.748375930269486,Lisboa
41707,851567721,R1 - AM Lisboa,Lisboa,Sintra,272.070254,1213050333,0.03810968193524075,84,15.566972848085998,Avenida,0.3380651345148735,rossio,1.0034972656493495,1032,5.831050768100198,Lisboa
41708,851567723,R1 - AM Lisboa,Lisboa,Sintra,272.070254,799352819,0.0392094709167746,84,15.687306396965454,Avenida,0.14178959082457346,rossio,0.7999673192089684,1032,5.965992641546197,Lisboa
41709,851567724,R1 - AM Lisboa,Lisboa,Sintra,272.070254,1213050333,0.03806984815484982,84,15.566919574860261,Avenida,0.3380590098922333,rossio,1.003495703714359,1032,5.831000284466447,Lisboa
41710,851567728,R1 - AM Lisboa,Lisboa,Oeiras,128.419033,1213050333,0.028666792557065376,84,15.540679862770213,Avenida,0.33515228700329763,rossio,1.001938990196697,1032,5.8062780162666305,Lisboa
41711,851567728,R1 - AM Lisboa,Lisboa,Cascais,233.203075,1213050333,0.028666792557065376,84,15.540679862770213,Avenida,0.33515228700329763,rossio,1.001938990196697,1032,5.8062780162666305,Lisboa
41712,851567729,R1 - AM Lisboa,Lisboa,Oeiras,233.489152,1213050333,0.04662439997040914,84,15.514374982191827,Avenida,0.3370511506566765,rossio,1.0033212251127754,1032,5.781335919094193,Lisboa
41713,851567729,R1 - AM Lisboa,Lisboa,Cascais,233.203075,1213050333,0.04662439997040914,84,15.514374982191827,Avenida,0.3370511506566765,rossio,1.0033212251127754,1032,5.781335919094193,Lisboa
41714,851567730,R1 - AM Lisboa,Lisboa,Lisboa,82.555093,1213050333,0.03613446462082535,84,15.526789150144053,Avenida,0.3356919325826923,rossio,1.0024269011446727,1032,5.793115590810155,Lisboa
41715,851567730,R1 - AM Lisboa,Lisboa,Oeiras,233.489152,1213050333,0.03613446462082535,84,15.526789150144053,Avenida,0.3356919325826923,rossio,1.0024269011446727,1032,5.793115590810155,Lisboa
41716,851567730,R1 - AM Lisboa,Lisboa,Cascais,233.203075,1213050333,0.03613446462082535,84,15.526789150144053,Avenida,0.3356919325826923,rossio,1.0024269011446727,1032,5.793115590810155,Lisboa
41717,851569860,R1 - AM Lisboa,Lisboa,Lisboa,669.196586,851571229,0.0070661466444479435,84,14.386522866090989,Cais do Sodré,1.2589167130956789,santos,0.5029280472249821,1032,5.073583831132177,Lisboa
41718,851569860,R1 - AM Lisboa,Setúbal,Barreiro,96.024796,851571229,0.0070661466444479435,84,14.386522866090989,Cais do Sodré,1.2589167130956789,santos,0.5029280472249821,1032,5.073583831132177,Lisboa
41719,851569862,R1 - AM Lisboa,Lisboa,Lisboa,1134.757277,1202183391,0.006630894024152868,84,14.363234013402892,Cais do Sodré,1.2846827085001082,santos,0.5302010801765306,1032,5.05733682610563,Lisboa
41720,851569862,R1 - AM Lisboa,Setúbal,Barreiro,96.024796,1202183391,0.006630894024152868,84,14.363234013402892,Cais do Sodré,1.2846827085001082,santos,0.5302010801765306,1032,5.05733682610563,Lisboa
41721,851570270,R1 - AM Lisboa,Setúbal,Barreiro,90.690085,851570270,0.0,84,15.473826011560757,Marquês de Pombal,0.1739426281272961,rossio,1.1862152386128186,1032,5.726334964182857,Lisboa
41722,851570270,R1 - AM Lisboa,Lisboa,Oeiras,274.125244,851570270,0.0,84,15.473826011560757,Marquês de Pombal,0.1739426281272961,rossio,1.1862152386128186,1032,5.726334964182857,Lisboa
41723,851570270,R1 - AM Lisboa,Lisboa,Odivelas,128.419033,851570270,0.0,84,15.473826011560757,Marquês de Pombal,0.1739426281272961,rossio,1.1862152386128186,1032,5.726334964182857,Lisboa
41724,851570270,R1 - AM Lisboa,Lisboa,Cascais,108.828102,851570270,0.0,84,15.473826011560757,Marquês de Pombal,0.1739426281272961,rossio,1.1862152386128186,1032,5.726334964182857,Lisboa
41725,851570271,R1 - AM Lisboa,Setúbal,Barreiro,90.690085,851570271,1.3795920967122307e-13,84,15.452767130942744,Marquês de Pombal,0.17087570387302156,rossio,1.184470390862573,1032,5.706270251116063,Lisboa
41726,851570271,R1 - AM Lisboa,Lisboa,Odivelas,105.070118,851570271,1.3795920967122307e-13,84,15.452767130942744,Marquês de Pombal,0.17087570387302156,rossio,1.184470390862573,1032,5.706270251116063,Lisboa
41727,851570271,R1 - AM Lisboa,Lisboa,Loures,108.828102,851570271,1.3795920967122307e-13,84,15.452767130942744,Marquês de Pombal,0.17087570387302156,rossio,1.184470390862573,1032,5.706270251116063,Lisboa
41728,851570272,R1 - AM Lisboa,Lisboa,Oeiras,185.21976,851570271,0.012180587302277732,84,15.462924606228228,Marquês de Pombal,0.17187568166821407,rossio,1.1852744063058809,1032,5.715942327240518,Lisboa
41729,851570272,R1 - AM Lisboa,Lisboa,Lisboa,1159.7865,851570271,0.012180587302277732,84,15.462924606228228,Marquês de Pombal,0.17187568166821407,rossio,1.1852744063058809,1032,5.715942327240518,Lisboa
41730,851570273,R1 - AM Lisboa,Lisboa,Lisboa,1141.941558,851570273,2.759186479322073e-13,84,15.443576938412141,Marquês de Pombal,0.1707770316859253,rossio,1.1837884824957294,1032,5.6975301423732905,Lisboa
41731,851570273,R1 - AM Lisboa,Lisboa,Oeiras,177.810969,851570273,2.759186479322073e-13,84,15.443576938412141,Marquês de Pombal,0.1707770316859253,rossio,1.1837884824957294,1032,5.6975301423732905,Lisboa
41732,851570274,R1 - AM Lisboa,Setúbal,Barreiro,90.690085,1201493282,0.0126816691768636,84,15.420979121698887,Marquês de Pombal,0.1724364079397286,rossio,1.1835923336552223,1032,5.675975452843782,Lisboa
41733,851570274,R1 - AM Lisboa,Lisboa,Loures,108.828102,1201493282,0.0126816691768636,84,15.420979121698887,Marquês de Pombal,0.1724364079397286,rossio,1.1835923336552223,1032,5.675975452843782,Lisboa
41734,851570274,R1 - AM Lisboa,Lisboa,Oeiras,88.905485,1201493282,0.0126816691768636,84,15.420979121698887,Marquês de Pombal,0.1724364079397286,rossio,1.1835923336552223,1032,5.675975452843782,Lisboa
41735,851570275,R1 - AM Lisboa,Lisboa,Oeiras,177.810969,851570273,0.013481202965199779,84,15.432162731958456,Marquês de Pombal,0.17122303102307365,rossio,1.1834986335999027,1032,5.68664867360136,Lisboa
41736,851570275,R1 - AM Lisboa,Lisboa,Lisboa,2561.959416,851570273,0.013481202965199779,84,15.432162731958456,Marquês de Pombal,0.17122303102307365,rossio,1.1834986335999027,1032,5.68664867360136,Lisboa
41737,851570275,R1 - AM Lisboa,Setúbal,Barreiro,90.690085,851570273,0.013481202965199779,84,15.432162731958456,Marquês de Pombal,0.17122303102307365,rossio,1.1834986335999027,1032,5.68664867360136,Lisboa
41738,851570289,R1 - AM Lisboa,Lisboa,Lisboa,96.314275,799352819,0.12762686856179575,84,15.544834653113556,Avenida,0.17550477605284173,rossio,0.8094590662929017,1032,5.833134463502666,Lisboa
41739,851571228,R1 - AM Lisboa,Lisboa,Lisboa,1373.208073,851571228,1.3799443679490215e-13,84,14.3712043334449,Cais do Sodré,1.275864156820954,santos,0.5208770567145814,1032,5.0629167339694,Lisboa
41740,851571228,R1 - AM Lisboa,Lisboa,Sintra,88.905485,851571228,1.3799443679490215e-13,84,14.3712043334449,Cais do Sodré,1.275864156820954,santos,0.5208770567145814,1032,5.0629167339694,Lisboa
41741,851571228,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,288.942825,851571228,1.3799443679490215e-13,84,14.3712043334449,Cais do Sodré,1.275864156820954,santos,0.5208770567145814,1032,5.0629167339694,Lisboa
41742,851571229,R1 - AM Lisboa,Setúbal,Barreiro,96.024796,851571229,0.0,84,14.380808002300615,Cais do Sodré,1.2652438310503558,santos,0.5096373572402753,1032,5.069623484511224,Lisboa
41743,851571229,R1 - AM Lisboa,Lisboa,Lisboa,2007.394116,851571229,0.0,84,14.380808002300615,Cais do Sodré,1.2652438310503558,santos,0.5096373572402753,1032,5.069623484511224,Lisboa
41744,851572066,R1 - AM Lisboa,Lisboa,Lisboa,816.210762,996131535,0.006018046441740854,84,15.368337642852554,Marquês de Pombal,0.01902235902346597,rossio,1.35573137551382,1032,5.612867715838096,Lisboa
41745,851572071,R1 - AM Lisboa,Lisboa,Lisboa,816.210762,851570271,0.005800295597157171,84,15.457526328896828,Marquês de Pombal,0.17110723823983234,rossio,1.1849749711279782,1032,5.710789836038177,Lisboa
41746,851572072,R1 - AM Lisboa,Lisboa,Lisboa,816.210762,996131535,0.005887016446133602,84,15.368221270287364,Marquês de Pombal,0.018892110245863854,rossio,1.3557361328270572,1032,5.612754725757843,Lisboa
41747,851573661,R1 - AM Lisboa,Lisboa,Lisboa,136.035127,851573661,1.3797101003321125e-13,84,17.035309843844658,Martim Moniz,0.5236409556865828,rossio,1.0104775960306185,1032,7.3487231927569425,Lisboa
41748,851573661,R1 - AM Lisboa,Setúbal,Seixal,778.539496,851573661,1.3797101003321125e-13,84,17.035309843844658,Martim Moniz,0.5236409556865828,rossio,1.0104775960306185,1032,7.3487231927569425,Lisboa
41749,851573661,R1 - AM Lisboa,Lisboa,Odivelas,5330.243019,851573661,1.3797101003321125e-13,84,17.035309843844658,Martim Moniz,0.5236409556865828,rossio,1.0104775960306185,1032,7.3487231927569425,Lisboa
41750,851573661,R1 - AM Lisboa,Lisboa,Oeiras,128.419033,851573661,1.3797101003321125e-13,84,17.035309843844658,Martim Moniz,0.5236409556865828,rossio,1.0104775960306185,1032,7.3487231927569425,Lisboa
41751,851573661,R1 - AM Lisboa,Lisboa,Sintra,27.548637,851573661,1.3797101003321125e-13,84,17.035309843844658,Martim Moniz,0.5236409556865828,rossio,1.0104775960306185,1032,7.3487231927569425,Lisboa
41752,851573662,R1 - AM Lisboa,Lisboa,Oeiras,128.419033,1202887515,0.018103309567448427,84,17.027972147151832,Martim Moniz,0.5159745040108721,rossio,1.0122376305147482,1032,7.338434750739075,Lisboa
41753,851573662,R1 - AM Lisboa,Lisboa,Lisboa,136.035127,1202887515,0.018103309567448427,84,17.027972147151832,Martim Moniz,0.5159745040108721,rossio,1.0122376305147482,1032,7.338434750739075,Lisboa
41754,851573662,R1 - AM Lisboa,Setúbal,Seixal,380.898356,1202887515,0.018103309567448427,84,17.027972147151832,Martim Moniz,0.5159745040108721,rossio,1.0122376305147482,1032,7.338434750739075,Lisboa
41755,851575858,R1 - AM Lisboa,Lisboa,Oeiras,192.62855,811691298,0.07704615384296938,84,14.916818848286386,Cais do Sodré,0.8694437951903443,santos,0.5337557219674562,1032,5.3874923211737045,Lisboa
41756,851575858,R1 - AM Lisboa,Lisboa,Lisboa,546.510545,811691298,0.07704615384296938,84,14.916818848286386,Cais do Sodré,0.8694437951903443,santos,0.5337557219674562,1032,5.3874923211737045,Lisboa
41757,851575859,R1 - AM Lisboa,Lisboa,Lisboa,674.929579,811691298,0.050142611483176884,84,14.934233207884336,Cais do Sodré,0.8791946606024715,santos,0.5745389850694148,1032,5.395263977063419,Lisboa
41758,851575859,R1 - AM Lisboa,Lisboa,Oeiras,96.314275,811691298,0.050142611483176884,84,14.934233207884336,Cais do Sodré,0.8791946606024715,santos,0.5745389850694148,1032,5.395263977063419,Lisboa
41759,851575861,R1 - AM Lisboa,Lisboa,Oeiras,96.314275,851575863,0.019103316753425702,84,11.142005142999258,Rato,3.797013214305059,belem,1.9638367508105667,1032,1.8341439563255906,Lisboa
41760,851575862,R1 - AM Lisboa,Lisboa,Oeiras,240.785688,851575862,0.0,84,11.222767998534405,Rato,3.7170854764163175,belem,1.966297958351288,1032,1.8954118345085924,Lisboa
41761,851575864,R1 - AM Lisboa,Lisboa,Oeiras,261.134981,851575864,0.0,84,11.225522823595163,Rato,3.7180354124127915,belem,1.9494064235458093,1032,1.9077245877449163,Lisboa
41762,851576276,R1 - AM Lisboa,Lisboa,Lisboa,408.105381,537285724,0.08584762974816755,10174,9.461917718741674,Rato,6.241768915764728,alges,1.1248846759371811,456,0.9907398266518355,Lisboa
41763,851576277,R1 - AM Lisboa,Lisboa,Lisboa,408.105381,811242051,0.1561828761830801,10174,9.839923367755372,Rato,5.897352554149003,belem,1.4424879841655942,456,1.3025754605104254,Lisboa
41764,851576278,R1 - AM Lisboa,Lisboa,Lisboa,408.105381,811242051,0.1563171778745358,10174,9.840032939699613,Rato,5.897280706333965,belem,1.4423826957072328,456,1.3027137902292232,Lisboa
41765,851576282,R1 - AM Lisboa,Lisboa,Lisboa,408.105381,811242051,0.1561828761830801,10174,9.839923367755372,Rato,5.897352554149003,belem,1.4424879841655942,456,1.3025754605104254,Lisboa
41766,851577744,R1 - AM Lisboa,Lisboa,Lisboa,408.105381,778782011,0.21453300780670784,10174,10.17423494485292,Rato,5.5896828064387485,belem,1.1092550216605976,682,1.5915388090482128,Lisboa
41767,851577746,R1 - AM Lisboa,Lisboa,Lisboa,408.105381,778782011,0.21453300780670784,10174,10.17423494485292,Rato,5.5896828064387485,belem,1.1092550216605976,682,1.5915388090482128,Lisboa
41768,851577747,R1 - AM Lisboa,Lisboa,Lisboa,408.105381,778782011,0.21453300780670784,10174,10.17423494485292,Rato,5.5896828064387485,belem,1.1092550216605976,682,1.5915388090482128,Lisboa
41769,851577748,R1 - AM Lisboa,Lisboa,Lisboa,408.105381,778782011,0.21453300780670784,10174,10.17423494485292,Rato,5.5896828064387485,belem,1.1092550216605976,682,1.5915388090482128,Lisboa
41770,851577749,R1 - AM Lisboa,Lisboa,Lisboa,408.105381,778782011,0.21453300780670784,10174,10.17423494485292,Rato,5.5896828064387485,belem,1.1092550216605976,682,1.5915388090482128,Lisboa
41771,851578541,R1 - AM Lisboa,Lisboa,Cascais,108.828102,851591133,0.09105905129921993,10174,10.631943852911704,Rato,5.095580313637382,belem,0.6597256523175681,1031,1.933010126993861,Lisboa
41772,851578542,R1 - AM Lisboa,Lisboa,Cascais,108.828102,851591133,0.09105905129921993,10174,10.631943852911704,Rato,5.095580313637382,belem,0.6597256523175681,1031,1.933010126993861,Lisboa
41773,851578545,R1 - AM Lisboa,Lisboa,Lisboa,165.110186,851591133,0.1747692123280849,10174,10.645032187130504,Rato,5.114714128369341,belem,0.6367188185252293,1031,1.97443077162674,Lisboa
41774,851578561,R1 - AM Lisboa,Lisboa,Oeiras,88.905485,1180482467,0.14844998797973413,10174,11.301688443286094,Cais do Sodré,4.534089371059419,belem,0.13264039537093042,1031,2.646368404198949,Lisboa
41775,851578562,R1 - AM Lisboa,Lisboa,Oeiras,88.905485,542385877,0.11420081061693048,10174,11.511354201124913,Cais do Sodré,4.324023947914132,belem,0.2580943069520956,1031,2.8410700166484886,Lisboa
41776,851579021,R1 - AM Lisboa,Lisboa,Lisboa,260.048543,851619211,0.16392401918255772,84,14.790501376240144,Telheiras,0.5158146128541967,benfica,3.4098884102241143,1032,5.62821446322623,Lisboa
41777,851579024,R1 - AM Lisboa,Lisboa,Lisboa,260.048543,902229544,0.2958551037496394,84,14.78534195565975,Cidade Universitária,0.4492616551046639,benfica,3.391424834553185,1032,5.554932395099399,Lisboa
41778,851579024,R1 - AM Lisboa,Lisboa,Odivelas,128.419033,902229544,0.2958551037496394,84,14.78534195565975,Cidade Universitária,0.4492616551046639,benfica,3.391424834553185,1032,5.554932395099399,Lisboa
41779,851579025,R1 - AM Lisboa,Lisboa,Lisboa,260.048543,851619211,0.2453742073779707,84,14.798226718694682,Cidade Universitária,0.5455388180958383,benfica,3.410949838737932,1032,5.606070961489131,Lisboa
41780,851579025,R1 - AM Lisboa,Lisboa,Odivelas,128.419033,851619211,0.2453742073779707,84,14.798226718694682,Cidade Universitária,0.5455388180958383,benfica,3.410949838737932,1032,5.606070961489131,Lisboa
41781,851579036,R1 - AM Lisboa,Lisboa,Lisboa,260.048543,545363519,0.25165528665651504,84,14.743381020508393,Cidade Universitária,0.35625346492310195,benfica,3.3449481345167507,1032,5.465909138397796,Lisboa
41782,851579041,R1 - AM Lisboa,Lisboa,Lisboa,260.048543,902229544,0.2549511112982081,84,14.749751782709492,Cidade Universitária,0.3680713463819405,benfica,3.3517053234076517,1032,5.479443707246784,Lisboa
41783,851579042,R1 - AM Lisboa,Lisboa,Lisboa,260.048543,902229544,0.2629191429375037,84,14.76110280183639,Cidade Universitária,0.3928298478056511,benfica,3.364066236167428,1032,5.504106949624208,Lisboa
41784,851579042,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,128.419033,902229544,0.2629191429375037,84,14.76110280183639,Cidade Universitária,0.3928298478056511,benfica,3.364066236167428,1032,5.504106949624208,Lisboa
41785,851579044,R1 - AM Lisboa,Lisboa,Lisboa,260.048543,545363519,0.18734736426476767,84,14.808182249720874,Cidade Universitária,0.30403143278159184,benfica,3.40958509037984,1032,5.523014131520745,Lisboa
41786,851579046,R1 - AM Lisboa,Lisboa,Lisboa,375.625673,545363519,0.2371827536870745,84,14.743005243793734,Cidade Universitária,0.3182438662003504,benfica,3.3441063501988904,1032,5.446118255456405,Lisboa
41787,851579048,R1 - AM Lisboa,Lisboa,Lisboa,260.048543,545363519,0.22556681354925945,84,14.76133082612248,Cidade Universitária,0.3237981485204315,benfica,3.362574659448587,1032,5.473446785169568,Lisboa
41788,851579049,R1 - AM Lisboa,Lisboa,Lisboa,260.048543,545363519,0.21572472954936384,84,14.774487180057289,Cidade Universitária,0.3205925178942057,benfica,3.375810559634425,1032,5.488755634771982,Lisboa
41789,851579067,R1 - AM Lisboa,Lisboa,Odivelas,128.419033,851619211,0.08938115898645457,84,14.781330162180849,Telheiras,0.4408748157625592,benfica,3.4082300054725487,1032,5.647387255230657,Lisboa
41790,851579067,R1 - AM Lisboa,Lisboa,Lisboa,260.048543,851619211,0.08938115898645457,84,14.781330162180849,Telheiras,0.4408748157625592,benfica,3.4082300054725487,1032,5.647387255230657,Lisboa
41791,851579068,R1 - AM Lisboa,Lisboa,Odivelas,128.419033,851619211,0.044330904373882415,84,14.82073111307918,Telheiras,0.4025727740543431,benfica,3.453549377845841,951,5.701905742116809,Lisboa
41792,851579070,R1 - AM Lisboa,Lisboa,Lisboa,260.048543,851619211,0.03794960377999477,84,14.774456267459447,Telheiras,0.3858823708743465,benfica,3.407710099608693,951,5.657999955785035,Lisboa
41793,851579071,R1 - AM Lisboa,Lisboa,Lisboa,375.625673,593892162,0.1390823384535834,84,14.540116935016231,Telheiras,0.4777197782735378,benfica,3.1642895257249464,951,5.406465410126523,Lisboa
41794,851579074,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,128.419033,851626200,0.0473501612557037,84,14.39642893737886,Telheiras,0.4447036968982953,benfica,3.0345297044774626,951,5.302670054190729,Lisboa
41795,851579077,R1 - AM Lisboa,Lisboa,Sintra,326.484305,851579077,0.0,84,14.345869847992125,Telheiras,0.6136514288788413,benfica,2.96442012653441,951,5.201601959106221,Lisboa
41796,851579471,R1 - AM Lisboa,Lisboa,Amadora,128.419033,851579471,0.0,84,14.296429297214903,Laranjeiras,0.6336048403758431,benfica,2.903352944251459,1032,5.10055519566522,Lisboa
41797,851579471,R1 - AM Lisboa,Lisboa,Sintra,136.035127,851579471,0.0,84,14.296429297214903,Laranjeiras,0.6336048403758431,benfica,2.903352944251459,1032,5.10055519566522,Lisboa
41798,851580215,R1 - AM Lisboa,Lisboa,Oeiras,96.314275,851580216,0.02799892120232007,84,14.306919264381733,Laranjeiras,0.5731601028325218,benfica,2.9085804961927795,1032,5.057706629258407,Lisboa
41799,851580216,R1 - AM Lisboa,Lisboa,Oeiras,96.314275,851580216,0.0,84,14.314590642482436,Laranjeiras,0.591263380676215,benfica,2.9168216109522414,1032,5.074655797106346,Lisboa
41800,851580266,R1 - AM Lisboa,Lisboa,Cascais,136.035127,851580266,0.0,84,15.904339709348033,Cais do Sodré,0.2866296261385549,cais-do-sodre,0.2284172703311807,1032,6.447459055061167,Lisboa
41801,851581116,R1 - AM Lisboa,Lisboa,Lisboa,408.105381,537276879,0.05730861895001418,84,16.203039945376275,Martim Moniz,0.35174007904808663,rossio,0.515900847182368,1032,6.500453585099491,Lisboa
41802,851581117,R1 - AM Lisboa,Lisboa,Lisboa,408.105381,537276879,0.06998030293717895,84,16.189759513836695,Martim Moniz,0.3834350589223957,rossio,0.551005779084591,1032,6.482989288702709,Lisboa
41803,851589327,R1 - AM Lisboa,Lisboa,Mafra,96.314275,913197158,0.07314197519297579,84,15.961645877949586,Avenida,0.5971936062024843,rossio,1.1162367070848702,1032,6.208857985653047,Lisboa
41804,851589328,R1 - AM Lisboa,Lisboa,Mafra,96.314275,901469605,0.026271342001802197,84,15.891436137533953,Marquês de Pombal,0.5398272152080339,rossio,1.1472421291369337,1032,6.137445384946263,Lisboa
41805,851590201,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,233.203075,851590201,7.206527390926851e-13,84,16.015400561885258,Avenida,0.4783726671629924,rossio,0.9385175151653786,1032,6.273555739215013,Lisboa
41806,851590202,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,233.203075,851590202,0.0,84,15.98293722220189,Avenida,0.4805740557708492,rossio,0.9679426707189418,1032,6.239225841751067,Lisboa
41807,851590202,R1 - AM Lisboa,Lisboa,Lisboa,870.6248130000001,851590202,0.0,84,15.98293722220189,Avenida,0.4805740557708492,rossio,0.9679426707189418,1032,6.239225841751067,Lisboa
41808,851590418,R1 - AM Lisboa,Lisboa,Lisboa,1530.342451,851590418,7.592356227031266e-13,84,15.967481936253682,Avenida,0.4830523848957996,rossio,0.9824311351125309,1032,6.222892194070614,Lisboa
41809,851590589,R1 - AM Lisboa,Lisboa,Odivelas,165.110186,851491967,0.12210853648656132,84,16.917661446888005,Martim Moniz,0.4861382900322345,rossio,1.035677017648025,1032,7.2019006539617285,Lisboa
41810,851590590,R1 - AM Lisboa,Lisboa,Odivelas,82.555093,851491967,0.15914605273533214,84,16.884599345993212,Martim Moniz,0.44928987727723335,rossio,0.9989672136009816,1032,7.17052741798295,Lisboa
41811,851590653,R1 - AM Lisboa,Lisboa,Oeiras,603.478919,851590653,7.206621748593839e-13,10174,11.035047151481347,Rato,4.7075652455466965,belem,0.29302055053353143,1031,2.3063190184146634,Lisboa
41812,851590653,R1 - AM Lisboa,Setúbal,Barreiro,272.070254,851590653,7.206621748593839e-13,10174,11.035047151481347,Rato,4.7075652455466965,belem,0.29302055053353143,1031,2.3063190184146634,Lisboa
41813,851590653,R1 - AM Lisboa,Lisboa,Cascais,108.828102,851590653,7.206621748593839e-13,10174,11.035047151481347,Rato,4.7075652455466965,belem,0.29302055053353143,1031,2.3063190184146634,Lisboa
41814,851591124,R1 - AM Lisboa,Lisboa,Cascais,108.828102,851591133,0.060814244287793424,10174,10.627569443885916,Rato,5.088631177387151,belem,0.6703980800869217,1031,1.9187558638522433,Lisboa
41815,851591124,R1 - AM Lisboa,Lisboa,Odivelas,105.070118,851591133,0.060814244287793424,10174,10.627569443885916,Rato,5.088631177387151,belem,0.6703980800869217,1031,1.9187558638522433,Lisboa
41816,851591125,R1 - AM Lisboa,Lisboa,Odivelas,105.070118,1162453258,0.01758034419760201,10174,10.621543974692539,Rato,5.077589402167017,belem,0.6888932198933185,1031,1.8979302108454352,Lisboa
41817,851591133,R1 - AM Lisboa,Setúbal,Barreiro,136.035127,851591133,0.0,10174,10.635837757046078,Rato,5.059936226213365,belem,0.6791401267451829,1031,1.9077978051234954,Lisboa
41818,851591133,R1 - AM Lisboa,Lisboa,Oeiras,298.574253,851591133,0.0,10174,10.635837757046078,Rato,5.059936226213365,belem,0.6791401267451829,1031,1.9077978051234954,Lisboa
41819,851591134,R1 - AM Lisboa,Lisboa,Oeiras,403.644371,851591134,0.0,10174,10.661866569178187,Rato,5.0344972892912665,belem,0.6555060538766263,1031,1.9318043028351177,Lisboa
41820,851591134,R1 - AM Lisboa,Setúbal,Barreiro,136.035127,851591134,0.0,10174,10.661866569178187,Rato,5.0344972892912665,belem,0.6555060538766263,1031,1.9318043028351177,Lisboa
41821,851591136,R1 - AM Lisboa,Lisboa,Cascais,108.828102,537285526,0.002542773332650234,10174,10.793547820646994,Rato,4.91346103982913,belem,0.5304652463759036,1031,2.060016484267715,Lisboa
41822,851591139,R1 - AM Lisboa,Lisboa,Cascais,108.828102,851591133,0.0915771725131401,10174,10.632019611092318,Rato,5.095699249441314,belem,0.6595548013309703,1031,1.9332562795429296,Lisboa
41823,851591140,R1 - AM Lisboa,Lisboa,Cascais,108.828102,1201866961,0.023625222873842482,10174,10.706584772840689,Rato,4.9982509806141175,belem,0.6077938920319198,1031,1.9794430526051197,Lisboa
41824,851591419,R1 - AM Lisboa,Lisboa,Lisboa,784.773716,851591419,0.0,84,13.562232857149718,Cais do Sodré,2.0851469768128275,santos,1.3231783615766408,1032,4.337061311117229,Lisboa
41825,851591419,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,278.435813,851591419,0.0,84,13.562232857149718,Cais do Sodré,2.0851469768128275,santos,1.3231783615766408,1032,4.337061311117229,Lisboa
41826,851591422,R1 - AM Lisboa,Lisboa,Lisboa,866.2484310000001,747103560,0.01862654942693324,84,13.577582390471532,Cais do Sodré,2.074520812235232,santos,1.3138775128299978,1032,4.363604845775276,Lisboa
41827,851591422,R1 - AM Lisboa,Lisboa,Oeiras,272.070254,747103560,0.01862654942693324,84,13.577582390471532,Cais do Sodré,2.074520812235232,santos,1.3138775128299978,1032,4.363604845775276,Lisboa
41828,851591423,R1 - AM Lisboa,Lisboa,Lisboa,240.785688,851591419,0.04001767096969724,84,13.534555537654214,Cais do Sodré,2.116772137838839,santos,1.355729754658694,1032,4.323767475808414,Lisboa
41829,851591423,R1 - AM Lisboa,Lisboa,Oeiras,272.070254,851591419,0.04001767096969724,84,13.534555537654214,Cais do Sodré,2.116772137838839,santos,1.355729754658694,1032,4.323767475808414,Lisboa
41830,851591432,R1 - AM Lisboa,Lisboa,Lisboa,165.110186,851591420,0.049898421546704534,84,13.511997228197966,Cais do Sodré,2.139032859154089,santos,1.3778229191883882,1032,4.303170071492068,Lisboa
41831,851591432,R1 - AM Lisboa,Lisboa,Oeiras,272.070254,851591420,0.049898421546704534,84,13.511997228197966,Cais do Sodré,2.139032859154089,santos,1.3778229191883882,1032,4.303170071492068,Lisboa
41832,851591569,R1 - AM Lisboa,Lisboa,Odivelas,105.070118,537276919,0.10744889081374943,84,17.319913895542946,Santa Apolónia,0.5141371164174928,rossio,1.2779210700932402,1032,7.6344033726361,Lisboa
41833,851591570,R1 - AM Lisboa,Lisboa,Lisboa,227.597232,811548714,0.12596904605802275,84,17.256253030478035,Santa Apolónia,0.5574670524084421,rossio,1.2143932739581869,1032,7.57189459623147,Lisboa
41834,851591759,R1 - AM Lisboa,Lisboa,Oeiras,88.905485,901321278,0.13040788487686167,84,13.192314817076928,Cais do Sodré,2.59644322208698,santos,1.868852137243585,1032,4.278527386970536,Lisboa
41835,851592450,R1 - AM Lisboa,Lisboa,Oeiras,96.314275,743410663,0.09847788418899432,84,9.885872426488696,Rato,5.590659786416984,alges,1.3361083149456603,658,1.1083885944451224,Lisboa
41836,851592455,R1 - AM Lisboa,Lisboa,Sintra,96.314275,1202206069,0.09257478163051344,84,9.902316919739693,Rato,5.577494593420258,alges,1.3510829012015717,658,1.1246186212173992,Lisboa
