date (UTC),time (UTC),mean,number of points,filtered mean,filtered number of points
23-08-2019,12:00:00,66.4,3600,,0
23-08-2019,13:00:00,66.1,3600,,0
23-08-2019,14:00:00,66.0,3600,,0
23-08-2019,15:00:00,65.8,3600,,0
23-08-2019,16:00:00,66.0,3600,,0
23-08-2019,17:00:00,65.9,3600,,0
23-08-2019,18:00:00,65.8,3600,,0
23-08-2019,19:00:00,65.6,3600,,0
23-08-2019,20:00:00,67.3,3600,,0
23-08-2019,21:00:00,70.7,3600,,0
23-08-2019,22:00:00,74.2,3600,,0
23-08-2019,23:00:00,75.7,3600,,0
24-08-2019,00:00:00,74.9,3600,,0
24-08-2019,01:00:00,71.6,3600,,0
24-08-2019,02:00:00,64.6,3600,,0
24-08-2019,03:00:00,63.8,3600,,0
24-08-2019,04:00:00,64.7,3600,,0
24-08-2019,05:00:00,69.6,3600,,0
24-08-2019,06:00:00,64.9,3600,,0
24-08-2019,07:00:00,65.4,3600,,0
24-08-2019,08:00:00,66.6,3600,,0
24-08-2019,09:00:00,65.7,3600,,0
24-08-2019,10:00:00,66.0,3600,,0
24-08-2019,11:00:00,65.0,3600,,0
24-08-2019,12:00:00,65.4,3600,,0
24-08-2019,13:00:00,65.5,3600,,0
24-08-2019,14:00:00,65.6,3600,,0
24-08-2019,15:00:00,65.3,3600,,0
24-08-2019,16:00:00,65.5,3600,,0
24-08-2019,17:00:00,65.6,3600,,0
24-08-2019,18:00:00,65.3,3600,,0
24-08-2019,19:00:00,66.2,3600,,0
24-08-2019,20:00:00,68.1,3600,,0
24-08-2019,21:00:00,72.9,3600,,0
24-08-2019,22:00:00,75.1,3600,,0
24-08-2019,23:00:00,76.2,3600,,0
25-08-2019,00:00:00,74.3,3600,,0
25-08-2019,01:00:00,71.4,3600,,0
25-08-2019,02:00:00,63.9,3600,,0
25-08-2019,03:00:00,63.5,3600,,0
25-08-2019,04:00:00,63.9,3600,,0
25-08-2019,05:00:00,64.6,3600,,0
25-08-2019,06:00:00,67.1,3600,,0
25-08-2019,07:00:00,64.4,3600,,0
25-08-2019,08:00:00,65.0,3600,,0
25-08-2019,09:00:00,65.2,3600,,0
25-08-2019,10:00:00,65.0,3600,,0
25-08-2019,11:00:00,64.8,3600,,0
25-08-2019,12:00:00,65.5,3600,,0
25-08-2019,13:00:00,64.7,3600,,0
25-08-2019,14:00:00,64.9,3600,,0
25-08-2019,15:00:00,65.2,3600,,0
25-08-2019,16:00:00,66.0,3600,,0
25-08-2019,17:00:00,65.4,3600,,0
25-08-2019,18:00:00,65.4,3600,,0
25-08-2019,19:00:00,66.3,3600,,0
25-08-2019,20:00:00,65.7,3600,,0
25-08-2019,21:00:00,67.5,3600,,0
25-08-2019,22:00:00,66.1,3600,,0
25-08-2019,23:00:00,65.9,3600,,0
26-08-2019,00:00:00,67.4,3600,,0
26-08-2019,01:00:00,63.7,3600,,0
26-08-2019,02:00:00,62.9,3600,,0
26-08-2019,03:00:00,63.8,3600,,0
26-08-2019,04:00:00,64.9,3600,,0
26-08-2019,05:00:00,74.6,3600,,0
26-08-2019,06:00:00,66.6,3600,,0
26-08-2019,07:00:00,67.4,3600,,0
26-08-2019,08:00:00,66.1,3600,,0
26-08-2019,09:00:00,65.8,3600,,0
26-08-2019,10:00:00,66.0,3600,,0
26-08-2019,11:00:00,65.4,3600,,0
26-08-2019,12:00:00,66.9,3600,,0
26-08-2019,13:00:00,65.6,3600,,0
26-08-2019,14:00:00,67.2,3600,,0
26-08-2019,15:00:00,66.0,3600,,0
26-08-2019,16:00:00,66.6,3600,,0
26-08-2019,17:00:00,66.0,3600,,0
26-08-2019,18:00:00,65.6,3600,,0
26-08-2019,19:00:00,64.9,3600,,0
26-08-2019,20:00:00,65.9,3600,,0
26-08-2019,21:00:00,65.0,3600,,0
26-08-2019,22:00:00,65.1,3600,,0
26-08-2019,23:00:00,67.5,3600,,0
27-08-2019,00:00:00,63.2,3600,,0
27-08-2019,01:00:00,63.5,3600,,0
27-08-2019,02:00:00,62.9,3600,,0
27-08-2019,03:00:00,63.8,3600,,0
27-08-2019,04:00:00,64.8,3600,,0
27-08-2019,05:00:00,75.2,3600,,0
27-08-2019,06:00:00,66.9,3600,,0
27-08-2019,07:00:00,66.3,3600,,0
27-08-2019,08:00:00,66.0,3600,,0
27-08-2019,09:00:00,66.2,3600,,0
27-08-2019,10:00:00,66.0,3600,,0
27-08-2019,11:00:00,65.7,3600,,0
27-08-2019,12:00:00,65.9,3600,,0
27-08-2019,13:00:00,65.9,3600,,0
27-08-2019,14:00:00,66.2,3600,,0
27-08-2019,15:00:00,66.2,3600,,0
27-08-2019,16:00:00,67.9,3600,,0
27-08-2019,17:00:00,66.0,3600,,0
27-08-2019,18:00:00,65.7,3600,,0
27-08-2019,19:00:00,65.9,3600,,0
27-08-2019,20:00:00,68.5,3600,,0
27-08-2019,21:00:00,65.2,3600,,0
27-08-2019,22:00:00,64.9,3600,,0
27-08-2019,23:00:00,64.3,3600,,0
28-08-2019,00:00:00,64.1,3600,,0
28-08-2019,01:00:00,67.1,3600,,0
28-08-2019,02:00:00,62.9,3600,,0
28-08-2019,03:00:00,68.6,3600,,0
28-08-2019,04:00:00,68.7,3600,,0
28-08-2019,05:00:00,72.1,3600,,0
28-08-2019,06:00:00,70.9,3600,,0
28-08-2019,07:00:00,69.4,3600,,0
28-08-2019,08:00:00,68.0,3600,,0
28-08-2019,09:00:00,67.0,3600,,0
28-08-2019,10:00:00,66.8,3600,,0
28-08-2019,11:00:00,66.6,3600,,0
28-08-2019,12:00:00,66.7,3600,,0
28-08-2019,13:00:00,66.6,3600,,0
28-08-2019,14:00:00,66.7,3600,,0
28-08-2019,15:00:00,66.9,3600,,0
28-08-2019,16:00:00,66.7,3600,,0
28-08-2019,17:00:00,66.5,3600,,0
28-08-2019,18:00:00,66.2,3600,,0
28-08-2019,19:00:00,65.9,3600,,0
28-08-2019,20:00:00,66.5,3600,,0
28-08-2019,21:00:00,67.7,3600,,0
28-08-2019,22:00:00,67.3,3600,,0
28-08-2019,23:00:00,66.0,3600,,0
29-08-2019,00:00:00,67.3,3600,,0
29-08-2019,01:00:00,63.3,3600,,0
29-08-2019,02:00:00,63.5,3600,,0
29-08-2019,03:00:00,64.3,3600,,0
29-08-2019,04:00:00,65.5,3600,,0
29-08-2019,05:00:00,67.2,3600,,0
29-08-2019,06:00:00,67.2,3600,,0
29-08-2019,07:00:00,66.8,3600,,0
29-08-2019,08:00:00,66.4,3600,,0
29-08-2019,09:00:00,68.1,3600,,0
29-08-2019,10:00:00,65.4,3600,,0
29-08-2019,11:00:00,67.0,3600,,0
29-08-2019,12:00:00,66.9,3600,,0
29-08-2019,13:00:00,66.9,3600,,0
29-08-2019,14:00:00,66.9,3600,,0
29-08-2019,15:00:00,67.3,3600,,0
29-08-2019,16:00:00,67.0,3600,,0
29-08-2019,17:00:00,67.1,3600,,0
29-08-2019,18:00:00,67.0,3600,,0
29-08-2019,19:00:00,66.8,3600,,0
29-08-2019,20:00:00,67.6,3600,,0
29-08-2019,21:00:00,67.9,3600,,0
29-08-2019,22:00:00,68.1,3600,,0
29-08-2019,23:00:00,66.6,3600,,0
30-08-2019,00:00:00,67.7,3600,,0
30-08-2019,01:00:00,64.9,3600,,0
30-08-2019,02:00:00,64.7,3600,,0
30-08-2019,03:00:00,65.3,3600,,0
30-08-2019,04:00:00,66.1,3600,,0
30-08-2019,05:00:00,68.1,3600,,0
30-08-2019,06:00:00,67.8,3600,,0
30-08-2019,07:00:00,67.2,3600,,0
30-08-2019,08:00:00,69.0,3600,,0
30-08-2019,09:00:00,67.1,3600,,0
30-08-2019,10:00:00,66.6,3600,,0
30-08-2019,11:00:00,66.6,3600,,0
30-08-2019,12:00:00,66.5,3600,,0
30-08-2019,13:00:00,66.5,3600,,0
30-08-2019,14:00:00,66.9,3600,,0
30-08-2019,15:00:00,67.2,3600,,0
30-08-2019,16:00:00,66.9,3600,,0
30-08-2019,17:00:00,67.6,3600,,0
30-08-2019,18:00:00,68.0,3600,,0
30-08-2019,19:00:00,67.1,3600,,0
30-08-2019,20:00:00,68.2,3600,,0
30-08-2019,21:00:00,72.6,3600,,0
30-08-2019,22:00:00,74.8,3600,,0
30-08-2019,23:00:00,74.9,3600,,0
31-08-2019,00:00:00,74.9,3600,,0
31-08-2019,01:00:00,71.2,3600,,0
31-08-2019,02:00:00,65.3,3600,,0
31-08-2019,03:00:00,65.2,3600,,0
31-08-2019,04:00:00,65.8,3600,,0
31-08-2019,05:00:00,66.8,3600,,0
31-08-2019,06:00:00,66.2,3600,,0
31-08-2019,07:00:00,66.6,3600,,0
31-08-2019,08:00:00,66.4,3600,,0
31-08-2019,09:00:00,66.4,3600,,0
31-08-2019,10:00:00,67.2,3600,,0
31-08-2019,11:00:00,67.1,3600,,0
31-08-2019,12:00:00,66.3,3600,,0
31-08-2019,13:00:00,66.3,3600,,0
31-08-2019,14:00:00,66.6,3600,,0
31-08-2019,15:00:00,66.5,3600,,0
31-08-2019,16:00:00,66.6,3600,,0
31-08-2019,17:00:00,67.5,3600,,0
31-08-2019,18:00:00,66.8,3600,,0
31-08-2019,19:00:00,66.8,3600,,0
31-08-2019,20:00:00,69.1,3600,,0
31-08-2019,21:00:00,72.5,3600,,0
31-08-2019,22:00:00,77.2,3600,,0
31-08-2019,23:00:00,79.6,3600,,0
01-09-2019,00:00:00,77.0,3600,,0
01-09-2019,01:00:00,73.9,3600,,0
01-09-2019,02:00:00,65.5,3600,,0
01-09-2019,03:00:00,65.2,3600,,0
01-09-2019,04:00:00,66.1,3600,,0
01-09-2019,05:00:00,68.3,3600,,0
01-09-2019,06:00:00,69.5,3600,,0
01-09-2019,07:00:00,65.8,3600,,0
01-09-2019,08:00:00,65.8,3600,,0
01-09-2019,09:00:00,65.8,3600,,0
01-09-2019,10:00:00,67.4,3600,,0
01-09-2019,11:00:00,65.7,3600,,0
01-09-2019,12:00:00,65.8,3600,,0
01-09-2019,13:00:00,65.9,3600,,0
01-09-2019,14:00:00,66.0,3600,,0
01-09-2019,15:00:00,66.5,3600,,0
01-09-2019,16:00:00,68.0,3600,,0
01-09-2019,17:00:00,66.6,3600,,0
01-09-2019,18:00:00,66.2,3600,,0
01-09-2019,19:00:00,66.4,3600,,0
01-09-2019,20:00:00,66.6,3600,,0
01-09-2019,21:00:00,67.8,3600,,0
01-09-2019,22:00:00,66.8,3600,,0
01-09-2019,23:00:00,65.9,3600,,0
02-09-2019,00:00:00,68.8,3600,,0
02-09-2019,01:00:00,64.2,3600,,0
02-09-2019,02:00:00,64.0,3600,,0
02-09-2019,03:00:00,64.7,3600,,0
02-09-2019,04:00:00,66.0,3600,,0
02-09-2019,05:00:00,67.3,3600,,0
02-09-2019,06:00:00,67.9,3600,,0
02-09-2019,07:00:00,67.5,3600,,0
02-09-2019,08:00:00,67.5,3600,,0
02-09-2019,09:00:00,69.9,3600,,0
02-09-2019,10:00:00,67.5,3600,,0
02-09-2019,11:00:00,66.8,3600,,0
02-09-2019,12:00:00,66.8,3600,,0
02-09-2019,13:00:00,66.8,3600,,0
02-09-2019,14:00:00,66.7,3600,,0
02-09-2019,15:00:00,66.7,3600,,0
02-09-2019,16:00:00,66.9,3600,,0
02-09-2019,17:00:00,67.2,3600,,0
02-09-2019,18:00:00,66.4,3600,,0
02-09-2019,19:00:00,65.8,3600,,0
02-09-2019,20:00:00,65.9,3600,,0
02-09-2019,21:00:00,65.5,3600,,0
02-09-2019,22:00:00,65.8,3600,,0
02-09-2019,23:00:00,64.7,3600,,0
03-09-2019,00:00:00,67.2,3600,,0
03-09-2019,01:00:00,63.9,3600,,0
03-09-2019,02:00:00,63.9,3600,,0
03-09-2019,03:00:00,64.9,3600,,0
03-09-2019,04:00:00,66.1,3600,,0
03-09-2019,05:00:00,67.7,3600,,0
03-09-2019,06:00:00,70.3,3600,,0
03-09-2019,07:00:00,68.2,3600,,0
03-09-2019,08:00:00,67.3,3600,,0
03-09-2019,09:00:00,66.7,3600,,0
03-09-2019,10:00:00,66.9,3600,,0
03-09-2019,11:00:00,67.0,3600,,0
03-09-2019,12:00:00,66.2,3600,,0
03-09-2019,13:00:00,66.8,3600,,0
03-09-2019,14:00:00,68.7,3600,,0
03-09-2019,15:00:00,66.9,3600,,0
03-09-2019,16:00:00,69.1,3600,,0
03-09-2019,17:00:00,66.7,3600,,0
03-09-2019,18:00:00,66.3,3600,,0
03-09-2019,19:00:00,66.2,3600,,0
03-09-2019,20:00:00,65.5,3600,,0
03-09-2019,21:00:00,67.3,3600,,0
03-09-2019,22:00:00,66.0,3600,,0
03-09-2019,23:00:00,65.2,3600,,0
04-09-2019,00:00:00,64.3,3600,,0
04-09-2019,01:00:00,67.1,3600,,0
04-09-2019,02:00:00,63.9,3600,,0
04-09-2019,03:00:00,64.4,3600,,0
04-09-2019,04:00:00,65.9,3600,,0
04-09-2019,05:00:00,67.3,3600,,0
04-09-2019,06:00:00,67.9,3600,,0
04-09-2019,07:00:00,67.1,3600,,0
04-09-2019,08:00:00,68.9,3600,,0
04-09-2019,09:00:00,71.6,3600,,0
04-09-2019,10:00:00,67.5,3600,,0
04-09-2019,11:00:00,68.9,3600,,0
04-09-2019,12:00:00,66.3,3600,,0
04-09-2019,13:00:00,68.3,3600,,0
04-09-2019,14:00:00,71.5,3600,,0
04-09-2019,15:00:00,72.7,3600,,0
04-09-2019,16:00:00,66.9,3600,,0
04-09-2019,17:00:00,66.8,3600,,0
04-09-2019,18:00:00,66.5,3600,,0
04-09-2019,19:00:00,66.1,3600,,0
04-09-2019,20:00:00,66.1,3600,,0
04-09-2019,21:00:00,66.8,3600,,0
04-09-2019,22:00:00,66.7,3600,,0
04-09-2019,23:00:00,65.9,3600,,0
05-09-2019,00:00:00,66.0,3600,,0
05-09-2019,01:00:00,63.1,3600,,0
05-09-2019,02:00:00,63.1,3600,,0
05-09-2019,03:00:00,64.4,3600,,0
05-09-2019,04:00:00,65.2,3600,,0
05-09-2019,05:00:00,67.2,3600,,0
05-09-2019,06:00:00,66.5,3600,,0
05-09-2019,07:00:00,66.5,3600,,0
05-09-2019,08:00:00,66.5,3600,,0
05-09-2019,09:00:00,66.7,3600,,0
05-09-2019,10:00:00,65.9,3600,,0
05-09-2019,11:00:00,66.3,3600,,0
05-09-2019,12:00:00,66.0,3600,,0
05-09-2019,13:00:00,65.9,3600,,0
05-09-2019,14:00:00,70.2,3600,,0
05-09-2019,15:00:00,67.9,3600,,0
05-09-2019,16:00:00,67.1,3600,,0
05-09-2019,17:00:00,66.8,3600,,0
05-09-2019,18:00:00,70.4,3600,,0
05-09-2019,19:00:00,69.6,3600,,0
05-09-2019,20:00:00,69.0,3600,,0
05-09-2019,21:00:00,68.8,3600,,0
05-09-2019,22:00:00,66.8,3600,,0
05-09-2019,23:00:00,66.2,3600,,0
06-09-2019,00:00:00,67.4,3600,,0
06-09-2019,01:00:00,65.7,3600,,0
06-09-2019,02:00:00,65.5,3600,,0
06-09-2019,03:00:00,66.0,3600,,0
06-09-2019,04:00:00,67.2,3600,,0
06-09-2019,05:00:00,69.2,3600,,0
06-09-2019,06:00:00,67.9,3600,,0
06-09-2019,07:00:00,69.4,3600,,0
06-09-2019,08:00:00,67.2,3600,,0
06-09-2019,09:00:00,67.7,3600,,0
06-09-2019,10:00:00,70.2,3600,,0
06-09-2019,11:00:00,68.9,3600,,0
06-09-2019,12:00:00,68.1,3600,,0
06-09-2019,13:00:00,68.3,3600,,0
06-09-2019,14:00:00,67.9,3600,,0
06-09-2019,15:00:00,68.2,3600,,0
06-09-2019,16:00:00,67.8,3600,,0
06-09-2019,17:00:00,67.8,3600,,0
06-09-2019,18:00:00,67.4,3600,,0
06-09-2019,19:00:00,67.2,3600,,0
06-09-2019,20:00:00,69.4,3600,,0
06-09-2019,21:00:00,73.4,3600,,0
06-09-2019,22:00:00,74.6,3600,,0
06-09-2019,23:00:00,75.5,3600,,0
07-09-2019,00:00:00,72.8,3600,,0
07-09-2019,01:00:00,70.2,3600,,0
07-09-2019,02:00:00,69.3,3600,,0
07-09-2019,03:00:00,65.8,3600,,0
07-09-2019,04:00:00,66.3,3600,,0
07-09-2019,05:00:00,67.5,3600,,0
07-09-2019,06:00:00,67.8,3600,,0
07-09-2019,07:00:00,68.6,3600,,0
07-09-2019,08:00:00,67.4,3600,,0
07-09-2019,09:00:00,67.9,3600,,0
07-09-2019,10:00:00,67.1,3600,,0
07-09-2019,11:00:00,66.8,3600,,0
07-09-2019,12:00:00,67.0,3600,,0
07-09-2019,13:00:00,67.0,3600,,0
07-09-2019,14:00:00,68.4,3600,,0
07-09-2019,15:00:00,66.7,3600,,0
07-09-2019,16:00:00,67.0,3600,,0
07-09-2019,17:00:00,68.6,3600,,0
07-09-2019,18:00:00,67.9,3600,,0
07-09-2019,19:00:00,67.2,3600,,0
07-09-2019,20:00:00,70.4,3600,,0
07-09-2019,21:00:00,75.5,3600,,0
07-09-2019,22:00:00,76.4,3600,,0
07-09-2019,23:00:00,76.4,3600,,0
08-09-2019,00:00:00,75.4,3600,,0
08-09-2019,01:00:00,69.5,3600,,0
08-09-2019,02:00:00,69.1,3600,,0
08-09-2019,03:00:00,65.5,3600,,0
08-09-2019,04:00:00,65.8,3600,,0
08-09-2019,05:00:00,68.2,3600,,0
08-09-2019,06:00:00,67.0,3600,,0
08-09-2019,07:00:00,67.1,3600,,0
08-09-2019,08:00:00,66.7,3600,,0
08-09-2019,09:00:00,66.9,3600,,0
08-09-2019,10:00:00,67.9,3600,,0
08-09-2019,11:00:00,66.5,3600,,0
08-09-2019,12:00:00,66.4,3600,,0
08-09-2019,13:00:00,67.5,3600,,0
08-09-2019,14:00:00,67.9,3600,,0
08-09-2019,15:00:00,67.8,3600,,0
08-09-2019,16:00:00,68.2,3600,,0
08-09-2019,17:00:00,67.0,3600,,0
08-09-2019,18:00:00,67.1,3600,,0
08-09-2019,19:00:00,66.5,3600,,0
08-09-2019,20:00:00,66.6,3600,,0
08-09-2019,21:00:00,66.5,3600,,0
08-09-2019,22:00:00,66.3,3600,,0
08-09-2019,23:00:00,65.9,3600,,0
09-09-2019,00:00:00,68.5,3600,,0
09-09-2019,01:00:00,65.2,3600,,0
09-09-2019,02:00:00,66.2,3600,,0
09-09-2019,03:00:00,66.3,3600,,0
09-09-2019,04:00:00,67.3,3600,,0
09-09-2019,05:00:00,74.9,3600,,0
09-09-2019,06:00:00,68.7,3600,,0
09-09-2019,07:00:00,68.7,3600,,0
09-09-2019,08:00:00,68.0,3600,,0
09-09-2019,09:00:00,68.7,3600,,0
09-09-2019,10:00:00,67.7,3600,,0
09-09-2019,11:00:00,67.8,3600,,0
09-09-2019,12:00:00,67.4,3600,,0
09-09-2019,13:00:00,67.5,3600,,0
09-09-2019,14:00:00,68.0,3600,,0
09-09-2019,15:00:00,67.6,3600,,0
09-09-2019,16:00:00,67.7,3600,,0
09-09-2019,17:00:00,68.5,3600,,0
09-09-2019,18:00:00,67.7,3600,,0
09-09-2019,19:00:00,66.6,3600,,0
09-09-2019,20:00:00,65.9,3600,,0
09-09-2019,21:00:00,67.2,3600,,0
09-09-2019,22:00:00,68.9,3600,,0
09-09-2019,23:00:00,65.6,3600,,0
10-09-2019,00:00:00,64.3,3600,,0
10-09-2019,01:00:00,64.7,3600,,0
10-09-2019,02:00:00,64.4,3600,,0
10-09-2019,03:00:00,65.5,3600,,0
10-09-2019,04:00:00,67.0,3600,,0
10-09-2019,05:00:00,68.3,3600,,0
10-09-2019,06:00:00,68.3,3600,,0
10-09-2019,07:00:00,68.0,3600,,0
10-09-2019,08:00:00,68.0,3600,,0
10-09-2019,09:00:00,68.8,3600,,0
10-09-2019,10:00:00,67.8,3600,,0
10-09-2019,11:00:00,67.5,3600,,0
10-09-2019,12:00:00,68.2,3600,,0
10-09-2019,13:00:00,67.6,3600,,0
10-09-2019,14:00:00,68.1,3600,,0
10-09-2019,15:00:00,68.6,3600,,0
10-09-2019,16:00:00,67.5,3600,,0
10-09-2019,17:00:00,68.2,3600,,0
10-09-2019,18:00:00,67.3,3600,,0
10-09-2019,19:00:00,67.0,3600,,0
10-09-2019,20:00:00,66.0,3600,,0
10-09-2019,21:00:00,66.5,3600,,0
10-09-2019,22:00:00,65.7,3600,,0
10-09-2019,23:00:00,65.2,3600,,0
11-09-2019,00:00:00,66.1,3600,,0
11-09-2019,01:00:00,64.3,3600,,0
11-09-2019,02:00:00,64.2,3600,,0
11-09-2019,03:00:00,65.4,3600,,0
11-09-2019,04:00:00,66.9,3600,,0
11-09-2019,05:00:00,68.2,3600,,0
11-09-2019,06:00:00,68.4,3600,,0
11-09-2019,07:00:00,68.5,3600,,0
11-09-2019,08:00:00,67.7,3600,,0
11-09-2019,09:00:00,67.9,3600,,0
11-09-2019,10:00:00,67.3,3600,,0
11-09-2019,11:00:00,67.8,3600,,0
11-09-2019,12:00:00,67.4,3600,,0
11-09-2019,13:00:00,67.4,3600,,0
11-09-2019,14:00:00,67.2,3600,,0
11-09-2019,15:00:00,67.7,3600,,0
11-09-2019,16:00:00,67.6,3600,,0
11-09-2019,17:00:00,68.0,3600,,0
11-09-2019,18:00:00,67.5,3600,,0
11-09-2019,19:00:00,67.5,3600,,0
11-09-2019,20:00:00,66.2,3600,,0
11-09-2019,21:00:00,67.1,3600,,0
11-09-2019,22:00:00,66.6,3600,,0
11-09-2019,23:00:00,64.8,3600,,0
12-09-2019,00:00:00,64.7,3600,,0
12-09-2019,01:00:00,63.9,3600,,0
12-09-2019,02:00:00,64.1,3600,,0
12-09-2019,03:00:00,65.2,3600,,0
12-09-2019,04:00:00,66.6,3600,,0
12-09-2019,05:00:00,68.1,3600,,0
12-09-2019,06:00:00,67.9,3600,,0
12-09-2019,07:00:00,67.7,3600,,0
12-09-2019,08:00:00,68.4,3600,,0
12-09-2019,09:00:00,67.3,3600,,0
12-09-2019,10:00:00,67.3,3600,,0
12-09-2019,11:00:00,67.4,3600,,0
12-09-2019,12:00:00,68.2,3600,,0
12-09-2019,13:00:00,67.3,3600,,0
12-09-2019,14:00:00,68.2,3600,,0
12-09-2019,15:00:00,68.1,3600,,0
12-09-2019,16:00:00,67.9,3600,,0
12-09-2019,17:00:00,68.7,3600,,0
12-09-2019,18:00:00,68.1,3600,,0
12-09-2019,19:00:00,67.4,3600,,0
12-09-2019,20:00:00,67.2,3600,,0
12-09-2019,21:00:00,68.0,3600,,0
12-09-2019,22:00:00,68.6,3600,,0
12-09-2019,23:00:00,67.5,3600,,0
13-09-2019,00:00:00,67.0,3600,,0
13-09-2019,01:00:00,64.8,3600,,0
13-09-2019,02:00:00,64.8,3600,,0
13-09-2019,03:00:00,65.8,3600,,0
13-09-2019,04:00:00,67.0,3600,,0
13-09-2019,05:00:00,68.5,3600,,0
13-09-2019,06:00:00,68.1,3600,,0
13-09-2019,07:00:00,68.4,3600,,0
13-09-2019,08:00:00,67.6,3600,,0
13-09-2019,09:00:00,67.9,3600,,0
13-09-2019,10:00:00,67.7,3600,,0
13-09-2019,11:00:00,68.0,3600,,0
13-09-2019,12:00:00,69.4,3600,,0
13-09-2019,13:00:00,68.9,3600,,0
13-09-2019,14:00:00,67.6,3600,,0
13-09-2019,15:00:00,67.8,3600,,0
13-09-2019,16:00:00,67.8,3600,,0
13-09-2019,17:00:00,68.6,3600,,0
13-09-2019,18:00:00,68.2,3600,,0
13-09-2019,19:00:00,67.5,3600,,0
13-09-2019,20:00:00,68.8,3600,,0
13-09-2019,21:00:00,71.5,3600,,0
13-09-2019,22:00:00,74.8,3600,,0
13-09-2019,23:00:00,75.4,3600,,0
14-09-2019,00:00:00,72.1,3600,,0
14-09-2019,01:00:00,69.6,3600,,0
14-09-2019,02:00:00,65.6,3600,,0
14-09-2019,03:00:00,65.7,3600,,0
14-09-2019,04:00:00,66.0,3600,,0
14-09-2019,05:00:00,73.5,3600,,0
14-09-2019,06:00:00,67.3,3600,,0
14-09-2019,07:00:00,67.8,3600,,0
14-09-2019,08:00:00,67.4,3600,,0
14-09-2019,09:00:00,68.4,3600,,0
14-09-2019,10:00:00,67.5,3600,,0
14-09-2019,11:00:00,66.6,3600,,0
14-09-2019,12:00:00,67.3,3600,,0
14-09-2019,13:00:00,68.5,3600,,0
14-09-2019,14:00:00,67.1,3600,,0
14-09-2019,15:00:00,66.8,3600,,0
14-09-2019,16:00:00,67.3,3600,,0
14-09-2019,17:00:00,67.1,3600,,0
14-09-2019,18:00:00,67.8,3600,,0
14-09-2019,19:00:00,67.2,3600,,0
14-09-2019,20:00:00,69.6,3600,,0
14-09-2019,21:00:00,72.7,3600,,0
14-09-2019,22:00:00,75.2,3600,,0
14-09-2019,23:00:00,76.3,3600,,0
15-09-2019,00:00:00,75.2,3600,,0
15-09-2019,01:00:00,71.3,3600,,0
15-09-2019,02:00:00,66.5,3600,,0
15-09-2019,03:00:00,65.1,3600,,0
15-09-2019,04:00:00,65.0,3600,,0
15-09-2019,05:00:00,68.2,3600,,0
15-09-2019,06:00:00,66.1,3600,,0
15-09-2019,07:00:00,67.9,3600,,0
15-09-2019,08:00:00,66.5,3600,,0
15-09-2019,09:00:00,67.1,3600,,0
15-09-2019,10:00:00,66.6,3600,,0
15-09-2019,11:00:00,66.1,3600,,0
15-09-2019,12:00:00,66.1,3600,,0
15-09-2019,13:00:00,67.7,3600,,0
15-09-2019,14:00:00,66.0,3600,,0
15-09-2019,15:00:00,66.1,3600,,0
15-09-2019,16:00:00,67.9,3600,,0
15-09-2019,17:00:00,66.6,3600,,0
15-09-2019,18:00:00,66.8,3600,,0
15-09-2019,19:00:00,67.4,3600,,0
15-09-2019,20:00:00,66.5,3600,,0
15-09-2019,21:00:00,66.9,3600,,0
15-09-2019,22:00:00,67.1,3600,,0
15-09-2019,23:00:00,65.3,3600,,0
16-09-2019,00:00:00,65.4,3600,,0
16-09-2019,01:00:00,63.6,3600,,0
16-09-2019,02:00:00,63.6,3600,,0
16-09-2019,03:00:00,64.9,3600,,0
16-09-2019,04:00:00,66.2,3600,,0
16-09-2019,05:00:00,67.8,3600,,0
16-09-2019,06:00:00,67.8,3600,,0
16-09-2019,07:00:00,67.7,3600,,0
16-09-2019,08:00:00,67.3,3600,,0
16-09-2019,09:00:00,67.1,3600,,0
16-09-2019,10:00:00,67.8,3600,,0
16-09-2019,11:00:00,66.8,3600,,0
16-09-2019,12:00:00,68.7,3600,,0
16-09-2019,13:00:00,67.0,3600,,0
16-09-2019,14:00:00,67.0,3600,,0
16-09-2019,15:00:00,66.9,3600,,0
16-09-2019,16:00:00,67.3,3600,,0
16-09-2019,17:00:00,67.0,3600,,0
16-09-2019,18:00:00,67.2,3600,,0
16-09-2019,19:00:00,65.9,3600,,0
16-09-2019,20:00:00,65.4,3600,,0
16-09-2019,21:00:00,65.5,3600,,0
16-09-2019,22:00:00,64.8,3600,,0
16-09-2019,23:00:00,66.3,3600,,0
17-09-2019,00:00:00,63.5,3600,,0
17-09-2019,01:00:00,63.4,3600,,0
17-09-2019,02:00:00,63.3,3600,,0
17-09-2019,03:00:00,64.9,3600,,0
17-09-2019,04:00:00,66.2,3600,,0
17-09-2019,05:00:00,67.9,3600,,0
17-09-2019,06:00:00,67.8,3600,,0
17-09-2019,07:00:00,67.6,3600,,0
17-09-2019,08:00:00,67.1,3600,,0
17-09-2019,09:00:00,67.6,3600,,0
17-09-2019,10:00:00,67.2,3600,,0
17-09-2019,11:00:00,66.2,3600,,0
17-09-2019,12:00:00,67.3,3600,,0
17-09-2019,13:00:00,66.7,3600,,0
17-09-2019,14:00:00,67.4,3600,,0
17-09-2019,15:00:00,67.0,3600,,0
17-09-2019,16:00:00,67.2,3600,,0
17-09-2019,17:00:00,67.2,3600,,0
17-09-2019,18:00:00,66.6,3600,,0
