,PanelID,X,Y,Max_Visibi,Average_Da,freguesia,concelho,distrito
15918,20694,-7.923176,40.673671,89,1078.0,Abraveses,Viseu,Viseu
15919,20695,-7.914177,40.656965,69,882.0,Viseu,Viseu,Viseu
15920,20696,-7.909635,40.656383,69,1508.0,Viseu,Viseu,Viseu
15921,20697,-7.909631,40.656384,69,1597.0,Viseu,Viseu,Viseu
15922,20698,-7.910283,40.657326,75,3845.0,Viseu,Viseu,Viseu
15923,20699,-7.910283,40.657326,75,3876.0,Viseu,Viseu,Viseu
15924,20700,-7.910277,40.657321,75,1617.0,Viseu,Viseu,Viseu
15925,20701,-7.910277,40.657321,75,1621.0,Viseu,Viseu,Viseu
15926,20702,-7.919987,40.66313,89,1771.0,Viseu,Viseu,Viseu
15927,20703,-7.913813,40.656982,69,1103.0,Viseu,Viseu,Viseu
15928,20704,-7.909499,40.65646,69,1375.0,Viseu,Viseu,Viseu
15929,20705,-7.909496,40.65646,69,2586.0,Viseu,Viseu,Viseu
15930,20706,-7.920837,40.656574,75,496.0,Viseu,Viseu,Viseu
15931,20707,-7.920837,40.656574,75,587.0,Viseu,Viseu,Viseu
15932,20708,-7.920855,40.65654,75,525.0,Viseu,Viseu,Viseu
15933,20709,-7.920855,40.65654,75,889.0,Viseu,Viseu,Viseu
15934,20710,-7.920733,40.647442,89,2451.0,Viseu,Viseu,Viseu
15935,20711,-7.912522,40.655971,69,3213.0,Viseu,Viseu,Viseu
15936,20712,-7.912519,40.655968,69,3523.0,Viseu,Viseu,Viseu
15937,20713,-7.923001,40.659194,75,127.0,Viseu,Viseu,Viseu
15938,20714,-7.923001,40.659194,75,137.0,Viseu,Viseu,Viseu
15939,20715,-7.922996,40.659223,75,77.0,Viseu,Viseu,Viseu
15940,20716,-7.922996,40.659223,75,78.0,Viseu,Viseu,Viseu
15941,20717,-7.909566,40.643858,89,3502.0,Viseu,Viseu,Viseu
15942,20718,-7.914395,40.65792,69,4417.0,Viseu,Viseu,Viseu
15943,20719,-7.920371,40.659426,69,2128.0,Viseu,Viseu,Viseu
15944,20720,-7.920379,40.659426,69,1500.0,Viseu,Viseu,Viseu
15945,20721,-7.915489,40.662395,75,5895.0,Viseu,Viseu,Viseu
15946,20722,-7.915489,40.662395,75,5895.0,Viseu,Viseu,Viseu
15947,20723,-7.915489,40.662408,75,5501.0,Viseu,Viseu,Viseu
15948,20724,-7.915489,40.662408,75,5502.0,Viseu,Viseu,Viseu
15949,20725,-7.918932,40.64996,89,798.0,Viseu,Viseu,Viseu
15950,20726,-7.914767,40.659204,69,5981.0,Viseu,Viseu,Viseu
15951,20727,-7.91427,40.656326,69,929.0,Viseu,Viseu,Viseu
15952,20728,-7.914271,40.656321,69,1454.0,Viseu,Viseu,Viseu
15953,20729,-7.914883,40.658969,75,5563.0,Viseu,Viseu,Viseu
15954,20730,-7.914883,40.658969,75,6924.0,Viseu,Viseu,Viseu
15955,20731,-7.914898,40.658995,75,5195.0,Viseu,Viseu,Viseu
15956,20732,-7.914898,40.658995,75,6245.0,Viseu,Viseu,Viseu
15957,20733,-7.915235,40.66087,69,8640.0,Viseu,Viseu,Viseu
15958,20734,-7.913985,40.656213,69,2032.0,Viseu,Viseu,Viseu
15959,20735,-7.913984,40.656214,69,1484.0,Viseu,Viseu,Viseu
15960,20736,-7.911411,40.647844,75,418.0,Viseu,Viseu,Viseu
15961,20737,-7.911411,40.647844,75,440.0,Viseu,Viseu,Viseu
15962,20738,-7.911402,40.647839,75,466.0,Viseu,Viseu,Viseu
15963,20739,-7.911402,40.647839,75,466.0,Viseu,Viseu,Viseu
15964,20740,-7.915233,40.66018,69,6641.0,Viseu,Viseu,Viseu
15965,20741,-7.913974,40.656273,69,1950.0,Viseu,Viseu,Viseu
15966,20742,-7.91398,40.656279,69,1605.0,Viseu,Viseu,Viseu
15967,20743,-7.913796,40.654953,69,4455.0,Viseu,Viseu,Viseu
15968,20744,-7.902392,40.663064,69,3636.0,Viseu,Viseu,Viseu
15969,20745,-7.902397,40.663063,69,2739.0,Viseu,Viseu,Viseu
15970,20746,-7.905329,40.662605,69,2739.0,Viseu,Viseu,Viseu
15971,20747,-7.913278,40.666076,69,592.0,Viseu,Viseu,Viseu
15972,20748,-7.91328,40.666081,69,902.0,Viseu,Viseu,Viseu
15973,20749,-7.905592,40.660031,69,2365.0,Viseu,Viseu,Viseu
15974,20750,-7.913218,40.666024,69,624.0,Viseu,Viseu,Viseu
15975,20751,-7.913221,40.666025,69,756.0,Viseu,Viseu,Viseu
15976,20752,-7.911793,40.649435,69,937.0,Viseu,Viseu,Viseu
15977,20753,-7.920637,40.679864,69,10172.0,Abraveses,Viseu,Viseu
15978,20754,-7.920639,40.679868,69,8424.0,Abraveses,Viseu,Viseu
15979,20755,-7.906099,40.65672,69,2103.0,Viseu,Viseu,Viseu
15980,20756,-7.923149,40.6781,69,6732.0,Abraveses,Viseu,Viseu
15981,20757,-7.923151,40.678096,69,7389.0,Abraveses,Viseu,Viseu
15982,20758,-7.912941,40.656012,69,5928.0,Viseu,Viseu,Viseu
15983,20759,-7.92006,40.672467,69,1380.0,Abraveses,Viseu,Viseu
15984,20760,-7.920061,40.672468,69,2839.0,Abraveses,Viseu,Viseu
15985,20761,-7.912535,40.656527,69,6336.0,Viseu,Viseu,Viseu
15986,20762,-7.91486,40.679455,69,39.0,Abraveses,Viseu,Viseu
15987,20763,-7.914865,40.679457,69,36.0,Abraveses,Viseu,Viseu
15988,20764,-7.914805,40.656939,69,6869.0,Viseu,Viseu,Viseu
15989,20766,-7.91004,40.644152,69,1748.0,Viseu,Viseu,Viseu
15990,20767,-7.910041,40.644147,69,2280.0,Viseu,Viseu,Viseu
15991,20768,-7.914068,40.656461,69,1956.0,Viseu,Viseu,Viseu
15992,20769,-7.914067,40.656465,69,1592.0,Viseu,Viseu,Viseu
15993,20770,-7.89323,40.654122,69,551.0,Viseu,Viseu,Viseu
15994,20771,-7.893236,40.654123,69,466.0,Viseu,Viseu,Viseu
15995,20772,-7.907489,40.659398,69,3223.0,Viseu,Viseu,Viseu
15996,20773,-7.907488,40.6594,69,6093.0,Viseu,Viseu,Viseu
15997,20774,-7.915282,40.654363,69,4821.0,Viseu,Viseu,Viseu
15998,20775,-7.909842,40.657729,69,3380.0,Viseu,Viseu,Viseu
15999,20776,-7.909841,40.65773,69,3555.0,Viseu,Viseu,Viseu
16000,20777,-7.916152,40.665435,69,5954.0,Viseu,Viseu,Viseu
16001,20780,-7.909212,40.658303,69,3764.0,Viseu,Viseu,Viseu
16002,20781,-7.920264,40.642343,69,5842.0,Viseu,Viseu,Viseu
16003,20782,-7.920263,40.642343,69,6401.0,Viseu,Viseu,Viseu
16004,20783,-7.915526,40.664709,69,3134.0,Viseu,Viseu,Viseu
16005,20784,-7.918772,40.682217,69,4312.0,Abraveses,Viseu,Viseu
16006,20785,-7.918769,40.68222,69,3777.0,Abraveses,Viseu,Viseu
16007,20786,-7.89893,40.672488,69,446.0,Viseu,Viseu,Viseu
16008,20788,-7.90528,40.661983,69,2896.0,Viseu,Viseu,Viseu
16009,20789,-7.919188,40.671674,69,1758.0,Abraveses,Viseu,Viseu
16010,20790,-7.924224,40.642182,69,4196.0,Viseu,Viseu,Viseu
16011,20791,-7.924224,40.642186,69,3109.0,Viseu,Viseu,Viseu
16012,20792,-7.923066,40.644823,69,2832.0,Viseu,Viseu,Viseu
16013,20793,-7.923066,40.644827,69,3711.0,Viseu,Viseu,Viseu
16014,20794,-7.92923,40.669855,69,1216.0,Abraveses,Viseu,Viseu
16015,20795,-7.929235,40.669855,69,1233.0,Abraveses,Viseu,Viseu
16016,20796,-7.927963,40.638576,69,634.0,Viseu,Viseu,Viseu
16017,20798,-7.885374,40.675518,69,2224.0,Rio de Loba,Viseu,Viseu
16018,20799,-7.885375,40.675513,69,2092.0,Rio de Loba,Viseu,Viseu
16019,20800,-7.888645,40.652648,69,56.0,Rio de Loba,Viseu,Viseu
16020,20802,-7.888201,40.652584,69,38.0,Rio de Loba,Viseu,Viseu
16021,20803,-7.888204,40.652585,69,39.0,Rio de Loba,Viseu,Viseu
16022,20804,-7.882711,40.655332,69,52.0,Rio de Loba,Viseu,Viseu
16023,20805,-7.88271,40.655335,69,44.0,Rio de Loba,Viseu,Viseu
16024,20806,-7.905376,40.660316,69,2076.0,Viseu,Viseu,Viseu
16025,20807,-7.905379,40.660321,69,1146.0,Viseu,Viseu,Viseu
16026,20808,-7.925813,40.6776,69,174.0,Abraveses,Viseu,Viseu
16027,20810,-7.908045,40.660262,69,10173.0,Viseu,Viseu,Viseu
16028,20811,-7.908044,40.66026,69,8275.0,Viseu,Viseu,Viseu
16029,20812,-7.914913,40.672697,69,947.0,Abraveses,Viseu,Viseu
16030,20813,-7.914915,40.672701,69,1625.0,Abraveses,Viseu,Viseu
16031,20814,-7.91717,40.66654,69,1314.0,Viseu,Viseu,Viseu
16032,20815,-7.91717,40.66654,69,2718.0,Viseu,Viseu,Viseu
16033,20816,-7.916951,40.666827,69,2396.0,Viseu,Viseu,Viseu
16034,20817,-7.91694,40.666835,69,2758.0,Viseu,Viseu,Viseu
16035,20818,-7.911717,40.648042,69,396.0,Viseu,Viseu,Viseu
16036,20819,-7.911718,40.648039,69,299.0,Viseu,Viseu,Viseu
16037,20820,-7.915562,40.661729,69,5549.0,Viseu,Viseu,Viseu
16038,20821,-7.915561,40.661718,69,6758.0,Viseu,Viseu,Viseu
16039,20822,-7.915312,40.661581,69,6301.0,Viseu,Viseu,Viseu
16040,20823,-7.915309,40.661582,69,5395.0,Viseu,Viseu,Viseu
16041,20824,-7.90942,40.642765,69,880.0,Viseu,Viseu,Viseu
16042,20825,-7.90942,40.642772,69,865.0,Viseu,Viseu,Viseu
16043,20826,-7.909738,40.642641,69,733.0,Viseu,Viseu,Viseu
16044,20827,-7.909738,40.642635,69,796.0,Viseu,Viseu,Viseu
16045,20828,-7.918719,40.671509,145,3423.0,Abraveses,Viseu,Viseu
16046,20829,-7.924232,40.675791,145,4005.0,Abraveses,Viseu,Viseu
16047,20830,-8.517152,41.398164,145,20412.0,Vila Nova de Famalicao,Vila Nova de Famalicao,Braga
16048,20831,-8.517844,41.417406,145,15101.0,Vila Nova de Famalicao,Vila Nova de Famalicao,Braga
16049,20832,-8.52039,41.412291,145,9744.0,Vila Nova de Famalicao,Vila Nova de Famalicao,Braga
16050,20833,-8.533714,41.416539,145,25910.0,Calendario,Vila Nova de Famalicao,Braga
16051,20834,-8.521257,41.414809,145,36720.0,Vila Nova de Famalicao,Vila Nova de Famalicao,Braga
16052,20835,-8.611229,41.127533,69,7720.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16053,20836,-8.598574,41.111191,69,3402.0,Vilar de Andorinho,Vila Nova de Gaia,Porto
16054,20837,-8.611739,41.125337,69,25604.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16055,20838,-8.608112,41.117618,69,7457.0,Vilar de Andorinho,Vila Nova de Gaia,Porto
16056,20839,-8.611279,41.122757,69,10442.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16057,20840,-8.612203,41.123888,69,12255.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16058,20841,-8.612497,41.122657,69,6834.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16059,20842,-8.611346,41.126322,69,19213.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16060,20843,-8.619865,41.129305,69,16603.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16061,20844,-8.623867,41.127346,69,8306.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16062,20845,-8.621501,41.127152,69,1384.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16063,20846,-8.617636,41.125229,69,6877.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16064,20847,-8.632112,41.134054,69,6125.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16065,20848,-8.617368,41.136834,69,19388.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16066,20849,-8.613761,41.137517,69,12353.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16067,20850,-8.605946,41.12258,69,13036.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16068,20851,-8.60879,41.138137,69,4317.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16069,20852,-8.608921,41.138112,69,1898.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16070,20853,-8.605901,41.129074,69,8179.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16071,20854,-8.606092,41.129192,69,11179.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16072,20855,-8.606949,41.132299,69,5777.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16073,20856,-8.607106,41.132433,69,7850.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16074,20857,-8.606125,41.130181,69,11671.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16075,20858,-8.609534,41.134084,69,15857.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16076,20859,-8.611181,41.138126,69,15291.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16077,20860,-8.611126,41.129003,69,18737.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16078,20861,-8.611355,41.128446,69,8415.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16079,20862,-8.627741,41.134206,69,8366.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16080,20863,-8.627741,41.134203,69,8549.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16081,20864,-8.624712,41.119882,69,9953.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16082,20865,-8.624719,41.119883,69,9931.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16083,20866,-8.614682,41.114945,69,8960.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16084,20867,-8.614683,41.114943,69,8892.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16085,20868,-8.615612,41.112155,69,9473.0,Vilar de Andorinho,Vila Nova de Gaia,Porto
16086,20869,-8.615647,41.112108,69,12679.0,Vilar de Andorinho,Vila Nova de Gaia,Porto
16087,20870,-8.614164,41.115979,78,12856.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16088,20871,-8.614163,41.115997,78,12032.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16089,20872,-8.615061,41.112886,78,10513.0,Vilar de Andorinho,Vila Nova de Gaia,Porto
16090,20873,-8.615068,41.112892,78,10973.0,Vilar de Andorinho,Vila Nova de Gaia,Porto
16091,20874,-8.62115,41.128936,145,17537.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16092,20875,-8.635718,41.132542,145,17383.0,Canidelo,Vila Nova de Gaia,Porto
16093,20876,-8.631704,41.126055,78,12218.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16094,20877,-8.6317,41.126055,78,12034.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16095,20878,-8.633796,41.137547,145,22335.0,Vila Nova de Gaia,Vila Nova de Gaia,Porto
16096,20879,-7.532714,37.175763,69,3508.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16097,20880,-7.532717,37.175763,69,10872.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16098,20881,-7.448825,37.179311,75,9453.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16099,20882,-7.448825,37.179311,75,9449.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16100,20883,-7.448797,37.179308,75,11590.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16101,20884,-7.448797,37.179308,75,11745.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16102,20885,-7.412905,37.189979,69,2558.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16103,20886,-7.449747,37.179213,69,4641.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16104,20887,-7.449748,37.179211,69,15701.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16105,20888,-7.451349,37.18211,75,25626.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16106,20889,-7.451349,37.18211,75,21068.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16107,20890,-7.451336,37.182106,75,17731.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16108,20891,-7.451336,37.182106,75,17815.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16109,20892,-7.455577,37.178623,89,19757.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16110,20893,-7.41302,37.188013,69,596.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16111,20894,-7.453025,37.180424,69,3668.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16112,20895,-7.45303,37.180424,69,1685.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16113,20896,-7.452062,37.18228,89,6599.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16114,20897,-7.416633,37.187197,69,4346.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16115,20898,-7.416756,37.187954,69,6776.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16116,20899,-7.416756,37.187949,69,6632.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16117,20900,-7.415002,37.187668,89,584.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16118,20901,-7.417275,37.189625,69,4637.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16119,20902,-7.417775,37.190748,69,9368.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16120,20903,-7.417769,37.190749,69,5424.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16121,20904,-7.417668,37.190788,69,7796.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16122,20905,-7.422183,37.193552,69,11143.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16123,20906,-7.422187,37.193551,69,10762.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16124,20907,-7.416647,37.201097,89,4798.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16125,20908,-7.42119,37.193793,69,12270.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16126,20909,-7.414829,37.196918,69,4957.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16127,20910,-7.414828,37.196912,69,8569.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16128,20911,-7.424724,37.192514,89,5440.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16129,20912,-7.421257,37.194709,69,14197.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16130,20913,-7.420779,37.196847,69,3103.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16131,20914,-7.420786,37.196846,69,3681.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16132,20915,-7.424267,37.192876,69,6657.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16133,20916,-7.420841,37.196832,69,3041.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16134,20917,-7.420849,37.196829,69,3971.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16135,20918,-7.425468,37.194272,69,8007.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16136,20919,-7.445702,37.179113,69,7733.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16137,20920,-7.445695,37.179112,69,6242.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16138,20921,-7.421659,37.196533,69,2067.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16139,20922,-7.414437,37.195105,69,6339.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16140,20923,-7.414437,37.195107,69,6707.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16141,20924,-7.418617,37.194266,69,5859.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16142,20925,-7.414939,37.196765,69,6346.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16143,20926,-7.414643,37.196663,69,7190.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16144,20927,-7.44797,37.179286,69,13036.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16145,20928,-7.450597,37.179178,69,15049.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16146,20929,-7.452618,37.180439,69,4774.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16147,20930,-7.451231,37.182336,69,13582.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16148,20931,-7.413623,37.192673,69,4497.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16149,20932,-7.415605,37.197938,69,11441.0,Vila Real de Santo Antonio,Vila Real de Santo Antonio,Faro
16150,20933,-7.444659,37.179212,69,6390.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16151,20934,-7.455862,37.178603,69,17319.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16152,20935,-7.45306,37.182054,69,2239.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16153,20936,-7.449193,37.181138,69,3028.0,Monte Gordo,Vila Real de Santo Antonio,Faro
16154,20937,-9.130682,38.753056,69,3932.0,Lisbon,Lisbon,Lisbon
16155,20938,-9.130683,38.753053,69,2946.0,Lisbon,Lisbon,Lisbon
16156,20939,-9.130546,38.751578,69,5128.0,Lisbon,Lisbon,Lisbon
16157,20940,-9.130545,38.751581,69,1436.0,Lisbon,Lisbon,Lisbon
16158,20941,-9.129704,38.759993,69,6584.0,Moscavide,Loures,Lisbon
16159,20942,-9.129704,38.76,69,5219.0,Moscavide,Loures,Lisbon
16160,20943,-9.13095,38.750338,69,5012.0,Lisbon,Lisbon,Lisbon
16161,20944,-9.13095,38.750334,69,5087.0,Lisbon,Lisbon,Lisbon
16162,20945,-9.130092,38.7562,69,4979.0,Moscavide,Loures,Lisbon
16163,20946,-9.13009,38.756202,69,2964.0,Moscavide,Loures,Lisbon
16164,20947,-9.161465,38.762374,69,17496.0,Olival do Basto,Odivelas,Lisbon
16165,20948,-9.161461,38.762376,69,16509.0,Olival do Basto,Odivelas,Lisbon
16166,20949,-9.13392,38.760466,69,5494.0,Moscavide,Loures,Lisbon
16167,20950,-9.133914,38.760466,69,5290.0,Moscavide,Loures,Lisbon
16168,20951,-9.132388,38.761113,69,4185.0,Moscavide,Loures,Lisbon
16169,20952,-9.132389,38.761113,69,4879.0,Moscavide,Loures,Lisbon
16170,20953,-9.15639,38.759546,69,10878.0,Olival do Basto,Odivelas,Lisbon
16171,20954,-9.156392,38.759546,69,8343.0,Olival do Basto,Odivelas,Lisbon
16172,20955,-9.191146,38.74801,69,9733.0,Pontinha,Odivelas,Lisbon
16173,20956,-9.191149,38.748012,69,10139.0,Pontinha,Odivelas,Lisbon
16174,20957,-9.158358,38.768215,69,10033.0,Olival do Basto,Odivelas,Lisbon
16175,20958,-9.15836,38.768218,69,9467.0,Olival do Basto,Odivelas,Lisbon
16176,20959,-9.130518,38.75479,69,3599.0,Moscavide,Loures,Lisbon
16177,20960,-9.130518,38.754788,69,6230.0,Moscavide,Loures,Lisbon
16178,20961,-9.130343,38.753681,69,3380.0,Lisbon,Lisbon,Lisbon
16179,20962,-9.130344,38.753684,69,1165.0,Lisbon,Lisbon,Lisbon
16180,20963,-9.134678,38.749045,69,3625.0,Lisbon,Lisbon,Lisbon
16181,20964,-9.134682,38.749046,69,5667.0,Lisbon,Lisbon,Lisbon
16182,20965,-9.15297,38.706746,69,4521.0,Cacilhas,Almada,Setubal
16183,20966,-9.160911,38.704286,69,14189.0,Cacilhas,Almada,Setubal
16184,20967,-9.160916,38.704283,69,14271.0,Cacilhas,Almada,Setubal
16185,20968,-9.175848,38.701919,69,6648.0,Pragal,Almada,Setubal
16186,20969,-9.175852,38.701918,69,4920.0,Pragal,Almada,Setubal
16187,20970,-9.176729,38.701275,69,10361.0,Pragal,Almada,Setubal
16188,20971,-9.176733,38.701272,69,12276.0,Pragal,Almada,Setubal
16189,20972,-9.192478,38.696848,69,10371.0,Caparica,Almada,Setubal
16190,20973,-9.19248,38.696847,69,10420.0,Caparica,Almada,Setubal
16191,20974,-9.195468,38.69657,69,11800.0,Caparica,Almada,Setubal
16192,20975,-9.195474,38.69657,69,11427.0,Caparica,Almada,Setubal
16193,20976,-9.198091,38.696383,69,10655.0,Caparica,Almada,Setubal
16194,20977,-9.198087,38.696385,69,10367.0,Caparica,Almada,Setubal
16195,20978,-9.199732,38.696163,69,11859.0,Caparica,Almada,Setubal
16196,20979,-9.199736,38.696163,69,13064.0,Caparica,Almada,Setubal
16197,20980,-9.201189,38.695872,69,11499.0,Alges,Oeiras,Lisbon
16198,20981,-9.201192,38.69587,69,9415.0,Alges,Oeiras,Lisbon
16199,20982,-9.20954,38.694404,69,15786.0,Alges,Oeiras,Lisbon
16200,20983,-9.209542,38.694405,69,15805.0,Alges,Oeiras,Lisbon
16201,20984,-9.211087,38.694255,69,15479.0,Alges,Oeiras,Lisbon
16202,20985,-9.211089,38.694256,69,15751.0,Alges,Oeiras,Lisbon
16203,20986,-9.212313,38.694141,69,16281.0,Alges,Oeiras,Lisbon
16204,20987,-9.212317,38.694141,69,14933.0,Alges,Oeiras,Lisbon
16205,20988,-9.132672,38.707658,69,11940.0,Lisbon,Lisbon,Lisbon
16206,20989,-9.132667,38.70766,69,11553.0,Lisbon,Lisbon,Lisbon
16207,20990,-9.147862,38.744956,69,7573.0,Lisbon,Lisbon,Lisbon
16208,20991,-9.147864,38.744954,69,6027.0,Lisbon,Lisbon,Lisbon
16209,20992,-9.103773,38.760638,69,14208.0,Moscavide,Loures,Lisbon
16210,20993,-9.10377,38.760637,69,11968.0,Moscavide,Loures,Lisbon
16211,20994,-9.120352,38.769317,69,9194.0,Moscavide,Loures,Lisbon
16212,20995,-9.120357,38.769317,69,10292.0,Moscavide,Loures,Lisbon
16213,20996,-9.12038,38.769208,69,9537.0,Moscavide,Loures,Lisbon
16214,20997,-9.120377,38.769209,69,9590.0,Moscavide,Loures,Lisbon
16215,20998,-9.121938,38.769481,69,9373.0,Moscavide,Loures,Lisbon
16216,20999,-9.121942,38.769481,69,9303.0,Moscavide,Loures,Lisbon
16217,21000,-9.12196,38.769373,69,9689.0,Moscavide,Loures,Lisbon
16218,21001,-9.121958,38.769371,69,7184.0,Moscavide,Loures,Lisbon
16219,21002,-9.131321,38.761436,69,5748.0,Moscavide,Loures,Lisbon
16220,21003,-9.131321,38.761437,69,6979.0,Moscavide,Loures,Lisbon
16221,21004,-9.146486,38.739262,69,13944.0,Lisbon,Lisbon,Lisbon
16222,21005,-9.146491,38.739258,69,5374.0,Lisbon,Lisbon,Lisbon
16223,21006,-9.144075,38.733777,69,4887.0,Lisbon,Lisbon,Lisbon
16224,21007,-9.144075,38.73378,69,5306.0,Lisbon,Lisbon,Lisbon
16225,21008,-9.114491,38.769125,69,10341.0,Moscavide,Loures,Lisbon
16226,21009,-9.114488,38.769125,69,7027.0,Moscavide,Loures,Lisbon
16227,21010,-9.180068,38.699644,69,16331.0,Pragal,Almada,Setubal
16228,21011,-9.180069,38.699644,69,13169.0,Pragal,Almada,Setubal
16229,21012,-9.148898,38.723806,69,31622.0,Lisbon,Lisbon,Lisbon
16230,21013,-9.148897,38.723805,69,25776.0,Lisbon,Lisbon,Lisbon
16231,21014,-9.148896,38.723483,69,22328.666667,Lisbon,Lisbon,Lisbon
16232,21015,-9.148898,38.723485,69,20720.0,Lisbon,Lisbon,Lisbon
16233,21016,-9.147808,38.722648,69,28448.0,Lisbon,Lisbon,Lisbon
16234,21017,-9.147805,38.722647,69,29794.0,Lisbon,Lisbon,Lisbon
